fTNear,fTFar,fDelT,fQNear,fQFar,fQMean,fQRatio,fZDelT,fZQ,fZMean,correct
20647974972,20647974979,6,2120,1298,1658.84,-0.490591,-43.6187,-33.4436,-38.5311,6.09
20648708098,20648708098,0,1522,1875,1689.3,0.208583,-1.22487,-0.937544,-1.0812,0.09
20653500353,20653500359,5,3869,1645,2522.8,-0.855256,-35.5471,-50.7563,-43.1517,5.09
20655667350,20655667356,5,3002,1169,1873.32,-0.94313,-35.5471,-54.9649,-45.256,5.09
20658615735,20658615729,-6,2301,6184,3772.19,0.988622,38.2688,34.2613,36.265,-5.91
20661118153,20661118159,5,3293,1171,1963.7,-1.03394,-35.5471,-59.3292,-47.4382,5.09
20663701650,20663701658,7,3145,1457,2140.62,-0.769434,-52.2974,-46.6597,-49.4786,7.09
20666802953,20666802959,5,3148,1413,2109.06,-0.801052,-35.5471,-48.1674,-41.8572,5.09
20673438510,20673438517,6,3330,1743,2409.19,-0.647365,-43.6187,-40.8564,-42.2375,6.09
20674150358,20674150365,6,3620,1598,2405.15,-0.817721,-43.6187,-48.9629,-46.2908,6.09
20679605764,20679605787,22,138,5279,853.523,3.64424,-315.021,145.66,-84.6807,22.09
20679945763,20679945769,5,4040,1455,2424.5,-1.02124,-35.5471,-58.7178,-47.1325,5.09
20684068650,20684068655,4,1892,1569,1722.95,-0.187196,-27.9949,-19.2271,-23.611,4.09
20685533264,20685533272,7,3092,927,1693.01,-1.20462,-52.2974,-67.5732,-59.9353,7.09
20687768378,20687768383,4,2296,2006,2146.11,-0.135026,-27.9949,-16.7997,-22.3973,4.09
20688067061,20688067066,4,2208,1240,1654.67,-0.576976,-27.9949,-37.5225,-32.7587,4.09
20689128362,20689128369,6,2840,1020,1702.0,-1.024,-43.6187,-58.8508,-51.2347,6.09
20692948658,20692948665,6,2579,1585,2021.81,-0.486817,-43.6187,-33.2657,-38.4422,6.09
20693888502,20693888506,3,1470,1475,1472.5,0.00339559,-20.8744,-10.3834,-15.6289,3.09
20700700451,20700700445,-6,1618,3646,2428.83,0.81244,38.2688,26.4095,32.3392,-5.91
20705658436,20705658443,6,3109,1417,2098.92,-0.785759,-43.6187,-47.4379,-45.5283,6.09
20711769057,20711769064,6,3140,1227,1962.85,-0.939651,-43.6187,-54.798,-49.2083,6.09
20713780341,20713780349,7,3803,1405,2311.54,-0.995753,-52.2974,-57.4921,-54.8947,7.09
20715334643,20715334633,-10,37500,15872,24396.7,-0.859784,72.3486,-50.9728,10.6879,-9.91
20715532071,20715532078,6,2133,859,1353.61,-0.909516,-43.6187,-53.3533,-48.486,6.09
20716367386,20716367393,6,3166,1851,2420.8,-0.536743,-43.6187,-35.6211,-39.6199,6.09
20716466282,20716466287,4,2536,1497,1948.43,-0.527125,-27.9949,-35.167,-31.581,4.09
20716812543,20716812551,7,2972,1519,2124.73,-0.671183,-52.2974,-41.9866,-47.142,7.09
20717749990,20717749995,4,3894,1226,2184.96,-1.15568,-27.9949,-65.2038,-46.5994,4.09
20726824208,20726824215,6,1684,1021,1311.25,-0.500389,-43.6187,-33.9056,-38.7621,6.09
20727124482,20727124489,6,3873,1344,2281.52,-1.05838,-43.6187,-60.5063,-52.0625,6.09
20730777942,20730777942,0,2728,2867,2796.64,0.0496974,-1.22487,-8.24511,-4.73499,0.09
20731573906,20731573913,6,2974,1156,1854.17,-0.944942,-43.6187,-55.0519,-49.3353,6.09
20732336603,20732336598,-5,128,1347,415.23,2.3536,31.0834,93.1485,62.116,-4.91
20736574541,20736574547,5,3403,1076,1913.54,-1.15141,-35.5471,-64.9972,-50.2721,5.09
20750139855,20750139861,5,3195,1350,2076.84,-0.861482,-35.5471,-51.054,-43.3006,5.09
20750280458,20750280474,15,953,236,474.245,-1.39578,-154.118,-76.8705,-115.494,15.09
20752921019,20752921026,6,2282,1421,1800.76,-0.473691,-43.6187,-32.6472,-38.133,6.09
20754549422,20754549421,-1,1451,2288,1822.06,0.455425,5.04683,10.3227,7.68479,-0.91
20755672470,20755672476,5,2408,1073,1607.42,-0.808338,-35.5471,-48.515,-42.0311,5.09
20756352262,20756352272,9,2787,1286,1893.17,-0.773429,-71.8275,-46.8501,-59.3388,9.09
20756568221,20756568229,7,11244,42767,21928.8,1.33593,-52.2974,49.5715,-1.36295,7.09
20757609213,20757609218,4,1748,1032,1343.11,-0.526974,-27.9949,-35.1598,-31.5774,4.09
20764423884,20764423890,5,3040,1463,2108.91,-0.731368,-35.5471,-44.8471,-40.1971,5.09
20768318569,20768318575,5,2862,1292,1922.94,-0.795329,-35.5471,-47.8943,-41.7207,5.09
20768399144,20768399124,-20,2003,889,1334.42,-0.812304,225.634,-48.7043,88.4649,-19.91
20769977050,20769977058,7,3477,1576,2340.89,-0.79128,-52.2974,-47.7012,-49.9993,7.09
20771297869,20771297877,7,2274,1108,1587.32,-0.718984,-52.2974,-44.2579,-48.2777,7.09
20775740472,20775740478,5,2397,1154,1663.17,-0.730984,-35.5471,-44.8288,-40.1879,5.09
20775773172,20775773174,1,1442,1413,1427.43,-0.0203159,-7.57712,-11.48,-9.52857,1.09
20779663578,20779663584,5,2767,1253,1862.0,-0.792223,-35.5471,-47.7462,-41.6466,5.09
20791537321,20791537323,1,1225,712,933.916,-0.542618,-7.57712,-35.8986,-21.7378,1.09
20796782191,20796782195,3,2666,1001,1633.61,-0.97958,-20.8744,-56.7148,-38.7946,3.09
20796952683,20796952666,-17,913,477,659.925,-0.649219,166.057,-40.9444,62.5561,-16.91
20797570769,20797570775,5,3005,1407,2056.22,-0.758818,-35.5471,-46.1539,-40.8505,5.09
20803142486,20803142492,5,2245,1628,1911.77,-0.321353,-35.5471,-25.4925,-30.5198,5.09
20803439121,20803439126,4,2078,1381,1694.02,-0.408598,-27.9949,-29.5848,-28.7899,4.09
20803628554,20803628553,-1,1425,2098,1729.06,0.386813,5.04683,7.20413,6.12548,-0.91
20806886337,20806886343,5,3268,1297,2058.79,-0.924124,-35.5471,-54.0534,-44.8003,5.09
20811070661,20811070651,-10,1601,24217,6226.67,2.71643,72.3486,108.222,90.2851,-9.91
20818499732,20818499738,5,3461,1363,2171.94,-0.931869,-35.5471,-54.4248,-44.9859,5.09
20820327107,20820327090,-17,3946,1423,2369.63,-1.01994,166.057,-58.6551,53.7007,-16.91
20820374014,20820374020,5,3417,1164,1994.34,-1.0769,-35.5471,-61.3991,-48.4731,5.09
20822623446,20822623451,4,2950,1502,2104.97,-0.675008,-27.9949,-42.1682,-35.0815,4.09
20825515446,20825515424,-22,965,607,765.346,-0.463599,273.58,-32.1719,120.704,-21.91
20826421822,20826421827,4,2452,894,1480.57,-1.00895,-27.9949,-58.1268,-43.0609,4.09
20827523085,20827523090,4,2296,1345,1757.3,-0.534774,-27.9949,-35.5281,-31.7615,4.09
20828053153,20828053158,4,2552,1666,2061.95,-0.426452,-27.9949,-30.424,-29.2094,4.09
20832413513,20832413519,5,3798,1676,2522.98,-0.818065,-35.5471,-48.9793,-42.2632,5.09
20833149504,20833149509,4,2368,889,1450.91,-0.979704,-27.9949,-56.7208,-42.3579,4.09
20833694979,20833694985,5,2910,1075,1768.69,-0.995832,-35.5471,-57.4959,-46.5215,5.09
20839489158,20839489148,-10,2992,1203,1897.2,-0.911124,72.3486,-53.4304,9.45914,-9.91
20840056065,20840056071,5,2576,891,1515.0,-1.06165,-35.5471,-60.6639,-48.1055,5.09
20841041747,20841041752,4,2457,2029,2232.77,-0.191398,-27.9949,-19.4229,-23.7089,4.09
20844855006,20844855011,4,2977,1436,2067.6,-0.729055,-27.9949,-44.737,-36.3659,4.09
20845688934,20845688938,3,2219,1322,1712.75,-0.517911,-20.8744,-34.7321,-27.8032,3.09
20847332107,20847332114,6,3558,1407,2237.43,-0.927739,-43.6187,-54.2267,-48.9227,6.09
20849422013,20849422020,6,2210,1470,1802.42,-0.40773,-43.6187,-29.544,-36.5813,6.09
20850786297,20850786279,-18,1187,295,591.747,-1.39221,184.387,-76.696,53.8456,-17.91
20851399558,20851399564,5,3053,1033,1775.88,-1.08366,-35.5471,-61.725,-48.6361,5.09
20853158309,20853158315,5,3066,1275,1977.16,-0.877428,-35.5471,-51.8168,-43.682,5.09
20861200393,20861200399,5,4230,1349,2388.78,-1.14284,-35.5471,-64.5828,-50.065,5.09
20862061821,20862061826,4,2533,947,1548.79,-0.983861,-27.9949,-56.9205,-42.4577,4.09
20872453879,20872453878,-1,997,2062,1433.81,0.726681,5.04683,22.5668,13.8068,-0.91
20876841267,20876841276,8,3029,890,1641.89,-1.22477,-61.6711,-68.5498,-65.1104,8.09
20884596102,20884596103,0,1317,1813,1545.23,0.319627,-1.22487,4.1419,1.45852,0.09
20885988258,20885988265,6,1344,1136,1235.63,-0.168137,-43.6187,-18.3397,-30.9792,6.09
20888003240,20888003246,5,3505,978,1851.46,-1.27644,-35.5471,-71.0581,-53.3026,5.09
20891425963,20891425968,4,2288,1452,1822.68,-0.454736,-27.9949,-31.7546,-29.8748,4.09
20892798975,20892798987,11,935,251,484.443,-1.31509,-94.8394,-72.9379,-83.8886,11.09
20893952993,20893952999,5,2117,1022,1470.91,-0.728239,-35.5471,-44.6981,-40.1226,5.09
20895217617,20895217623,5,3166,1234,1976.57,-0.942208,-35.5471,-54.9207,-45.2339,5.09
20896422205,20896422212,6,7949,2797,4715.23,-1.0445,-43.6187,-59.8376,-51.7281,6.09
20898661734,20898661741,6,3148,1169,1918.34,-0.990619,-43.6187,-57.2453,-50.432,6.09
20899876531,20899876537,5,2745,1000,1656.8,-1.00978,-35.5471,-58.1666,-46.8569,5.09
20901896145,20901896151,5,1921,1054,1422.93,-0.600253,-35.5471,-38.624,-37.0856,5.09
20902395831,20902395838,6,3094,1424,2099.01,-0.775995,-43.6187,-46.9724,-45.2955,6.09
20903899441,20903899446,4,2361,1100,1611.55,-0.763775,-27.9949,-46.3901,-37.1925,4.09
20904496424,20904496430,5,2314,1183,1654.53,-0.670924,-35.5471,-41.9743,-38.7607,5.09
20908380241,20908380245,3,2763,1754,2201.43,-0.454418,-20.8744,-31.7397,-26.307,3.09
20908416157,20908416163,5,3623,1314,2181.88,-1.01423,-35.5471,-58.3805,-46.9638,5.09
20910639078,20910639083,4,3942,1796,2660.8,-0.786126,-27.9949,-47.4554,-37.7252,4.09
20914886500,20914886506,5,2860,962,1658.71,-1.08956,-35.5471,-62.0099,-48.7785,5.09
20916125141,20916125123,-18,2305,1234,1686.53,-0.62482,184.387,-39.7876,72.2998,-17.91
20916980564,20916980558,-6,2017,6851,3717.32,1.22278,38.2688,44.6081,41.4385,-5.91
20917351406,20917351413,6,2784,1405,1977.76,-0.683851,-43.6187,-42.5881,-43.1034,6.09
20918376338,20918376345,6,3459,1588,2343.69,-0.778504,-43.6187,-47.092,-45.3553,6.09
20919334991,20919334998,6,2664,1257,1829.93,-0.751101,-43.6187,-45.7864,-44.7025,6.09
20921915826,20921915833,6,4057,1218,2222.93,-1.20323,-43.6187,-67.506,-55.5623,6.09
20924069197,20924069202,4,3268,1151,1939.45,-1.04355,-27.9949,-59.7918,-43.8933,4.09
20924294349,20924294346,-3,574,1584,953.528,1.01508,17.6996,35.4354,26.5675,-2.91
20930011494,20930011502,7,2664,1531,2019.55,-0.553908,-52.2974,-36.4319,-44.3647,7.09
20931572734,20931572741,6,3357,1234,2035.32,-1.00079,-43.6187,-57.7341,-50.6764,6.09
20935066729,20935066735,5,2676,1411,1943.15,-0.640024,-35.5471,-40.5083,-38.0277,5.09
20939264999,20939265005,5,2708,1395,1943.62,-0.663316,-35.5471,-41.6132,-38.5801,5.09
20943448946,20943448952,5,2403,960,1518.84,-0.91754,-35.5471,-53.7378,-44.6425,5.09
20946282142,20946282150,7,3198,973,1763.99,-1.1899,-52.2974,-66.8599,-59.5787,7.09
20946896159,20946896137,-22,2375,632,1225.15,-1.32386,273.58,-73.3647,100.108,-21.91
20948847395,20948847401,5,2184,1260,1658.87,-0.550046,-35.5471,-36.2495,-35.8983,5.09
20952031529,20952031535,5,5011,1251,2503.75,-1.38769,-35.5471,-76.4756,-56.0113,5.09
20952824454,20952824459,4,1592,828,1148.12,-0.653733,-27.9949,-41.1585,-34.5767,4.09
20953674243,20953674226,-17,780,202,396.938,-1.35103,166.057,-74.6876,45.6845,-16.91
20955259947,20955259947,0,1158,1,34.0294,-7.05445,-1.22487,-382.686,-191.955,0.09
20958160197,20958160205,7,3812,1581,2454.95,-0.880096,-52.2974,-51.9445,-52.121,7.09
20958371971,20958371953,-18,3446,1301,2117.37,-0.974081,184.387,-56.4507,63.9683,-17.91
20960135145,20960135149,3,2896,1105,1788.88,-0.963485,-20.8744,-55.9418,-38.4081,3.09
20960363350,20960363361,10,1061,60,252.309,-2.87262,-82.8543,-150.975,-116.914,10.09
20960990379,20960990360,-19,1400,511,845.813,-1.00786,204.217,-58.0741,73.0715,-18.91
20962562090,20962562095,4,2142,1268,1648.05,-0.524299,-27.9949,-35.0336,-31.5143,4.09
20962894493,20962894499,5,3402,1129,1959.81,-1.10303,-35.5471,-62.6598,-49.1035,5.09
20963885695,20963885698,2,1528,1556,1541.94,0.0181587,-14.0977,-9.70121,-11.8995,2.09
20965971201,20965971203,1,1933,763,1214.45,-0.92957,-7.57712,-54.3146,-30.9458,1.09
20967490334,20967490335,0,1013,1499,1232.27,0.391882,-1.22487,7.43484,3.10499,0.09
20968078715,20968078721,5,2786,875,1561.33,-1.15814,-35.5471,-65.3227,-50.4349,5.09
20970179433,20970179438,4,2337,1287,1734.28,-0.596554,-27.9949,-38.4489,-33.2219,4.09
20976876849,20976876855,5,2445,1009,1570.67,-0.885085,-35.5471,-52.1833,-43.8652,5.09
20982046430,20982046440,9,15461,33087,22617.7,0.76082,-71.8275,24.0981,-23.8647,9.09
20983904699,20983904707,7,2933,1634,2189.18,-0.584995,-52.2974,-37.9019,-45.0996,7.09
20984216676,20984216682,5,3482,1578,2344.06,-0.791449,-35.5471,-47.7092,-41.6282,5.09
20986314913,20986314906,-7,37958,13663,22773.2,-1.02179,45.9003,-58.7443,-6.42203,-6.91
20986782904,20986782910,5,2411,907,1478.78,-0.977654,-35.5471,-56.6223,-46.0847,5.09
20987690214,20987690222,7,2615,1420,1926.99,-0.610607,-52.2974,-39.1143,-45.7058,7.09
20992464090,20992464094,3,2632,1206,1781.63,-0.780435,-20.8744,-47.1841,-34.0292,3.09
20999279623,20999279641,17,464,2023,968.851,1.47245,-191.788,55.5286,-68.1297,17.09
21000375723,21000375730,6,2392,1123,1638.97,-0.756126,-43.6187,-46.0257,-44.8222,6.09
21000727510,21000727515,4,2735,1443,1986.61,-0.639407,-27.9949,-40.479,-34.237,4.09
21001012899,21001012906,6,3047,1149,1871.1,-0.975266,-43.6187,-56.5076,-50.0631,6.09
21004535313,21004535320,6,3214,1511,2203.71,-0.754745,-43.6187,-45.9599,-44.7893,6.09
21004848821,21004848826,4,2641,1549,2022.6,-0.533548,-27.9949,-35.4702,-31.7326,4.09
21005645926,21005645930,3,1771,1103,1397.65,-0.473511,-20.8744,-32.6387,-26.7566,3.09
21008882868,21008882875,6,1716,981,1297.46,-0.559179,-43.6187,-36.6811,-40.1499,6.09
21010468703,21010468706,2,1938,967,1368.96,-0.695213,-14.0977,-43.1279,-28.6128,2.09
21010907406,21010907412,5,1950,867,1300.25,-0.810546,-35.5471,-48.6204,-42.0838,5.09
21014707785,21014707779,-6,801,4840,1968.97,1.79881,38.2688,69.6294,53.9491,-5.91
21017672205,21017672210,4,3249,1196,1971.24,-0.999365,-27.9949,-57.6657,-42.8303,4.09
21019595293,21019595299,5,1584,939,1219.58,-0.522893,-35.5471,-34.9672,-35.2572,5.09
21020899577,21020899583,5,3800,1187,2123.82,-1.16357,-35.5471,-65.5856,-50.5663,5.09
21022379426,21022379432,5,2012,1008,1424.11,-0.691161,-35.5471,-42.9353,-39.2412,5.09
21024606300,21024606306,5,2651,1146,1743.0,-0.838659,-35.5471,-49.963,-42.755,5.09
21025172995,21025173002,6,3081,1207,1928.41,-0.937116,-43.6187,-54.6764,-49.1476,6.09
21026388186,21026388191,4,1834,915,1295.42,-0.695331,-27.9949,-43.1335,-35.5642,4.09
21027178436,21027178442,5,3054,837,1598.81,-1.29438,-35.5471,-71.9304,-53.7388,5.09
21028263833,21028263840,6,3413,1598,2335.37,-0.758839,-43.6187,-46.1549,-44.8868,6.09
21029847957,21029847962,4,2466,1079,1631.2,-0.826563,-27.9949,-49.3851,-38.69,4.09
21032863197,21032863202,4,33188,19411,25381.3,-0.536348,-27.9949,-35.6025,-31.7987,4.09
21033157516,21033157522,5,2836,702,1410.98,-1.39622,-35.5471,-76.8916,-56.2194,5.09
21037775649,21037775654,4,2362,1194,1679.35,-0.6822,-27.9949,-42.5097,-35.2523,4.09
21046325776,21046325779,2,2408,1906,2142.35,-0.23379,-14.0977,-21.3994,-17.7485,2.09
21048193723,21048193726,2,1855,1313,1560.65,-0.34557,-14.0977,-26.627,-20.3623,2.09
21049349487,21049349491,3,1519,1030,1250.83,-0.388493,-20.8744,-28.6405,-24.7574,3.09
21051021275,21051021282,6,2730,1070,1709.12,-0.936643,-43.6187,-54.6537,-49.1362,6.09
21053204479,21053204485,5,2561,1001,1601.11,-0.939398,-35.5471,-54.7859,-45.1665,5.09
21053743045,21053743049,3,1643,1317,1471.0,-0.221167,-20.8744,-20.8105,-20.8424,3.09
21053978549,21053978556,6,2473,1185,1711.87,-0.735689,-43.6187,-45.0527,-44.3357,6.09
21056796508,21056796515,6,2764,1016,1675.78,-1.00081,-43.6187,-57.735,-50.6768,6.09
21057168575,21057168586,10,3905,1211,2174.62,-1.17081,-82.8543,-65.9359,-74.3951,10.09
21063129101,21063129107,5,2476,1063,1622.34,-0.845549,-35.5471,-50.2923,-42.9197,5.09
21067199794,21067199801,6,3020,863,1614.39,-1.2526,-43.6187,-69.9002,-56.7594,6.09
21068451833,21068451836,2,2914,1756,2262.08,-0.506488,-14.0977,-34.1932,-24.1455,2.09
21068993124,21068993129,4,2204,796,1324.53,-1.01843,-27.9949,-58.5827,-43.2888,4.09
21070581649,21070581654,4,1784,718,1131.77,-0.910144,-27.9949,-53.3834,-40.6892,4.09
21075221089,21075221098,8,1689,758,1131.49,-0.801209,-61.6711,-48.1748,-54.923,8.09
21076228737,21076228738,0,1037,478,704.05,-0.774476,-1.22487,-46.9,-24.0624,0.09
21077098752,21077098758,5,3312,1575,2283.94,-0.743297,-35.5471,-45.4148,-40.4809,5.09
21078798281,21078798287,5,1812,1044,1375.4,-0.551372,-35.5471,-36.3121,-35.9296,5.09
21083747793,21083747799,5,2195,1037,1508.71,-0.74985,-35.5471,-45.7268,-40.637,5.09
21084898219,21084898223,3,2945,1466,2077.83,-0.697571,-20.8744,-43.2399,-32.0572,3.09
21087152367,21087152374,6,1761,817,1199.47,-0.767998,-43.6187,-46.5913,-45.105,6.09
21089826299,21089826305,5,3308,1346,2110.11,-0.899207,-35.5471,-52.8595,-44.2033,5.09
21092324206,21092324213,6,2900,1390,2007.74,-0.735407,-43.6187,-45.0393,-44.329,6.09
21093166837,21093166841,3,1105,933,1015.36,-0.169195,-20.8744,-18.389,-19.6317,3.09
21098632690,21098632694,3,1764,1423,1584.35,-0.214817,-20.8744,-20.5143,-20.6944,3.09
21099565000,21099565005,4,3386,1216,2029.13,-1.02408,-27.9949,-58.8547,-43.4248,4.09
21099891103,21099891090,-13,1066,334,596.694,-1.16053,105.971,-65.4383,20.2664,-12.91
21100466178,21100466185,6,3204,1124,1897.71,-1.04751,-43.6187,-59.9825,-51.8006,6.09
21105495341,21105495331,-10,27768,15638,20838.3,-0.57418,72.3486,-37.3903,17.4791,-9.91
21106818913,21106818919,5,4149,1451,2453.61,-1.05061,-35.5471,-60.1322,-47.8396,5.09
21110142637,21110142644,6,5094,1394,2664.78,-1.29589,-43.6187,-72.0035,-57.8111,6.09
21110548648,21110548655,6,2727,1379,1939.21,-0.681844,-43.6187,-42.4928,-43.0557,6.09
21115131050,21115131058,7,2110,1025,1470.63,-0.721995,-52.2974,-44.4011,-48.3493,7.09
21115931019,21115931003,-16,3447,1594,2344.04,-0.771258,149.137,-46.7466,51.1954,-15.91
21116654070,21116654078,7,2629,1441,1946.38,-0.601266,-52.2974,-38.672,-45.4847,7.09
21117816225,21117816225,0,996,1777,1330.37,0.578935,-1.22487,15.9146,7.34489,0.09
21118332128,21118332134,5,2267,1114,1589.16,-0.7105,-35.5471,-43.8545,-39.7008,5.09
21118435873,21118435883,9,1871,1362,1596.34,-0.317519,-71.8275,-25.3129,-48.5702,9.09
21120481197,21120481196,-1,2391,3313,2814.5,0.326142,5.04683,4.43925,4.74304,-0.91
21126778455,21126778461,5,2538,1533,1972.5,-0.50415,-35.5471,-34.0829,-34.815,5.09
21127034312,21127034319,6,1939,875,1302.55,-0.795704,-43.6187,-47.9122,-45.7654,6.09
21130682881,21130682882,0,3018,3832,3400.73,0.238792,-1.22487,0.446568,-0.389149,0.09
21136373170,21136373177,6,2532,1492,1943.64,-0.528892,-43.6187,-35.2504,-39.4345,6.09
21144056689,21144056694,4,2292,1443,1818.61,-0.462701,-27.9949,-32.1296,-30.0623,4.09
21145294762,21145294766,3,3989,2409,3099.92,-0.504329,-20.8744,-34.0914,-27.4829,3.09
21145738301,21145738307,5,2027,1272,1605.72,-0.465966,-35.5471,-32.2834,-33.9152,5.09
21152261997,21152262003,5,3695,1411,2283.34,-0.962682,-35.5471,-55.9033,-45.7252,5.09
21153965237,21153965242,4,4253,1300,2351.36,-1.18526,-27.9949,-66.6354,-47.3151,4.09
21154525781,21154525761,-20,2293,740,1302.62,-1.13097,225.634,-64.009,80.8126,-19.91
21157030866,21157030887,20,2990,1677,2239.25,-0.578267,-260.308,-37.5836,-148.946,20.09
21160991966,21160991973,6,2514,1232,1759.9,-0.713236,-43.6187,-43.9846,-43.8016,6.09
21161426472,21161426477,4,2663,1565,2041.47,-0.531567,-27.9949,-35.3767,-31.6858,4.09
21161609200,21161609205,4,2972,1702,2249.08,-0.557431,-27.9949,-36.5985,-32.2967,4.09
21163289757,21163289752,-5,1001,2185,1478.91,0.780616,31.0834,24.9852,28.0343,-4.91
21163412005,21163411986,-19,2206,828,1351.51,-0.979923,204.217,-56.7313,73.7429,-18.91
21166672100,21166672106,5,3292,1579,2279.93,-0.734704,-35.5471,-45.0058,-40.2764,5.09
21167509292,21167509302,9,231,899,455.707,1.35887,-71.8275,50.5746,-10.6264,9.09
21169363663,21169363654,-9,28433,19714,23675.5,-0.366221,62.8524,-27.5953,17.6285,-8.91
21169636768,21169636772,3,2715,1259,1848.83,-0.768474,-20.8744,-46.614,-33.7442,3.09
21172815842,21172815848,5,2468,1132,1671.46,-0.779422,-35.5471,-47.1358,-41.3414,5.09
21175845461,21175845467,5,3039,1175,1889.66,-0.95026,-35.5471,-55.307,-45.4271,5.09
21178866599,21178866602,2,2786,1315,1914.05,-0.75077,-14.0977,-45.7706,-29.9342,2.09
21187424206,21187424213,6,2418,1978,2186.96,-0.200855,-43.6187,-19.8635,-31.7411,6.09
21187927503,21187927509,5,2186,1212,1627.71,-0.589802,-35.5471,-38.1293,-36.8382,5.09
21189447075,21189447083,7,3134,1474,2149.31,-0.75433,-52.2974,-45.9402,-49.1188,7.09
21189778951,21189778958,6,2369,1262,1729.07,-0.62977,-43.6187,-40.0222,-41.8204,6.09
21191089987,21191089986,-1,2213,2354,2282.41,0.0617669,5.04683,-7.68837,-1.32077,-0.91
21192384914,21192384918,3,2055,1348,1664.37,-0.421654,-20.8744,-30.1984,-25.5364,3.09
21196315922,21196315929,6,2773,950,1623.07,-1.07122,-43.6187,-61.1254,-52.372,6.09
21198309127,21198309132,4,2738,1514,2036.01,-0.592473,-27.9949,-38.2557,-33.1253,4.09
21200136182,21200136190,7,2909,1182,1854.3,-0.900601,-52.2974,-52.9263,-52.6118,7.09
21200944305,21200944290,-15,1162,275,565.288,-1.44113,133.542,-79.0857,27.2281,-14.91
21205770515,21205770519,3,2137,1558,1824.68,-0.316,-20.8744,-25.2418,-23.0581,3.09
21206711003,21206711009,5,3499,1272,2109.67,-1.01189,-35.5471,-58.2679,-46.9075,5.09
21211556768,21211556760,-8,1902,38103,8513.04,2.99739,54.0655,119.727,86.8961,-7.91
21212382683,21212382679,-4,77,3566,524.006,3.83539,24.2562,153.175,88.7156,-3.91
21219045915,21219045922,6,2706,793,1464.87,-1.2274,-43.6187,-68.6777,-56.1482,6.09
21225815903,21225815910,6,4894,1952,3090.81,-0.919155,-43.6187,-53.8153,-48.717,6.09
21225855233,21225855239,5,2561,1515,1969.75,-0.524982,-35.5471,-35.0658,-35.3065,5.09
21226543770,21226543777,6,2740,1141,1768.15,-0.876053,-43.6187,-51.751,-47.6849,6.09
21228405704,21228405709,4,3378,1441,2206.29,-0.851947,-27.9949,-50.5981,-39.2965,4.09
21229168071,21229168076,4,3684,1843,2605.69,-0.692604,-27.9949,-43.0039,-35.4994,4.09
21231418082,21231418088,5,2624,1112,1708.18,-0.85854,-35.5471,-50.9133,-43.2302,5.09
21240133432,21240133429,-3,1605,2262,1905.39,0.343126,17.6996,5.2139,11.4568,-2.91
21245416172,21245416178,5,3294,1309,2076.5,-0.922839,-35.5471,-53.9918,-44.7695,5.09
21247413168,21247413177,8,2040,988,1419.69,-0.725022,-61.6711,-44.5451,-53.1081,8.09
21247661746,21247661748,1,1537,1672,1603.08,0.0841881,-7.57712,-6.65484,-7.11598,1.09
21248073859,21248073865,5,2757,1145,1776.73,-0.878738,-35.5471,-51.8796,-43.7133,5.09
21252495494,21252495491,-3,1528,2565,1979.73,0.517999,17.6996,13.1593,15.4295,-2.91
21253774566,21253774574,7,2535,1437,1908.61,-0.567636,-52.2974,-37.0809,-44.6891,7.09
21256363899,21256363906,6,3675,2012,2719.21,-0.602424,-43.6187,-38.7268,-41.1727,6.09
21256783841,21256783847,5,2562,1512,1968.18,-0.527355,-35.5471,-35.1778,-35.3625,5.09
21256948781,21256948789,7,2258,962,1473.84,-0.85322,-52.2974,-50.659,-51.4782,7.09
21260220362,21260220366,3,1982,1442,1690.58,-0.318075,-20.8744,-25.339,-23.1067,3.09
21260642174,21260642162,-12,787,122,309.861,-1.86421,93.8202,-99.9381,-3.05897,-11.91
21261741078,21261741087,8,2706,1116,1737.78,-0.885721,-61.6711,-52.2137,-56.9424,8.09
21261951485,21261951490,4,3207,1781,2389.91,-0.588161,-27.9949,-38.0517,-33.0233,4.09
21265322966,21265322961,-5,1605,3811,2473.19,0.864768,31.0834,28.7476,29.9155,-4.91
21267131476,21267131481,4,3524,1988,2646.83,-0.572468,-27.9949,-37.3093,-32.6521,4.09
21268362171,21268362179,7,2584,1296,1829.99,-0.690056,-52.2974,-42.8828,-47.5901,7.09
21271946842,21271946849,6,2767,1008,1670.07,-1.0098,-43.6187,-58.1673,-50.893,6.09
21273451163,21273451148,-15,716,193,371.736,-1.31099,133.542,-72.7382,30.4019,-14.91
21280101084,21280101091,6,2919,1163,1842.5,-0.920238,-43.6187,-53.8672,-48.7429,6.09
21280130697,21280130682,-15,996,264,512.781,-1.3278,133.542,-73.5563,29.9928,-14.91
21284996879,21284996885,5,3864,1544,2442.54,-0.917326,-35.5471,-53.7276,-44.6373,5.09
21287145006,21287145013,6,2682,988,1627.83,-0.998635,-43.6187,-57.6306,-50.6247,6.09
21287512873,21287512878,4,1993,1174,1529.63,-0.529224,-27.9949,-35.2661,-31.6305,4.09
21287580326,21287580330,3,1329,619,907.001,-0.764077,-20.8744,-46.4044,-33.6394,3.09
21293563748,21293563754,5,1645,1067,1324.85,-0.432889,-35.5471,-30.7267,-33.1369,5.09
21293621022,21293621043,20,420,258,329.181,-0.487295,-260.308,-33.2882,-146.798,20.09
21296680194,21296680199,4,1714,1107,1377.46,-0.437176,-27.9949,-30.9283,-29.4616,4.09
