fTNear,fTFar,fDelT,fQNear,fQFar,fQMean,fQRatio,fZDelT,fZQ,fZMean,correct
20398065089,20398065083,-6,1156,3374,1974.93,1.07113,38.2688,37.9188,38.0938,-5.91
20401383328,20401383324,-4,998,2589,1607.43,0.953274,24.2562,32.6906,28.4734,-3.91
20401473709,20401473705,-4,1014,3822,1968.63,1.32687,24.2562,49.1749,36.7156,-3.91
20403239117,20403239114,-3,1016,2616,1630.29,0.945773,17.6996,32.357,25.0283,-2.91
20403962705,20403962701,-4,1228,2892,1884.51,0.856561,24.2562,28.3812,26.3187,-3.91
20405971550,20405971552,1,2017,2044,2030.46,0.0132974,-7.57712,-9.92582,-8.75147,1.09
20412795086,20412795078,-8,745,4175,1763.63,1.72349,54.0655,66.3924,60.229,-7.91
20415693666,20415693659,-7,1081,2841,1752.46,0.96627,45.9003,33.2683,39.5843,-6.91
20416889557,20416889552,-5,1610,3723,2448.27,0.838296,31.0834,27.5654,29.3244,-4.91
20421122779,20421122780,0,1763,1944,1851.29,0.0977308,-1.22487,-6.03101,-3.62794,0.09
20428568522,20428568518,-4,892,2288,1428.6,0.941967,24.2562,32.1877,28.2219,-3.91
20429080066,20429080065,-1,1343,2314,1762.87,0.544072,5.04683,14.3391,9.69295,-0.91
20429758130,20429758125,-5,651,2325,1230.27,1.27297,31.0834,46.8124,38.9479,-4.91
20437218959,20437218955,-4,1080,3822,2031.69,1.26381,24.2562,46.4107,35.3335,-3.91
20443409878,20443409874,-4,1052,2500,1621.73,0.865598,24.2562,28.7846,26.5204,-3.91
20447831615,20447831610,-5,895,2634,1535.39,1.07944,31.0834,38.2861,34.6847,-4.91
20448669041,20448669052,10,501,2003,1001.75,1.3858,-82.8543,51.7513,-15.5515,10.09
20449518878,20449518873,-5,1076,3751,2009.0,1.24877,31.0834,45.7503,38.4168,-4.91
20454231293,20454231283,-10,15713,26959,20581.7,0.539829,72.3486,14.1472,43.2479,-9.91
20455145690,20455145687,-3,1088,2175,1538.31,0.692688,17.6996,21.0399,19.3697,-2.91
20458140485,20458140480,-5,604,2575,1247.12,1.45003,31.0834,54.5525,42.818,-4.91
20461604178,20461604176,-2,1503,3746,2372.81,0.913225,11.3257,30.9082,21.117,-1.91
20463548107,20463548102,-5,1514,3908,2432.43,0.948271,31.0834,32.4681,31.7757,-4.91
20464867465,20464867462,-3,978,2689,1621.68,1.01141,17.6996,35.2729,26.4863,-2.91
20466162750,20466162746,-4,860,2142,1357.25,0.912563,24.2562,30.8787,27.5675,-3.91
20474786682,20474786678,-4,816,2129,1318.05,0.958993,24.2562,32.9449,28.6006,-3.91
20475039616,20475039610,-6,973,2246,1478.3,0.836522,38.2688,27.4862,32.8775,-5.91
20475762343,20475762339,-4,1077,3073,1819.24,1.04847,24.2562,36.9157,30.5859,-3.91
20480163803,20480163800,-3,881,2741,1553.97,1.13502,17.6996,40.7421,29.2208,-2.91
20500434380,20500434377,-3,1350,2294,1759.8,0.530192,17.6996,13.7112,15.7054,-2.91
20501726226,20501726221,-5,911,3906,1886.36,1.45573,31.0834,54.8006,42.942,-4.91
20507196671,20507196666,-5,584,1989,1077.76,1.22549,31.0834,44.727,37.9052,-4.91
20511737602,20511737598,-4,801,2402,1387.08,1.0982,24.2562,39.1157,31.6859,-3.91
20522277186,20522277182,-4,1173,3248,1951.9,1.01847,24.2562,35.586,29.9211,-3.91
20522461434,20522461446,11,83,852,265.925,2.32875,-94.8394,92.1069,-1.36626,11.09
20525699439,20525699434,-5,1067,3138,1829.82,1.07873,31.0834,38.2551,34.6692,-4.91
20531042161,20531042156,-5,877,2183,1383.65,0.911948,31.0834,30.8513,30.9673,-4.91
20531857898,20531857894,-4,798,2771,1487.03,1.24485,24.2562,45.5782,34.9172,-3.91
20535731817,20535731812,-5,1303,2471,1794.36,0.639954,31.0834,18.6669,24.8751,-4.91
20537276785,20537276780,-5,1092,3216,1874.0,1.08013,31.0834,38.3167,34.7,-4.91
20543561520,20543561530,9,20648,57732,34526.1,1.02819,-71.8275,36.0169,-17.9053,9.09
20544349262,20544349265,2,1955,1532,1730.62,-0.243816,-14.0977,-21.8673,-17.9825,2.09
20545950915,20545950910,-5,1314,3375,2105.88,0.943319,31.0834,32.2478,31.6656,-4.91
20548958220,20548958218,-2,1057,3084,1805.49,1.07079,11.3257,37.9037,24.6147,-1.91
20553618051,20553618049,-2,932,3071,1691.8,1.19243,11.3257,43.2725,27.2991,-1.91
20556754382,20556754378,-4,1009,3096,1767.45,1.12115,24.2562,40.1298,32.193,-3.91
20560691990,20560691986,-4,851,2279,1392.63,0.98508,24.2562,34.104,29.1801,-3.91
20560858235,20560858252,16,781,2741,1463.12,1.2555,-172.21,46.0459,-63.0823,16.09
20563453754,20563453749,-5,1118,2887,1796.57,0.948677,31.0834,32.4861,31.7847,-4.91
20565663519,20565663513,-6,1114,4287,2185.34,1.34763,38.2688,50.0833,44.176,-5.91
20566806784,20566806780,-4,1002,3492,1870.56,1.24848,24.2562,45.7373,34.9968,-3.91
20566919474,20566919468,-6,820,4019,1815.37,1.58948,38.2688,60.6078,49.4383,-5.91
20567670763,20567670758,-5,1121,3545,1993.48,1.15132,31.0834,41.461,36.2722,-4.91
20572444555,20572444548,-7,1477,5570,2868.26,1.32738,45.9003,49.1973,47.5488,-6.91
20573422075,20573422069,-6,943,3968,1934.38,1.43695,38.2688,53.9828,46.1258,-5.91
20575152618,20575152614,-4,1002,2038,1429.01,0.709971,24.2562,21.8165,23.0364,-3.91
20578691897,20578691893,-4,974,2719,1627.36,1.02661,24.2562,35.9467,30.1015,-3.91
20581824753,20581824749,-4,1180,3084,1907.65,0.960713,24.2562,33.0213,28.6388,-3.91
20594508575,20594508569,-6,739,2835,1447.43,1.3445,38.2688,49.9463,44.1076,-5.91
20597427584,20597427585,0,1329,1917,1596.15,0.366335,-1.22487,6.27166,2.5234,0.09
20598966339,20598966334,-5,1197,3017,1900.35,0.924445,31.0834,31.4078,31.2456,-4.91
20599346672,20599346666,-6,1432,4362,2499.28,1.11386,38.2688,39.8077,39.0383,-5.91
20600673845,20600673841,-4,1179,3710,2091.43,1.14637,24.2562,41.2426,32.7494,-3.91
20604002310,20604002306,-4,746,1685,1121.16,0.814795,24.2562,26.5149,25.3856,-3.91
20604214539,20604214534,-5,173,1109,438.015,1.85792,31.0834,72.1625,51.6229,-4.91
20605053916,20605053929,12,672,3259,1479.88,1.57892,-107.871,60.1502,-23.8601,12.09
20605726403,20605726397,-6,950,2325,1486.19,0.895013,38.2688,30.0967,34.1827,-5.91
20606932428,20606932444,15,1152,3764,2082.34,1.18398,-154.118,42.9007,-55.6084,15.09
20608709135,20608709138,2,1861,1063,1406.5,-0.560019,-14.0977,-36.7208,-25.4092,2.09
20608939268,20608939266,-2,821,2377,1396.97,1.06307,11.3257,37.562,24.4439,-1.91
20611965721,20611965715,-6,1383,4010,2354.96,1.06454,38.2688,37.6268,37.9478,-5.91
20612515938,20612515931,-7,1069,2264,1555.7,0.75041,45.9003,23.6314,34.7658,-6.91
20613328003,20613327998,-5,1064,3706,1985.75,1.24792,31.0834,45.7127,38.3981,-4.91
20613516235,20613516251,15,21,1205,159.075,4.04971,-154.118,161.521,3.70167,15.09
20613741972,20613741987,14,282,882,498.722,1.14028,-137.422,40.9744,-48.2237,14.09
20617546011,20617546005,-6,959,3146,1736.96,1.188,38.2688,43.0774,40.6731,-5.91
20628519932,20628519947,14,1355,4797,2549.5,1.26419,-137.422,46.4272,-45.4973,14.09
20632449677,20632449677,0,1089,1193,1139.81,0.0912113,-1.22487,-6.33128,-3.77807,0.09
20634220794,20634220791,-3,1245,2275,1682.97,0.602845,17.6996,16.9939,17.3468,-2.91
20648378657,20648378653,-4,675,2500,1299.04,1.30933,24.2562,48.4069,36.3315,-3.91
20651446525,20651446523,-2,2748,3929,3285.86,0.357512,11.3257,5.86966,8.5977,-1.91
20652346554,20652346548,-6,991,2805,1667.26,1.04044,38.2688,36.5599,37.4143,-5.91
20652887826,20652887840,13,382,1137,659.04,1.09073,-122.035,38.7855,-41.6249,13.09
20662629582,20662629577,-5,694,3242,1499.98,1.54147,31.0834,58.5272,44.8053,-4.91
20667577681,20667577674,-7,1229,3287,2009.91,0.983774,45.9003,34.046,39.9731,-6.91
20670990053,20670990050,-3,1205,2912,1873.22,0.882361,17.6996,29.5325,23.6161,-2.91
20672065769,20672065789,19,2187,160,591.54,-2.61511,-235.749,-137.763,-186.756,19.09
20672486937,20672486941,3,1439,965,1178.4,-0.399576,-20.8744,-29.1609,-25.0177,3.09
20678834226,20678834221,-5,1200,3558,2066.3,1.08688,31.0834,38.6152,34.8493,-4.91
20681682906,20681682902,-4,1953,4304,2899.26,0.790178,24.2562,25.4133,24.8348,-3.91
20689909086,20689909078,-8,729,3383,1570.42,1.53484,54.0655,58.2396,56.1525,-7.91
20705984741,20705984737,-4,1410,3387,2185.33,0.876355,24.2562,29.2646,26.7604,-3.91
20707489383,20707489378,-5,662,2186,1202.97,1.19456,31.0834,43.3666,37.225,-4.91
20711211463,20711211461,-2,1245,3110,1967.73,0.915487,11.3257,31.0089,21.1673,-1.91
20712217042,20712217038,-4,1122,3655,2025.07,1.18098,24.2562,42.7686,33.5124,-3.91
20712976790,20712976786,-4,1165,3110,1903.46,0.981902,24.2562,33.9629,29.1095,-3.91
20713361003,20713360993,-10,346,919,563.892,0.976847,72.3486,33.7383,53.0435,-9.91
20726774639,20726774635,-4,1069,2172,1523.77,0.708925,24.2562,21.7695,23.0129,-3.91
20726886882,20726886879,-3,1223,3981,2206.53,1.18023,17.6996,42.7352,30.2174,-2.91
20727105986,20727105982,-4,1083,1362,1214.51,0.229219,24.2562,0.0081254,12.1322,-3.91
20727930119,20727930114,-5,870,2432,1454.59,1.02798,31.0834,36.0073,33.5453,-4.91
20732721067,20732721062,-5,851,3410,1703.5,1.38806,31.0834,51.85,41.4667,-4.91
20735522786,20735522782,-4,1143,1901,1474.06,0.508724,24.2562,12.7393,18.4978,-3.91
20735779695,20735779691,-4,795,2537,1420.18,1.1604,24.2562,41.8613,33.0588,-3.91
20737486153,20737486149,-4,1132,1841,1443.61,0.486323,24.2562,11.7243,17.9903,-3.91
20738651915,20738651910,-5,1040,2554,1629.77,0.89844,31.0834,30.2494,30.6664,-4.91
20741484247,20741484242,-5,1125,2812,1778.62,0.916113,31.0834,31.0368,31.0601,-4.91
20755310538,20755310534,-4,1194,3981,2180.21,1.20422,24.2562,43.7918,34.024,-3.91
20758899731,20758899728,-3,1106,2671,1718.76,0.881703,17.6996,29.5032,23.6014,-2.91
20759334182,20759334178,-4,708,2814,1411.49,1.37992,24.2562,51.4946,37.8754,-3.91
20762044154,20762044159,4,3347,1473,2220.39,-0.820763,-27.9949,-49.1082,-38.5516,4.09
20771364761,20771364755,-6,1003,2769,1666.53,1.01549,38.2688,35.4537,36.8612,-5.91
20776636222,20776636215,-7,1120,2681,1732.84,0.872861,45.9003,29.1087,37.5045,-6.91
20780997367,20780997349,-18,984,2083,1431.67,0.749939,184.387,23.6103,103.999,-17.91
20787262858,20787262853,-5,1063,2501,1630.51,0.855596,31.0834,28.3381,29.7107,-4.91
20788634338,20788634334,-4,1140,3490,1994.64,1.11887,24.2562,40.0292,32.1427,-3.91
20789359660,20789359662,1,1714,1518,1613.03,-0.121436,-7.57712,-16.1682,-11.8727,1.09
20791044967,20791044962,-5,1189,2548,1740.57,0.762196,31.0834,24.1598,27.6216,-4.91
20791371720,20791371715,-5,979,3058,1730.25,1.13898,31.0834,40.917,36.0002,-4.91
20792476466,20792476485,18,919,3409,1769.99,1.31089,-212.938,48.475,-82.2317,18.09
20794769658,20794769653,-5,1345,2983,2003.03,0.796535,31.0834,25.6979,28.3906,-4.91
20795291218,20795291207,-11,16525,27060,21146.3,0.493182,82.642,12.0352,47.3386,-10.91
20797094235,20797094232,-3,1030,2473,1595.99,0.875873,17.6996,29.2431,23.4714,-2.91
20797690854,20797690849,-5,1398,3852,2320.58,1.01355,31.0834,35.3676,33.2255,-4.91
20801640650,20801640655,4,3302,1106,1911.02,-1.09378,-27.9949,-62.2133,-45.1041,4.09
20807190847,20807190843,-4,917,2367,1473.27,0.948271,24.2562,32.4681,28.3622,-3.91
20813738334,20813738326,-8,931,2568,1546.22,1.01462,54.0655,35.4152,44.7404,-7.91
20814708381,20814708381,0,1149,2450,1677.81,0.757196,-1.22487,23.9357,11.3554,0.09
20821914922,20821914918,-4,1155,3148,1906.81,1.00267,24.2562,34.8848,29.5705,-3.91
20822886729,20822886724,-5,710,2554,1346.6,1.28015,31.0834,47.1276,39.1055,-4.91
20822971471,20822971466,-5,2111,5728,3477.33,0.998205,31.0834,34.6867,32.885,-4.91
20824180140,20824180135,-5,1349,3637,2215.02,0.991796,31.0834,34.4022,32.7428,-4.91
20825981387,20825981382,-5,763,2744,1446.95,1.27991,31.0834,47.1172,39.1003,-4.91
20826787915,20826787911,-4,1218,2569,1768.91,0.746307,24.2562,23.4474,23.8518,-3.91
20831416960,20831416954,-6,1835,4256,2794.59,0.841285,38.2688,27.699,32.9839,-5.91
20832075670,20832075673,2,19922,24170,21943.4,0.193288,-14.0977,-1.63901,-7.86836,2.09
20836413711,20836413706,-5,1143,3601,2028.78,1.14756,31.0834,41.2951,36.1892,-4.91
20838268278,20838268274,-4,1242,3201,1993.9,0.94674,24.2562,32.4,28.3281,-3.91
20838793584,20838793580,-4,1187,2798,1822.42,0.857476,24.2562,28.4221,26.3392,-3.91
20839269675,20839269670,-5,1065,2455,1616.96,0.835152,31.0834,27.4249,29.2542,-4.91
20841444468,20841444463,-5,1140,3319,1945.16,1.06864,31.0834,37.8082,34.4458,-4.91
20843051466,20843051462,-4,526,2367,1115.81,1.50408,24.2562,56.9036,40.5799,-3.91
20845593645,20845593641,-4,1307,4465,2415.73,1.22853,24.2562,44.861,34.5586,-3.91
20846039968,20846039990,21,696,2835,1404.69,1.40445,-286.703,52.5655,-117.069,21.09
20853752437,20853752432,-5,1324,3139,2038.64,0.863247,31.0834,28.6797,29.8815,-4.91
20854788906,20854788901,-5,764,1822,1179.83,0.869122,31.0834,28.9419,30.0126,-4.91
20855116951,20855116949,-2,1174,1765,1439.48,0.407734,11.3257,8.15598,9.74085,-1.91
20866114518,20866114515,-3,888,2626,1527.05,1.08425,17.6996,38.4988,28.0992,-2.91
20867721974,20867721970,-4,791,3298,1615.15,1.42777,24.2562,53.5828,38.9195,-3.91
20867902631,20867902626,-5,1112,3406,1946.14,1.11938,31.0834,40.0515,35.5674,-4.91
20869214649,20869214644,-5,1289,2989,1962.86,0.841072,31.0834,27.6895,29.3864,-4.91
20872790702,20872790697,-5,716,2463,1327.97,1.23546,31.0834,45.1652,38.1243,-4.91
20879947500,20879947495,-5,1068,5168,2349.35,1.5767,31.0834,60.0541,45.5687,-4.91
20885016942,20885016938,-4,1389,2806,1974.22,0.703176,24.2562,21.5112,22.8837,-3.91
20895554044,20895554039,-5,996,4091,2018.57,1.4128,31.0834,52.9298,42.0066,-4.91
20895959573,20895959570,-3,1265,2592,1810.77,0.717358,17.6996,22.1482,19.9239,-2.91
20896903576,20896903571,-5,1036,2597,1640.27,0.91899,31.0834,31.1649,31.1241,-4.91
20898430086,20898430088,1,1642,1306,1464.39,-0.228946,-7.57712,-21.1733,-14.3752,1.09
20903336450,20903336453,2,2850,1386,1987.49,-0.720897,-14.0977,-44.3489,-29.2233,2.09
20906768074,20906768069,-5,821,3060,1585.01,1.31565,31.0834,48.6834,39.8834,-4.91
20907321584,20907321607,22,154,934,379.257,1.80252,-315.021,69.7888,-122.616,22.09
20909070226,20909070222,-4,975,2051,1414.12,0.743645,24.2562,23.328,23.7921,-3.91
20918809263,20918809259,-4,985,3113,1751.09,1.1507,24.2562,41.4338,32.845,-3.91
20918934434,20918934432,-2,805,2831,1509.62,1.25754,11.3257,46.1354,28.7306,-1.91
20924399427,20924399425,-2,1114,2464,1656.77,0.793829,11.3257,25.5768,18.4512,-1.91
20927440838,20927440834,-4,994,2978,1720.5,1.09727,24.2562,39.0747,31.6655,-3.91
20928569130,20928569126,-4,474,1949,961.159,1.41386,24.2562,52.9763,38.6163,-3.91
20935154263,20935154259,-4,1182,3147,1928.67,0.979242,24.2562,33.8447,29.0505,-3.91
20938155123,20938155117,-6,993,3445,1849.56,1.24395,38.2688,45.5384,41.9036,-5.91
20941214629,20941214625,-4,959,3012,1699.56,1.14447,24.2562,41.1589,32.7076,-3.91
20945540190,20945540186,-4,1149,2925,1833.26,0.934402,24.2562,31.8511,28.0536,-3.91
20945748054,20945748052,-2,999,2428,1557.42,0.888068,11.3257,29.787,20.5564,-1.91
20946837361,20946837354,-7,1052,2959,1764.33,1.03416,45.9003,36.2813,41.0908,-6.91
20953774687,20953774682,-5,1036,2566,1630.45,0.906981,31.0834,30.63,30.8567,-4.91
20957402862,20957402858,-4,1311,3141,2029.25,0.873751,24.2562,29.1484,26.7023,-3.91
20961874347,20961874343,-4,1072,3140,1834.69,1.0747,24.2562,38.0765,31.1663,-3.91
20962578770,20962578791,20,634,2391,1231.22,1.32742,-260.308,49.1988,-105.554,20.09
20963387052,20963387046,-6,1112,2175,1555.18,0.670868,38.2688,20.0586,29.1637,-5.91
20964022742,20964022740,-2,878,2404,1452.83,1.00724,11.3257,35.0878,23.2068,-1.91
20970265774,20970265769,-5,750,2321,1319.37,1.12968,31.0834,40.5064,35.7949,-4.91
20970853169,20970853165,-4,1549,3004,2157.13,0.662335,24.2562,19.6747,21.9654,-3.91
20979960406,20979960403,-3,20040,13288,16318.4,-0.410869,17.6996,-29.6915,-5.99594,-2.91
20982213473,20982213467,-6,1296,3576,2152.79,1.01496,38.2688,35.4303,36.8495,-5.91
20982716811,20982716806,-5,775,2446,1376.83,1.14935,31.0834,41.3741,36.2287,-4.91
20982775009,20982775030,20,731,1458,1032.37,0.690407,-260.308,20.9374,-119.685,20.09
20985342770,20985342766,-4,1318,3183,2048.22,0.881709,24.2562,29.5034,26.8798,-3.91
20991910417,20991910412,-5,1276,3228,2029.51,0.928133,31.0834,31.572,31.3277,-4.91
20993759038,20993759032,-6,1284,3147,2010.16,0.896469,38.2688,30.1616,34.2152,-5.91
20995521077,20995521071,-6,1321,4490,2435.42,1.22346,38.2688,44.6381,41.4534,-5.91
20997437077,20997437072,-5,4645,13188,7826.77,1.04352,31.0834,36.696,33.8897,-4.91
20998574475,20998574473,-2,1022,3366,1854.74,1.19196,11.3257,43.2521,27.2889,-1.91
20999981652,20999981649,-3,1019,2746,1672.77,0.991324,17.6996,34.3812,26.0404,-2.91
21004300615,21004300608,-7,921,2471,1508.57,0.986918,45.9003,34.1856,40.0429,-6.91
21004962162,21004962181,18,397,2144,922.588,1.68649,-212.938,64.7988,-74.0698,18.09
21006994901,21006994897,-4,1100,2986,1812.35,0.998625,24.2562,34.7054,29.4808,-3.91
21007661591,21007661589,-2,1187,2564,1744.55,0.770139,11.3257,24.5158,17.9208,-1.91
21008958583,21008958579,-4,1140,2542,1702.32,0.801923,24.2562,25.939,25.0976,-3.91
21009729494,21009729487,-7,469,1662,882.881,1.26517,45.9003,46.4704,46.1853,-6.91
21015221946,21015221941,-5,836,1757,1211.96,0.742734,31.0834,23.2872,27.1853,-4.91
21017033869,21017033887,17,290,945,523.498,1.1813,-191.788,42.7827,-74.5027,17.09
21018104943,21018104937,-6,691,1867,1135.82,0.993948,38.2688,34.4978,36.3833,-5.91
21032767179,21032767179,0,2995,3934,3432.54,0.272712,-1.22487,1.99869,0.386914,0.09
21033232987,21033232981,-6,1229,3182,1977.54,0.951309,38.2688,32.6032,35.436,-5.91
21033334604,21033334599,-5,1175,3190,1936.04,0.998753,31.0834,34.711,32.8972,-4.91
21033543328,21033543346,17,955,2701,1606.07,1.03967,-191.788,36.5254,-77.6313,17.09
21034493242,21034493231,-11,3900,17191,8188.1,1.48341,82.642,56.0052,69.3236,-10.91
21034745187,21034745182,-5,1309,2861,1935.21,0.781908,31.0834,25.043,28.0632,-4.91
21045413564,21045413560,-4,819,2451,1416.82,1.09617,24.2562,39.026,31.6411,-3.91
21050782842,21050782838,-4,1012,2906,1714.9,1.05485,24.2562,37.1979,30.7271,-3.91
21051243679,21051243686,6,2591,1713,2106.75,-0.413798,-43.6187,-29.8291,-36.7239,6.09
21052213166,21052213168,1,1978,2659,2293.36,0.295864,-7.57712,3.05684,-2.26014,1.09
21054048552,21054048554,1,1343,1451,1395.96,0.0773471,-7.57712,-6.97008,-7.2736,1.09
21057781415,21057781413,-2,651,1403,955.695,0.767858,11.3257,24.4136,17.8697,-1.91
21059159471,21059159466,-5,1285,3369,2080.66,0.963857,31.0834,33.1611,32.1222,-4.91
21059829707,21059829704,-3,904,2618,1538.4,1.06334,17.6996,37.5737,27.6367,-2.91
21064534518,21064534516,-2,1575,2456,1966.77,0.444279,11.3257,9.8167,10.5712,-1.91
21069551091,21069551087,-4,944,2500,1536.23,0.97392,24.2562,33.6083,28.9323,-3.91
21074299903,21074299898,-5,985,3378,1824.1,1.2324,31.0834,45.0308,38.0571,-4.91
21075536791,21075536786,-5,1214,2979,1901.71,0.897667,31.0834,30.2149,30.6492,-4.91
21078029925,21078029922,-3,1187,1889,1497.41,0.464618,17.6996,10.7399,14.2198,-2.91
21080254422,21080254430,7,1690,589,997.702,-1.05406,-52.2974,-60.2981,-56.2977,7.09
21083515794,21083515791,-3,1544,3785,2417.44,0.896669,17.6996,30.1705,23.935,-2.91
21090924652,21090924653,0,2064,2538,2288.76,0.206731,-1.22487,-1.02249,-1.12368,0.09
21094152538,21094152535,-3,1249,2555,1786.39,0.715709,17.6996,22.0742,19.8869,-2.91
21094435047,21094435042,-5,948,2837,1639.96,1.09615,31.0834,39.0251,35.0542,-4.91
21094545660,21094545676,15,930,2531,1534.22,1.00119,-154.118,34.819,-59.6493,15.09
21099116632,21099116629,-3,893,2719,1558.23,1.11343,17.6996,39.7889,28.7443,-2.91
21100735724,21100735719,-5,1175,3248,1953.56,1.01677,31.0834,35.5105,33.2969,-4.91
21101537306,21101537302,-4,1458,3288,2189.5,0.813214,24.2562,26.4441,25.3502,-3.91
21101658194,21101658211,16,593,2277,1162.01,1.34542,-172.21,49.9866,-61.1119,16.09
21103156593,21103156586,-7,1040,2882,1731.27,1.01926,45.9003,35.621,40.7606,-6.91
21104474439,21104474438,-1,1398,2084,1706.88,0.399246,5.04683,7.76992,6.40837,-0.91
21106054234,21106054230,-4,799,2840,1506.37,1.2682,24.2562,46.6032,35.4297,-3.91
21106120974,21106120970,-4,1385,2605,1899.45,0.631733,24.2562,18.2965,21.2763,-3.91
21106688437,21106688432,-5,1511,2413,1909.46,0.468099,31.0834,10.8979,20.9906,-4.91
21110130177,21110130198,20,860,1463,1121.69,0.531312,-260.308,13.7619,-123.273,20.09
21110833351,21110833345,-6,1879,5888,3326.19,1.14218,38.2688,41.0578,39.6633,-5.91
21113394910,21113394906,-4,818,4775,1976.35,1.76429,24.2562,68.1472,46.2017,-3.91
21116672135,21116672131,-4,1282,2912,1932.14,0.820419,24.2562,26.7664,25.5113,-3.91
21118320318,21118320321,2,4825,2859,3714.12,-0.523339,-14.0977,-34.9883,-24.543,2.09
21119439611,21119439608,-3,985,3252,1789.75,1.19438,17.6996,43.3587,30.5291,-2.91
21133180828,21133180822,-6,1181,2631,1762.73,0.801002,38.2688,25.8978,32.0833,-5.91
21133489663,21133489659,-4,1490,2449,1910.24,0.496904,24.2562,12.2038,18.23,-3.91
21140877464,21140877458,-6,1181,3970,2165.31,1.2124,38.2688,44.1517,41.2102,-5.91
21143667236,21143667234,-2,1429,1461,1444.91,0.0221462,11.3257,-9.51701,0.90436,-1.91
21149282222,21149282218,-4,1169,2563,1730.94,0.78503,24.2562,25.1828,24.7195,-3.91
21149401383,21149401381,-2,1117,1008,1061.1,-0.102678,11.3257,-15.2971,-1.98569,-1.91
21150609935,21150609931,-4,777,2664,1438.72,1.23214,24.2562,45.0196,34.6379,-3.91
21151799563,21151799562,-1,2203,4934,3296.91,0.80633,5.04683,26.1362,15.5915,-0.91
21151939921,21151939918,-3,1494,4066,2464.67,1.0012,17.6996,34.8198,26.2597,-2.91
21153152023,21153152018,-5,1201,3180,1954.27,0.973727,31.0834,33.5997,32.3415,-4.91
21158781856,21158781854,-2,1143,2706,1758.68,0.861815,11.3257,28.6158,19.9708,-1.91
21160206626,21160206622,-4,1167,2881,1833.61,0.903701,24.2562,30.4839,27.37,-3.91
21162109221,21162109215,-6,1118,2636,1716.7,0.857721,38.2688,28.433,33.3509,-5.91
21164077670,21164077664,-6,1039,4093,2062.19,1.37102,38.2688,51.1058,44.6873,-5.91
21164940141,21164940137,-4,787,1810,1193.51,0.832854,24.2562,27.3222,25.7892,-3.91
21165902047,21165902062,14,239,1282,553.532,1.67971,-137.422,64.5065,-36.4577,14.09
21169105830,21169105825,-5,1219,4128,2243.22,1.21976,31.0834,44.4753,37.7793,-4.91
21171313234,21171313231,-3,870,1896,1284.34,0.779008,17.6996,24.9131,21.3064,-2.91
21172260012,21172260006,-6,982,3715,1910.01,1.33054,38.2688,49.3356,43.8022,-5.91
21174966362,21174966357,-5,645,2267,1209.22,1.25696,31.0834,46.1099,38.5967,-4.91
21175524971,21175524966,-5,1329,3291,2091.35,0.906765,31.0834,30.6204,30.8519,-4.91
21176626663,21176626661,-2,860,2064,1332.31,0.875469,11.3257,29.2251,20.2754,-1.91
21181402640,21181402634,-6,736,2862,1451.36,1.35805,38.2688,50.5388,44.4038,-5.91
21183041299,21183041294,-5,887,2372,1450.5,0.983644,31.0834,34.0402,32.5618,-4.91
21183613540,21183613537,-3,1150,2007,1519.23,0.556879,17.6996,14.9181,16.3089,-2.91
21186664542,21186664547,4,2516,990,1578.24,-0.932721,-27.9949,-54.4656,-41.2303,4.09
21189654474,21189654472,-2,863,2704,1527.6,1.14207,11.3257,41.0533,26.1895,-1.91
21195808584,21195808581,-3,1389,3485,2200.15,0.919884,17.6996,31.2047,24.4522,-2.91
21201131818,21201131811,-7,720,2296,1285.74,1.15967,45.9003,41.8295,43.8649,-6.91
21204191514,21204191509,-5,886,2959,1619.16,1.20589,31.0834,43.8651,37.4742,-4.91
21208997346,21208997341,-5,1166,2829,1816.21,0.886344,31.0834,29.7102,30.3968,-4.91
21220245331,21220245327,-4,1013,3318,1833.34,1.18645,24.2562,43.0092,33.6327,-3.91
21228090780,21228090776,-4,4155,9999,6445.61,0.878173,24.2562,29.3457,26.801,-3.91
21231509234,21231509230,-4,1068,3206,1850.41,1.09924,24.2562,39.1616,31.7089,-3.91
21234441847,21234441846,-1,1957,3014,2428.66,0.431855,5.04683,9.25242,7.14962,-0.91
21236716979,21236716975,-4,904,2582,1527.79,1.04949,24.2562,36.9606,30.6084,-3.91
21238176707,21238176705,-2,1010,2320,1530.75,0.831617,11.3257,27.267,19.2963,-1.91
21249025175,21249025169,-6,871,2280,1409.21,0.962289,38.2688,33.0914,35.6801,-5.91
21252040090,21252040085,-5,1890,4011,2753.32,0.752464,31.0834,23.7235,27.4034,-4.91
21252073234,21252073222,-12,991,1850,1354.01,0.624226,93.8202,17.9582,55.8892,-11.91
21252284267,21252284254,-13,1036,1390,1200.02,0.293937,105.971,2.96879,54.4699,-12.91
21255831288,21255831286,-2,938,2539,1543.24,0.995776,11.3257,34.5789,22.9523,-1.91
21257127137,21257127132,-5,888,1755,1248.37,0.681252,31.0834,20.5257,25.8045,-4.91
21257476575,21257476568,-7,913,10350,3074.01,2.42801,45.9003,96.2593,71.0798,-6.91
21260557669,21260557655,-14,245,1095,517.953,1.49725,119.182,56.607,87.8947,-13.91
21262373351,21262373343,-8,983,2503,1568.58,0.934636,54.0655,31.8615,42.9635,-7.91
21266688374,21266688371,-3,816,1725,1186.42,0.748568,17.6996,23.5488,20.6242,-2.91
