fTNear,fTFar,fDelT,fQNear,fQFar,fQMean,fQRatio,fZDelT,fZQ,fZMean,correct
94846286,94846279,-7,901,4270,1961.45,1.55586,45.9003,59.1512,52.5258,-6.91
94882840,94882850,9,30,1048,177.313,3.55344,-71.8275,142.066,35.1193,9.09
95063205,95063226,20,1123,2658,1727.7,0.86157,-260.308,28.6049,-115.851,20.09
98002391,98002395,3,1386,1514,1448.59,0.0883333,-20.8744,-6.46386,-13.6691,3.09
98602870,98602890,19,577,1452,915.316,0.922855,-235.749,31.337,-102.206,19.09
104597394,104597390,-4,952,4034,1959.69,1.44395,24.2562,54.2876,39.2719,-3.91
108515891,108515884,-7,1036,3390,1874.04,1.18546,45.9003,42.9659,44.4331,-6.91
111040566,111040583,16,1391,96,365.426,-2.67343,-172.21,-140.744,-156.477,16.09
112416818,112416812,-6,1022,7550,2777.79,1.99979,38.2688,78.2151,58.2419,-5.91
113351911,113351906,-5,537,1497,896.599,1.02522,31.0834,35.8851,33.4843,-4.91
113658704,113658723,18,601,3761,1503.45,1.83385,-212.938,71.1315,-70.9034,18.09
114556510,114556524,13,827,224,430.404,-1.30616,-122.035,-72.5031,-97.2693,13.09
114804017,114804012,-5,1360,1597,1473.74,0.160642,31.0834,-3.13757,13.9729,-4.91
124470487,124470481,-6,1260,3838,2199.06,1.11384,38.2688,39.8069,39.0378,-5.91
127390434,127390441,6,3998,1769,2659.41,-0.81538,-43.6187,-48.8512,-46.2349,6.09
130059066,130059061,-5,1262,3941,2230.14,1.13874,31.0834,40.9061,35.9947,-4.91
130289363,130289357,-6,1036,4488,2156.29,1.46604,38.2688,55.2495,46.7592,-5.91
135102934,135102929,-5,806,2248,1346.06,1.02571,31.0834,35.907,33.4952,-4.91
140712785,140712781,-4,1069,1791,1383.68,0.51605,24.2562,13.0711,18.6637,-3.91
147260961,147260954,-7,1246,3981,2227.18,1.16159,45.9003,41.9142,43.9072,-6.91
147832376,147832371,-5,2133,5939,3559.2,1.02401,31.0834,35.8315,33.4575,-4.91
148315558,148315551,-7,940,3360,1777.19,1.27382,45.9003,46.8497,46.375,-6.91
148543635,148543630,-5,1175,3229,1947.84,1.0109,31.0834,35.2502,33.1668,-4.91
152885606,152885607,0,2743,2173,2441.42,-0.232944,-1.22487,-21.3599,-11.2924,0.09
155084978,155084972,-6,942,3240,1747.02,1.23532,38.2688,45.1594,41.7141,-5.91
158812012,158812017,4,2197,1297,1688.05,-0.527039,-27.9949,-35.1629,-31.5789,4.09
162427892,162427886,-6,801,3757,1734.75,1.54552,38.2688,58.7025,48.4856,-5.91
173519369,173519356,-13,970,307,545.701,-1.15045,105.971,-64.9508,20.5101,-12.91
176863678,176863675,-3,1061,2073,1483.06,0.669785,17.6996,20.0099,18.8548,-2.91
177234454,177234435,-19,223,1848,641.953,2.11469,204.217,83.09,143.654,-18.91
182118528,182118531,2,26451,21590,23897.2,-0.203064,-14.0977,-19.9664,-17.0321,2.09
186611874,186611868,-6,858,4440,1951.8,1.64381,38.2688,62.9568,50.6128,-5.91
188867440,188867434,-6,1088,4096,2111.03,1.32567,38.2688,49.1223,43.6956,-5.91
190123331,190123326,-5,897,2437,1478.51,0.999467,31.0834,34.7428,32.9131,-4.91
190186761,190186754,-7,1071,2881,1756.57,0.989545,45.9003,34.3023,40.1013,-6.91
192796781,192796776,-5,1434,5758,2873.49,1.39012,31.0834,51.9402,41.5118,-4.91
193724845,193724839,-6,1238,4317,2311.81,1.24906,38.2688,45.7631,42.0159,-5.91
194190242,194190237,-5,966,1852,1337.55,0.650858,31.0834,19.158,25.1207,-4.91
194709398,194709393,-5,730,3617,1624.93,1.60036,31.0834,61.0783,46.0809,-4.91
201198243,201198239,-4,2279,5617,3577.87,0.902061,24.2562,30.4108,27.3335,-3.91
201444468,201444462,-6,1000,4009,2002.25,1.38854,38.2688,51.8712,45.07,-5.91
201613693,201613715,21,292,924,519.43,1.15196,-286.703,41.4893,-122.607,21.09
206174370,206174363,-7,838,3733,1768.69,1.49395,45.9003,56.4634,51.1818,-6.91
206479192,206479211,18,44,1019,211.745,3.14239,-212.938,125.607,-43.6656,18.09
210924084,210924093,8,251,641,401.112,0.937577,-61.6711,31.9923,-14.8394,8.09
211419886,211419906,19,694,3741,1611.29,1.68464,-235.749,64.7188,-85.5151,19.09
213091959,213091954,-5,720,2099,1229.34,1.06997,31.0834,37.8671,34.4752,-4.91
215666646,215666638,-8,985,3314,1806.73,1.21327,54.0655,44.1897,49.1276,-7.91
222968005,222967998,-7,602,2923,1326.52,1.58011,45.9003,60.2018,53.051,-6.91
227414189,227414185,-4,1473,3345,2219.73,0.820166,24.2562,26.755,25.5056,-3.91
237697300,237697294,-6,465,2590,1097.43,1.71738,38.2688,66.1294,52.1991,-5.91
241595569,241595575,5,3207,1099,1877.36,-1.07094,-35.5471,-61.1115,-48.3293,5.09
243789217,243789213,-4,1151,4771,2343.38,1.42192,24.2562,53.3278,38.792,-3.91
243967173,243967161,-12,1217,4547,2352.38,1.31808,93.8202,48.7899,71.3051,-11.91
244563548,244563568,19,490,3244,1260.78,1.89016,-235.749,73.541,-81.104,19.09
256544521,256544515,-6,1365,4278,2416.5,1.14233,38.2688,41.0647,39.6667,-5.91
257144987,257144987,0,1933,1863,1897.68,-0.0368851,-1.22487,-12.2469,-6.73589,0.09
262107527,262107520,-7,1398,4685,2559.22,1.20932,45.9003,44.0161,44.9582,-6.91
275763284,275763278,-6,930,2500,1524.8,0.988861,38.2688,34.2719,36.2704,-5.91
279159587,279159581,-6,852,4067,1861.47,1.56307,38.2688,59.4638,48.8663,-5.91
279472132,279472141,8,265,1382,605.169,1.65156,-61.6711,63.2915,0.810215,8.09
288562162,288562178,15,600,2585,1245.39,1.46055,-154.118,55.0106,-49.5535,15.09
291647321,291647313,-8,1178,4304,2251.69,1.29573,54.0655,47.8106,50.9381,-7.91
291823647,291823635,-12,171,860,383.484,1.61527,93.8202,61.7235,77.7718,-11.91
304438086,304438080,-6,1367,5590,2764.33,1.40836,38.2688,52.7362,45.5025,-5.91
305148892,305148901,8,150,1440,464.758,2.26176,-61.6711,89.2945,13.8117,8.09
306548119,306548114,-5,994,2100,1444.78,0.747955,31.0834,23.5214,27.3024,-4.91
311961502,311961497,-5,1884,3607,2606.83,0.649479,31.0834,19.0959,25.0896,-4.91
317335219,317335213,-6,743,1655,1108.9,0.80086,38.2688,25.8915,32.0801,-5.91
321957729,321957723,-6,935,3852,1897.79,1.4158,38.2688,53.0608,45.6648,-5.91
325317714,325317696,-18,3098,637,1404.79,-1.58174,184.387,-85.9795,49.2039,-17.91
326214614,326214608,-6,1066,3056,1804.91,1.05319,38.2688,37.1246,37.6967,-5.91
328547435,328547427,-8,1451,4650,2597.53,1.16461,54.0655,42.0473,48.0564,-7.91
332130199,332130192,-7,999,4900,2212.49,1.59024,45.9003,60.6403,53.2703,-6.91
339436058,339436052,-6,854,3542,1739.21,1.42252,38.2688,53.3536,45.8112,-5.91
343871311,343871306,-5,729,3999,1707.42,1.70213,31.0834,65.4726,48.278,-4.91
344228771,344228766,-5,1107,2629,1705.96,0.86495,31.0834,28.7557,29.9195,-4.91
344974589,344974583,-6,1172,2715,1783.81,0.84008,38.2688,27.6452,32.957,-5.91
348366024,348366019,-5,952,2542,1555.63,0.982141,31.0834,33.9735,32.5284,-4.91
350364739,350364733,-6,2782,6418,4225.5,0.835936,38.2688,27.46,32.8644,-5.91
355266918,355266913,-5,1172,4233,2227.35,1.2842,31.0834,47.3051,39.1943,-4.91
360834225,360834230,4,3757,1999,2740.48,-0.630974,-27.9949,-40.0792,-34.0371,4.09
363394577,363394570,-7,1033,4422,2137.27,1.45412,45.9003,54.7308,50.3155,-6.91
371330987,371330982,-5,1065,3830,2019.64,1.27989,31.0834,47.1161,39.0998,-4.91
372105773,372105793,19,858,4542,1974.09,1.66652,-235.749,63.9373,-85.9058,19.09
372611721,372611715,-6,1462,3576,2286.51,0.894439,38.2688,30.0711,34.1699,-5.91
375059165,375059169,3,2900,1514,2095.38,-0.649956,-20.8744,-40.9793,-30.9268,3.09
382839522,382839517,-5,1488,7085,3246.92,1.56055,31.0834,59.3543,45.2188,-4.91
388812648,388812642,-6,1268,4272,2327.42,1.21464,38.2688,44.2501,41.2594,-5.91
388907375,388907356,-19,787,2430,1382.9,1.12742,204.217,40.4065,122.312,-18.91
403475670,403475662,-8,1092,3942,2074.77,1.28368,54.0655,47.2823,50.6739,-7.91
406048673,406048666,-7,873,3306,1698.86,1.33156,45.9003,49.3801,47.6402,-6.91
407672662,407672658,-4,888,3225,1692.28,1.28972,24.2562,47.5471,35.9017,-3.91
409665099,409665097,-2,855,1306,1056.71,0.423623,11.3257,8.87833,10.102,-1.91
410395800,410395818,17,249,1196,545.714,1.56929,-191.788,59.7329,-66.0275,17.09
422139430,422139422,-8,992,2343,1524.55,0.859464,54.0655,28.5108,41.2882,-7.91
423531431,423531426,-5,763,3580,1652.74,1.54586,31.0834,58.7174,44.9004,-4.91
429967843,429967837,-6,1177,3604,2059.59,1.11908,38.2688,40.0381,39.1535,-5.91
431765815,431765813,-2,1170,1934,1504.25,0.502587,11.3257,12.4613,11.8935,-1.91
435678766,435678761,-5,1141,4622,2296.45,1.39892,31.0834,52.3244,41.7039,-4.91
437624915,437624910,-5,295,1280,614.492,1.46764,31.0834,55.3192,43.2013,-4.91
437883079,437883095,15,1090,4017,2092.49,1.30436,-154.118,48.1888,-52.9644,15.09
438679771,438679766,-5,797,3055,1560.4,1.34368,31.0834,49.9105,40.4969,-4.91
438837614,438837626,11,383,863,574.917,0.81238,-94.8394,26.4068,-34.2163,11.09
441087263,441087257,-6,1046,4545,2180.38,1.46905,38.2688,55.3807,46.8247,-5.91
446538670,446538664,-6,662,2018,1155.82,1.1146,38.2688,39.8403,39.0546,-5.91
452157566,452157561,-5,777,1598,1114.29,0.721068,31.0834,22.3148,26.6991,-4.91
452418418,452418410,-8,807,2396,1390.53,1.08823,54.0655,38.6752,46.3703,-7.91
457844530,457844525,-5,1042,3765,1980.69,1.28461,31.0834,47.323,39.2032,-4.91
458898438,458898426,-12,165,718,344.195,1.47052,93.8202,55.4447,74.6324,-11.91
459466410,459466411,0,662,1321,935.148,0.690879,-1.22487,20.9585,9.86684,0.09
459559119,459559138,18,565,3500,1406.24,1.82369,-212.938,70.6965,-71.1209,18.09
460498277,460498270,-7,824,3804,1770.45,1.52964,45.9003,58.0136,51.9569,-6.91
460852252,460852244,-8,275,1403,621.148,1.6296,54.0655,62.3429,58.2042,-7.91
463174349,463174349,0,1071,1861,1411.78,0.552521,-1.22487,14.7211,6.74814,0.09
466142682,466142677,-5,1421,5072,2684.64,1.27237,31.0834,46.7864,38.9349,-4.91
472020853,472020854,0,767,987,870.074,0.252183,-1.22487,1.05956,-0.0826521,0.09
477721090,477721084,-6,812,3540,1695.43,1.47238,38.2688,55.5255,46.8971,-5.91
477749862,477749849,-13,1192,4376,2283.9,1.3005,105.971,48.0199,76.9955,-12.91
479938370,479938362,-8,920,3637,1829.22,1.37454,54.0655,51.2597,52.6626,-7.91
480027665,480027656,-9,242,1183,535.057,1.58687,62.8524,60.4947,61.6735,-8.91
481546870,481546864,-6,1254,4904,2479.84,1.36371,38.2688,50.7865,44.5276,-5.91
483063810,483063805,-5,1282,3776,2200.19,1.08024,31.0834,38.3219,34.7026,-4.91
483543526,483543519,-7,1295,4655,2455.24,1.27943,45.9003,47.096,46.4981,-6.91
484448539,484448533,-6,1347,4722,2522.01,1.25435,38.2688,45.9953,42.1321,-5.91
484594866,484594863,-3,1131,3708,2047.86,1.18739,17.6996,43.0508,30.3752,-2.91
486584798,486584792,-6,1675,6603,3325.66,1.37171,38.2688,51.136,44.7024,-5.91
486621096,486621092,-4,1116,3792,2057.15,1.22314,24.2562,44.624,34.4401,-3.91
489299128,489299122,-6,1184,2953,1869.85,0.913923,38.2688,30.9393,34.604,-5.91
492946299,492946293,-6,709,3373,1546.43,1.5597,38.2688,59.3176,48.7932,-5.91
501237463,501237456,-7,1048,3517,1919.85,1.21072,45.9003,44.0778,44.989,-6.91
501505132,501505150,17,244,1372,578.591,1.72686,-191.788,66.5375,-62.6253,17.09
505153908,505153902,-6,1022,5232,2312.38,1.63303,38.2688,62.4913,50.3801,-5.91
507143331,507143326,-5,1001,4193,2048.71,1.43242,31.0834,53.7852,42.4343,-4.91
507553324,507553318,-6,994,4525,2120.81,1.51564,38.2688,57.4057,47.8372,-5.91
509248361,509248353,-8,856,4338,1927.0,1.6229,54.0655,62.0533,58.0594,-7.91
510600685,510600706,20,160,1490,488.262,2.23136,-260.308,88.0151,-86.1464,20.09
514720286,514720294,7,5506,940,2275.0,-1.76771,-52.2974,-95.1531,-73.7253,7.09
518188167,518188162,-5,836,2446,1429.98,1.07358,31.0834,38.0271,34.5552,-4.91
518252271,518252291,19,675,2486,1295.4,1.30372,-235.749,48.1608,-93.7941,19.09
518710055,518710061,5,16754,57871,31137.9,1.23958,-35.5471,45.3464,4.89966,5.09
524842210,524842205,-5,923,3347,1757.64,1.28819,31.0834,47.4802,39.2818,-4.91
526096110,526096106,-4,1016,1715,1320.02,0.52354,24.2562,13.4101,18.8332,-3.91
529897639,529897633,-6,931,3461,1795.05,1.31305,38.2688,48.5698,43.4193,-5.91
533231943,533231937,-6,864,3350,1701.29,1.35514,38.2688,50.4118,44.3403,-5.91
535430139,535430133,-6,1122,2584,1702.72,0.834226,38.2688,27.3836,32.8262,-5.91
537481921,537481917,-4,1363,3582,2209.59,0.966233,24.2562,33.2667,28.7615,-3.91
538009180,538009173,-7,976,2669,1613.98,1.006,45.9003,35.0325,40.4664,-6.91
538301622,538301637,14,1156,3017,1867.53,0.959297,-137.422,32.9584,-52.2317,14.09
541182229,541182221,-8,994,3028,1734.89,1.11392,54.0655,39.8104,46.938,-7.91
544472854,544472848,-6,1270,3673,2159.79,1.06199,38.2688,37.5142,37.8915,-5.91
545574652,545574646,-6,1532,4746,2696.46,1.13073,38.2688,40.5526,39.4107,-5.91
545913943,545913936,-7,1000,4019,2004.74,1.39103,45.9003,51.98,48.9401,-6.91
546401802,546401797,-5,1131,5070,2394.61,1.50024,31.0834,56.7368,43.9101,-4.91
547603679,547603674,-5,997,3149,1771.88,1.15009,31.0834,41.4069,36.2451,-4.91
551209549,551209543,-6,1179,3874,2137.16,1.18962,38.2688,43.149,40.7089,-5.91
552351514,552351516,1,1461,1785,1614.89,0.200297,-7.57712,-1.31749,-4.4473,1.09
552766480,552766474,-6,793,1819,1201.03,0.830219,38.2688,27.2045,32.7366,-5.91
555423113,555423120,6,2357,535,1122.94,-1.48288,-43.6187,-81.1288,-62.3737,6.09
556207192,556207186,-6,1113,3778,2050.59,1.22214,38.2688,44.5797,41.4242,-5.91
570180221,570180220,-1,27582,27867,27724.1,0.0102798,5.04683,-10.0653,-2.50921,-0.91
572725066,572725070,3,3602,2470,2982.77,-0.377271,-20.8744,-28.1137,-24.4941,3.09
573475898,573475894,-4,699,2573,1341.09,1.30318,24.2562,48.1371,36.1967,-3.91
573772558,573772577,18,929,3565,1819.86,1.34481,-212.938,49.96,-81.4892,18.09
574981371,574981362,-9,782,2454,1385.29,1.14362,62.8524,41.1215,51.987,-8.91
578369510,578369506,-4,1003,3828,1959.46,1.33935,24.2562,49.7209,36.9886,-3.91
583027825,583027820,-5,1417,2860,2013.11,0.70228,31.0834,21.4709,26.2772,-4.91
583073110,583073123,12,326,1264,641.922,1.35514,-107.871,50.4117,-28.7294,12.09
584102566,584102558,-8,865,4185,1902.64,1.57653,54.0655,60.0469,57.0562,-7.91
587803377,587803373,-4,831,2910,1555.06,1.25328,24.2562,45.9482,35.1022,-3.91
589554165,589554158,-7,1370,2899,1992.89,0.749555,45.9003,23.5931,34.7467,-6.91
589909533,589909546,12,26,908,153.649,3.55315,-107.871,142.054,17.0919,12.09
592730741,592730741,0,800,805,802.496,0.00623055,-1.22487,-10.2524,-5.73863,0.09
594059494,594059490,-4,709,2355,1292.17,1.20044,24.2562,43.6253,33.9407,-3.91
595612275,595612270,-5,1539,3623,2361.31,0.85617,31.0834,28.3637,29.7236,-4.91
598289526,598289518,-8,525,2247,1086.13,1.45395,54.0655,54.7234,54.3944,-7.91
601209535,601209530,-5,811,3411,1663.23,1.43649,31.0834,53.9628,42.5231,-4.91
607035687,607035681,-6,1351,5005,2600.34,1.30959,38.2688,48.4182,43.3435,-5.91
609385629,609385624,-5,1149,3451,1991.28,1.09977,31.0834,39.1853,35.1343,-4.91
610776295,610776288,-7,861,3485,1732.22,1.39813,45.9003,52.2897,49.095,-6.91
611073535,611073550,14,260,984,505.806,1.33094,-137.422,49.3532,-44.0343,14.09
611995390,611995371,-19,205,934,437.573,1.51647,204.217,57.4418,130.829,-18.91
616929751,616929745,-6,878,2716,1544.23,1.12927,38.2688,40.4882,39.3785,-5.91
617400412,617400432,19,695,1839,1130.53,0.973065,-235.749,33.5703,-101.089,19.09
619476502,619476496,-6,859,4429,1950.52,1.64016,38.2688,62.7993,50.534,-5.91
624874674,624874666,-8,1120,4330,2202.18,1.35224,54.0655,50.2849,52.1752,-7.91
632293343,632293337,-6,1193,4044,2196.47,1.22076,38.2688,44.5193,41.3941,-5.91
632539797,632539782,-15,746,2772,1438.02,1.3126,133.542,48.5499,91.0459,-14.91
633114480,633114458,-22,185,1347,499.194,1.98528,273.58,77.5979,175.589,-21.91
633727439,633727444,4,353,3166,1057.17,2.19376,-27.9949,86.4305,29.2178,4.09
634762178,634762173,-5,1009,3104,1769.73,1.12373,31.0834,40.2437,35.6636,-4.91
635709920,635709918,-2,632,768,696.689,0.1949,11.3257,-1.56503,4.88035,-1.91
639447698,639447693,-5,1007,3387,1846.81,1.21297,31.0834,44.1765,37.6299,-4.91
640690670,640690663,-7,1521,4753,2688.74,1.13941,45.9003,40.9357,43.418,-6.91
647137425,647137404,-21,1627,645,1024.41,-0.925243,248.726,-54.1071,97.3095,-20.91
650127109,650127099,-10,280,1207,581.343,1.4611,72.3486,55.0347,63.6916,-9.91
650340829,650340839,9,196,1207,486.387,1.81778,-71.8275,70.443,-0.692233,9.09
651912957,651912966,8,366,1230,670.955,1.21214,-61.6711,44.1399,-8.7656,8.09
653978254,653978248,-6,843,5150,2083.61,1.80979,38.2688,70.1003,54.1845,-5.91
661441849,661441843,-6,1392,3973,2351.68,1.04878,38.2688,36.9292,37.599,-5.91
663879386,663879383,-3,1122,2384,1635.5,0.753667,17.6996,23.7775,20.7385,-2.91
667571191,667571185,-6,1154,3085,1886.82,0.983317,38.2688,34.0257,36.1473,-5.91
670091134,670091134,0,1034,1126,1079.02,0.0852368,-1.22487,-6.60652,-3.91569,0.09
670272804,670272799,-5,900,4791,2076.51,1.6721,31.0834,64.1781,47.6307,-4.91
673101338,673101332,-6,1181,3946,2158.76,1.20634,38.2688,43.8849,41.0769,-5.91
679693770,679693765,-5,1360,4847,2567.47,1.27088,31.0834,46.7206,38.902,-4.91
682130481,682130476,-5,1158,3862,2114.76,1.20449,31.0834,43.8035,37.4434,-4.91
683613605,683613613,7,150,1283,438.691,2.14632,-52.2974,84.4279,16.0652,7.09
683750629,683750649,19,382,1025,625.74,0.987027,-235.749,34.1905,-100.779,19.09
685350581,685350576,-5,1472,5656,2885.42,1.34609,31.0834,50.0161,40.5498,-4.91
685519522,685519515,-7,827,4242,1873.0,1.63499,45.9003,62.5757,54.238,-6.91
690641360,690641354,-6,1209,4060,2215.52,1.21139,38.2688,44.107,41.1879,-5.91
695112538,695112533,-5,858,3694,1780.3,1.45986,31.0834,54.9806,43.032,-4.91
706245206,706245200,-6,1222,3007,1916.91,0.900454,38.2688,30.3392,34.304,-5.91
708913603,708913598,-5,1068,3443,1917.58,1.17056,31.0834,42.3091,36.6963,-4.91
712390762,712390765,2,1383,998,1174.83,-0.326257,-14.0977,-25.7221,-19.9099,2.09
716488787,716488781,-6,1583,8081,3576.62,1.63019,38.2688,62.3687,50.3187,-5.91
717145971,717145966,-5,1143,3798,2083.53,1.20082,31.0834,43.6419,37.3626,-4.91
719826862,719826858,-4,954,3527,1834.33,1.30754,24.2562,48.3283,36.2922,-3.91
720905846,720905850,3,1522,813,1112.38,-0.627049,-20.8744,-39.8932,-30.3838,3.09
721701682,721701675,-7,928,2393,1490.2,0.947271,45.9003,32.4236,39.1619,-6.91
722023598,722023594,-4,1168,2337,1652.15,0.693575,24.2562,21.0798,22.668,-3.91
728285663,728285660,-3,1254,2695,1838.35,0.76506,17.6996,24.2882,20.9939,-2.91
728361669,728361691,21,256,1386,595.664,1.689,-286.703,64.9069,-110.898,21.09
729552985,729552978,-7,1197,4037,2198.25,1.21568,45.9003,44.2959,45.0981,-6.91
739179678,739179681,2,1613,1610,1611.5,-0.00186162,-14.0977,-10.6265,-12.3621,2.09
740790189,740790185,-4,1447,3593,2280.15,0.909495,24.2562,30.742,27.4991,-3.91
753471689,753471684,-5,1399,3676,2267.76,0.966068,31.0834,33.2593,32.1714,-4.91
755620523,755620518,-5,879,4618,2014.75,1.65893,31.0834,63.6099,47.3466,-4.91
757364889,757364883,-6,1028,1788,1355.75,0.553483,38.2688,14.7646,26.5167,-5.91
757674125,757674145,19,694,3430,1542.86,1.59784,-235.749,60.9696,-87.3897,19.09
758862138,758862133,-5,669,2080,1179.63,1.13434,31.0834,40.712,35.8977,-4.91
761390282,761390277,-5,1102,4190,2148.81,1.33557,31.0834,49.5558,40.3196,-4.91
762714557,762714552,-5,860,4764,2024.11,1.71191,31.0834,65.8941,48.4887,-4.91
763418950,763418955,4,4806,2329,3345.62,-0.724426,-27.9949,-44.5168,-36.2558,4.09
768318307,768318301,-6,1287,6078,2796.85,1.55236,38.2688,58.9994,48.6341,-5.91
768621684,768621687,2,13,634,90.7855,3.8871,-14.0977,155.196,70.5493,2.09
775570587,775570582,-5,952,3231,1753.83,1.22198,31.0834,44.5729,37.8281,-4.91
775935758,775935754,-4,1170,2976,1865.99,0.933576,24.2562,31.8143,28.0353,-3.91
795067830,795067837,6,2448,1344,1813.87,-0.599621,-43.6187,-38.5941,-41.1064,6.09
804429335,804429330,-5,1072,3742,2002.85,1.25009,31.0834,45.8083,38.4458,-4.91
804775537,804775530,-7,1142,3270,1932.44,1.05201,45.9003,37.0722,41.4862,-6.91
808065854,808065853,-1,983,1779,1322.41,0.593198,5.04683,16.5586,10.8027,-0.91
815989067,815989067,0,1612,1719,1664.64,0.0642671,-1.22487,-7.57307,-4.39897,0.09
818321159,818321154,-5,1272,4155,2298.95,1.18372,31.0834,42.8892,36.9863,-4.91
824635600,824635595,-5,744,3050,1506.39,1.41086,31.0834,52.8451,41.9642,-4.91
824720916,824720929,12,311,1846,757.698,1.78098,-107.871,68.8643,-19.5031,12.09
826045031,826045035,3,4455,2715,3477.83,-0.495235,-20.8744,-33.6625,-27.2685,3.09
828031594,828031585,-9,37,680,158.619,2.91117,62.8524,116.212,89.5321,-8.91
835116242,835116237,-5,1402,2819,1988.02,0.698482,31.0834,21.3003,26.1918,-4.91
836356708,836356700,-8,949,3725,1880.17,1.36741,54.0655,50.9482,52.5069,-7.91
840860997,840860992,-5,1323,4682,2488.83,1.26382,31.0834,46.4111,38.7473,-4.91
850238297,850238290,-7,787,4475,1876.65,1.73803,45.9003,67.0184,56.4593,-6.91
852872955,852872950,-5,991,3842,1951.26,1.35503,31.0834,50.4071,40.7452,-4.91
858977029,858977027,-2,832,2876,1546.88,1.24032,11.3257,45.3791,28.3524,-1.91
861498949,861498943,-6,826,2866,1538.61,1.24408,38.2688,45.5441,41.9064,-5.91
863207239,863207241,1,1183,1507,1335.21,0.242067,-7.57712,0.596512,-3.4903,1.09
866519297,866519291,-6,853,3832,1807.95,1.50238,38.2688,56.83,47.5494,-5.91
869429711,869429705,-6,1007,3332,1831.75,1.1966,38.2688,43.4561,40.8624,-5.91
872022514,872022509,-5,1199,3721,2112.22,1.1325,31.0834,40.631,35.8572,-4.91
872531336,872531347,10,45,949,206.652,3.04875,-82.8543,121.814,19.4798,10.09
884572906,884572906,0,1080,1028,1053.68,-0.0493459,-1.22487,-12.824,-7.02443,0.09
890392945,890392939,-6,768,3362,1606.87,1.4765,38.2688,55.7047,46.9868,-5.91
891730242,891730237,-5,1126,2802,1776.25,0.911662,31.0834,30.8385,30.961,-4.91
894442575,894442569,-6,1046,2764,1700.34,0.971706,38.2688,33.5099,35.8893,-5.91
899147790,899147786,-4,1166,4375,2258.59,1.32233,24.2562,48.976,36.6161,-3.91
