fTNear,fTFar,fDelT,fQNear,fQFar,d
493635074,493635076,2,1193,1729,10
494838689,494838687,-2,1350,2024,10
495646915,495646914,-1,653,1831,10
495948714,495948714,0,859,1634,10
506984695,506984693,-2,1248,1585,10
507494499,507494501,2,812,1109,10
508887762,508887762,0,1253,1598,10
509005798,509005797,-1,1696,2481,10
509217996,509218002,6,4321,2191,10
509544604,509544602,-2,1765,2196,10
518378982,518378981,-1,1065,1303,10
521985905,521985900,-5,1500,2762,10
522375066,522375061,-5,1161,2664,10
527091922,527091923,1,2554,2688,10
529134262,529134262,0,1217,2078,10
533293796,533293795,-1,733,1719,10
534779498,534779498,0,1531,2467,10
535961285,535961286,1,1416,1883,10
538474906,538474905,-1,1326,1905,10
538938559,538938556,-3,1138,1663,10
540785854,540785853,-1,1654,2634,10
542094783,542094782,-1,1207,245,10
544116110,544116109,-1,1654,2337,10
545614858,545614862,4,2668,1511,10
548289042,548289039,-3,1593,3275,10
548766242,548766239,-3,1710,2213,10
549337064,549337063,-1,875,1472,10
557045598,557045594,-4,1527,2327,10
559612734,559612733,-1,1386,1716,10
562091119,562091137,18,727,212,10
562501138,562501136,-2,1281,2253,10
564980954,564980954,0,1362,1355,10
569318832,569318830,-2,1064,2246,10
574023139,574023138,-1,1221,2255,10
575014726,575014724,-2,813,1682,10
579992002,579992000,-2,1336,1908,10
580875599,580875600,1,1994,1969,10
583748398,583748397,-1,965,1991,10
585631898,585631898,0,1375,1941,10
586852622,586852621,-1,1146,1758,10
589294598,589294598,0,1102,2072,10
590885476,590885477,1,1186,1543,10
599780457,599780456,-1,1105,1646,10
601400926,601400926,0,1376,1797,10
607084945,607084945,0,1484,2050,10
611856278,611856278,0,1480,1936,10
619637002,619637002,0,1281,1528,10
620970385,620970382,-3,1831,2673,10
627610193,627610201,8,5873,1404,10
628709785,628709781,-4,918,967,10
630392527,630392524,-3,1643,3058,10
632968218,632968215,-3,1396,2548,10
633442966,633442964,-2,1335,2232,10
636287069,636287070,1,1557,1652,10
641182517,641182516,-1,1187,1533,10
641350536,641350529,-7,1347,2465,10
642757006,642757007,1,1509,2299,10
643022662,643022662,0,1363,2298,10
646306847,646306854,7,3579,2516,10
649539495,649539494,-1,1817,2692,10
650352245,650352246,1,851,1273,10
652538325,652538322,-3,1241,2015,10
653664513,653664512,-1,1343,2114,10
654935202,654935201,-1,1169,1261,10
656697631,656697631,0,1250,1284,10
657949671,657949670,-1,1214,1853,10
660325310,660325307,-3,1371,1928,10
664299721,664299718,-3,924,1707,10
667474095,667474091,-4,956,1169,10
669819902,669819903,1,1145,1638,10
671537851,671537851,0,1258,1914,10
675021955,675021954,-1,1078,1507,10
677307499,677307498,-1,1004,1821,10
677490815,677490813,-2,1234,1904,10
678188451,678188450,-1,1289,2003,10
679498210,679498209,-1,1565,2095,10
689527091,689527088,-3,1387,1934,10
689884948,689884946,-2,1103,1610,10
693693794,693693793,-1,1132,1413,10
694724650,694724655,5,5065,20532,10
699893898,699893894,-4,1266,1984,10
700148911,700148910,-1,1531,2247,10
700280509,700280510,1,1380,2528,10
701692098,701692098,0,1595,2497,10
705390643,705390644,1,1184,1837,10
708609459,708609458,-1,1352,1756,10
711857885,711857884,-1,1440,2996,10
712723527,712723527,0,1206,1581,10
718997454,718997453,-1,1131,1919,10
719500224,719500243,19,89,1007,10
726028706,726028706,0,1091,1981,10
726186937,726186958,21,872,1817,10
735676891,735676890,-1,1144,2344,10
736760323,736760308,-15,1312,2220,10
741574054,741574053,-1,1159,1270,10
744072435,744072434,-1,1270,1811,10
745411289,745411293,4,1180,1477,10
751189350,751189350,0,821,1394,10
752789102,752789099,-3,1676,2301,10
753481043,753481041,-2,1184,2077,10
764903210,764903209,-1,1422,2298,10
765185589,765185586,-3,1422,1989,10
766367962,766367961,-1,959,1409,10
768017098,768017098,0,946,1673,10
768304163,768304183,20,892,2505,10
769410348,769410353,5,3057,1590,10
770715465,770715462,-3,1413,2689,10
773114207,773114206,-1,939,1605,10
773680803,773680801,-2,1443,2901,10
776751572,776751569,-3,1140,1681,10
779884863,779884857,-6,1165,4930,10
780114966,780114966,0,1143,1417,10
783339603,783339602,-1,1313,2098,10
784883054,784883051,-3,4565,8036,10
785678837,785678837,0,1593,1716,10
787233739,787233738,-1,1120,2499,10
791764845,791764845,0,1464,1629,10
792365292,792365290,-2,1071,2084,10
792682497,792682490,-7,905,1423,10
801839882,801839882,0,1233,2164,10
802819446,802819440,-6,659,3842,10
803599707,803599704,-3,821,1358,10
804756388,804756386,-2,688,1066,10
808224959,808224956,-3,1224,1896,10
808313197,808313197,0,707,1395,10
809068543,809068542,-1,754,1270,10
812884298,812884294,-4,1630,2184,10
813193268,813193266,-2,973,1431,10
813554730,813554751,21,475,1261,10
817936727,817936725,-2,1099,1419,10
820790078,820790074,-4,579,1801,10
821382786,821382783,-3,1181,2258,10
822911744,822911742,-2,1157,1919,10
824744426,824744425,-1,856,1122,10
826613834,826613833,-1,1092,1651,10
828012190,828012190,0,1036,1695,10
828691337,828691337,0,1209,1258,10
830286937,830286937,0,1092,2059,10
834020502,834020500,-2,1158,2653,10
835071207,835071209,2,752,1698,10
837572576,837572570,-6,1410,1633,10
840662370,840662374,4,12245,7693,10
845559417,845559415,-2,958,1949,10
853143789,853143785,-4,954,1617,10
853728122,853728122,0,1985,2363,10
853803646,853803646,0,1213,1716,10
854021838,854021837,-1,1586,2343,10
855171335,855171326,-9,38021,13448,10
855252802,855252798,-4,1037,1808,10
858618142,858618143,1,878,1844,10
860515819,860515817,-2,929,2517,10
864495751,864495750,-1,1293,1989,10
867296842,867296842,0,1685,2344,10
871386613,871386613,0,1210,1619,10
875489279,875489282,3,1360,1431,10
875870473,875870470,-3,1105,1837,10
876495283,876495282,-1,1067,1575,10
883155749,883155748,-1,1421,1941,10
883588225,883588221,-4,1681,2311,10
885000250,885000246,-4,660,2587,10
889604698,889604697,-1,980,1845,10
897824595,897824594,-1,1576,1943,10
900785305,900785305,0,1438,2561,10
901587422,901587421,-1,987,1932,10
907485441,907485442,1,1551,1990,10
909639730,909639729,-1,824,1973,10
913214274,913214272,-2,1307,2809,10
914056353,914056354,1,1308,2045,10
914647948,914647949,1,1128,1604,10
916294255,916294255,0,1086,1250,10
917560101,917560101,0,1106,1815,10
918437527,918437527,0,1394,1269,10
921157145,921157143,-2,754,2001,10
922310960,922310964,4,33867,23095,10
924425448,924425446,-2,1140,1674,10
924801303,924801322,19,722,1176,10
925824573,925824573,0,1193,2109,10
926213537,926213521,-16,296,10393,10
929291612,929291610,-2,1306,1792,10
931840580,931840578,-2,1292,2294,10
933218214,933218222,8,4273,1496,10
935477106,935477103,-3,1167,1387,10
935907961,935907961,0,1061,1344,10
939862218,939862217,-1,943,1932,10
941429455,941429454,-1,1068,2193,10
943687313,943687320,7,4670,1364,10
947698683,947698681,-2,1040,1495,10
950537610,950537610,0,937,1461,10
951151770,951151766,-4,1751,2174,10
952388418,952388415,-3,925,1471,10
952971955,952971954,-1,1112,887,10
955600405,955600402,-3,1168,3236,10
959209043,959209042,-1,788,1833,10
959858571,959858570,-1,1971,2778,10
962198509,962198508,-1,614,1329,10
964596882,964596877,-5,1043,2315,10
966956148,966956154,6,2359,1296,10
969460174,969460174,0,953,1486,10
972724978,972724978,0,1483,2305,10
974678761,974678757,-4,1233,2070,10
980696226,980696227,1,1502,1785,10
981947214,981947213,-1,1374,2258,10
982875531,982875530,-1,739,1544,10
995582879,995582876,-3,1232,2250,10
995738338,995738335,-3,1371,2549,10
998456053,998456052,-1,1825,2219,10
1000252330,1000252329,-1,1066,1168,10
1000987419,1000987417,-2,1184,2506,10
1004909010,1004909008,-2,1618,2498,10
1007406287,1007406285,-2,1175,1738,10
1010998818,1010998818,0,1305,1347,10
1012382931,1012382930,-1,1105,1737,10
1012550102,1012550105,3,2827,2667,10
1015065247,1015065246,-1,1113,1723,10
1019161027,1019161026,-1,1742,2833,10
1019346722,1019346723,1,1797,2319,10
1021745546,1021745542,-4,1643,4434,10
1023155642,1023155644,2,2851,2589,10
1025923432,1025923432,0,1065,2485,10
1037423754,1037423750,-4,1142,2041,10
1039616586,1039616586,0,1013,1615,10
1047861069,1047861069,0,1386,1958,10
1048094354,1048094349,-5,1041,2445,10
1048235068,1048235068,0,1379,1946,10
1050524865,1050524863,-2,1371,2208,10
1054609662,1054609661,-1,1231,1999,10
1055483332,1055483336,4,2196,1906,10
1056478137,1056478157,20,1344,2002,10
1057992526,1057992529,3,1283,916,10
1063341774,1063341774,0,1389,1367,10
1070128923,1070128922,-1,1196,1566,10
1070643702,1070643701,-1,552,1133,10
1071757956,1071757956,0,1620,2137,10
1074614766,1074614766,0,1484,1509,10
1074913529,1074913526,-3,1824,2460,10
1079114614,1079114615,1,1198,1768,10
1083638747,1083638745,-2,1277,1836,10
1085558003,1085558003,0,921,1162,10
1091295939,1091295938,-1,1354,1830,10
1091779865,1091779869,4,2179,1720,10
1092965684,1092965684,0,1080,1966,10
1095972576,1095972573,-3,1041,1792,10
1098039571,1098039570,-1,1358,2077,10
1098310577,1098310574,-3,1094,2569,10
1101412461,1101412463,2,1356,1506,10
1108146247,1108146245,-2,1112,1852,10
1111609421,1111609418,-3,1383,2478,10
1114147230,1114147235,5,7273,20492,10
1115440125,1115440122,-3,1517,2000,10
1115899032,1115899032,0,1575,2504,10
1125368402,1125368399,-3,908,1295,10
1125852079,1125852077,-2,865,2212,10
1127376759,1127376757,-2,1345,1946,10
1128154742,1128154743,1,1156,1463,10
1128626818,1128626811,-7,1145,4368,10
1129590057,1129590056,-1,1146,2630,10
1129825341,1129825344,3,983,1367,10
1133323715,1133323734,19,39347,18453,10
1133626853,1133626851,-2,1562,2096,10
1141930477,1141930460,-17,1156,1295,10
1143035453,1143035453,0,1167,1678,10
1148364277,1148364278,1,1312,1715,10
1149080901,1149080898,-3,1543,2610,10
1157559282,1157559270,-12,240,891,10
1161238478,1161238482,4,3688,2235,10
1166608942,1166608951,9,10011,36998,10
1172198202,1172198207,5,2833,1703,10
1174557155,1174557148,-7,1036,12226,10
1175687002,1175687002,0,1083,1260,10
1179908259,1179908259,0,1087,2008,10
1180467157,1180467159,2,1442,1416,10
1180841838,1180841837,-1,1051,1984,10
1183984506,1183984505,-1,835,1479,10
1185643183,1185643182,-1,1253,2284,10
1186556595,1186556585,-10,1141,1789,10
1189546623,1189546626,3,1791,2216,10
1194725262,1194725262,0,1411,2445,10
1196023519,1196023518,-1,1318,2183,10
1196126017,1196126012,-5,1108,2500,10
1199938225,1199938224,-1,1336,2674,10
1200773698,1200773697,-1,1721,2786,10
1212880466,1212880465,-1,1021,1740,10
1213756410,1213756410,0,1383,1748,10
1215262238,1215262236,-2,1503,1805,10
1232520843,1232520842,-1,1657,1982,10
1235142675,1235142674,-1,1834,1845,10
1242291469,1242291467,-2,1446,1662,10
1242664417,1242664421,4,2563,1598,10
1243922191,1243922188,-3,995,2102,10
1244602913,1244602911,-2,785,1073,10
1245517002,1245517000,-2,1009,1466,10
1248536346,1248536346,0,1147,2005,10
1249290940,1249290938,-2,1278,1493,10
1249992331,1249992330,-1,1416,2245,10
1252035797,1252035793,-4,2212,11799,10
1253337231,1253337244,13,12763,49476,10
1254031605,1254031610,5,2739,1714,10
1254556666,1254556665,-1,1415,1553,10
1254626546,1254626551,5,2237,1504,10
1255202851,1255202849,-2,930,2125,10
1255717440,1255717438,-2,1010,1805,10
1255862920,1255862919,-1,1232,1713,10
1256490609,1256490608,-1,946,1356,10
1270350407,1270350405,-2,1277,2460,10
1275515717,1275515714,-3,1106,1940,10
1275788054,1275788053,-1,873,1833,10
1278220547,1278220545,-2,1065,2196,10
1280247139,1280247139,0,1042,1557,10
1281936541,1281936541,0,1380,2453,10
1285762821,1285762815,-6,480,971,10
1288922841,1288922842,1,866,1475,10
1291254134,1291254116,-18,2534,1859,10
1292431698,1292431701,3,715,1853,10
1294516049,1294516046,-3,1805,3089,10
1295425345,1295425342,-3,1755,2682,10
1296457821,1296457818,-3,1227,1573,10
1297602466,1297602463,-3,1314,2159,10
1297689758,1297689757,-1,997,2159,10
1300480282,1300480282,0,1169,1373,10
1300530947,1300530946,-1,1265,3212,10
1300752189,1300752189,0,1783,2565,10
1303747259,1303747258,-1,1457,1704,10
1308066822,1308066822,0,1528,1596,10
1309742710,1309742708,-2,955,1559,10
1313478969,1313478966,-3,918,2169,10
1314663646,1314663645,-1,1771,2496,10
1315578234,1315578231,-3,1325,2071,10
1316794652,1316794658,6,2290,1193,10
1322611280,1322611278,-2,1495,2311,10
1324572812,1324572809,-3,1095,1628,10
1325098984,1325098983,-1,1471,2292,10
1325350387,1325350387,0,1000,1415,10
1326534824,1326534823,-1,907,1728,10
1328410985,1328410984,-1,1529,2539,10
1338296712,1338296709,-3,28201,13682,10
1338906037,1338906042,5,2970,1113,10
1341570977,1341570978,1,1378,1377,10
1343187622,1343187620,-2,980,1448,10
1349515142,1349515143,1,1323,1901,10
1353322003,1353322000,-3,1066,2723,10
1355058054,1355058050,-4,1513,2623,10
1361809878,1361809878,0,1144,1670,10
1361862977,1361862975,-2,1243,1693,10
1363242950,1363242955,5,2714,1238,10
1364780017,1364780014,-3,1249,1706,10
1366089262,1366089260,-2,1179,2494,10
1367639603,1367639603,0,956,1788,10
1368152426,1368152426,0,1253,1893,10
1372039082,1372039080,-2,1789,2420,10
1373037988,1373037998,10,14713,30872,10
1374076967,1374076967,0,803,1534,10
1377835973,1377835970,-3,1839,2642,10
1378363659,1378363662,3,132,615,10
1378929615,1378929614,-1,1133,2532,10
1379848627,1379848624,-3,1004,1684,10
1381356589,1381356588,-1,1151,1756,10
1381562816,1381562814,-2,1111,1841,10
1382393843,1382393841,-2,1386,2306,10
1389521768,1389521768,0,1084,2148,10
1389747924,1389747938,14,352,642,10
1390801672,1390801669,-3,1526,3522,10
1392249952,1392249951,-1,1211,1497,10
1392754768,1392754766,-2,1819,2422,10
1397027603,1397027598,-5,1280,2407,10
1401119339,1401119338,-1,786,1952,10
1406182142,1406182141,-1,949,2026,10
1409059455,1409059475,20,911,1144,10
1416116198,1416116198,0,1530,1498,10
1418033774,1418033770,-4,798,1335,10
1421559522,1421559520,-2,1300,3022,10
1422842267,1422842267,0,1054,1530,10
1423524774,1423524772,-2,827,1646,10
1427844391,1427844393,2,13912,13620,10
1430590572,1430590570,-2,1298,1512,10
1431618611,1431618598,-13,1126,1691,10
1432610858,1432610858,0,1314,1975,10
1433488967,1433488981,14,592,740,10
1434325572,1434325569,-3,1843,2863,10
1437315210,1437315210,0,1238,1440,10
1439101259,1439101260,1,933,1315,10
1440507173,1440507169,-4,724,2876,10
1442506150,1442506150,0,1210,1550,10
1444593932,1444593930,-2,1303,2281,10
1446788683,1446788681,-2,1449,2576,10
1448493802,1448493801,-1,1232,2052,10
1452664530,1452664529,-1,1545,2400,10
1453332867,1453332866,-1,2353,3717,10
1456555015,1456555014,-1,1388,2543,10
1457217655,1457217655,0,1393,1976,10
1457243682,1457243682,0,1345,2382,10
1459910479,1459910478,-1,1543,2355,10
1460783615,1460783613,-2,783,1549,10
1462970502,1462970502,0,809,1656,10
1465855343,1465855343,0,924,1342,10
1465997470,1465997471,1,1189,1375,10
1466623373,1466623370,-3,1432,2863,10
1472193388,1472193384,-4,1148,1454,10
1472598532,1472598546,14,286,1682,10
1474432453,1474432449,-4,1101,1467,10
1476544638,1476544636,-2,1288,1593,10
1476827578,1476827579,1,1230,2131,10
1479651862,1479651866,4,1819,1586,10
1481985426,1481985424,-2,1106,1700,10
1484289929,1484289929,0,1283,1606,10
1484673786,1484673784,-2,1932,2272,10
1486994741,1486994734,-7,1324,4779,10
1490988090,1490988084,-6,796,3627,10
1492816059,1492816057,-2,1125,1213,10
1495072278,1495072276,-2,1409,2558,10
1498067542,1498067539,-3,1611,3140,10
1500578884,1500578883,-1,1912,2740,10
1501385175,1501385173,-2,1548,2107,10
1505116650,1505116649,-1,969,1741,10
1507103474,1507103473,-1,1542,2345,10
1509591553,1509591554,1,1189,1667,10
1509755519,1509755518,-1,1601,1507,10
1512517362,1512517360,-2,1517,3148,10
1513011847,1513011846,-1,1034,1096,10
1521379807,1521379805,-2,1148,2637,10
1524511975,1524511975,0,1042,1334,10
1524877361,1524877361,0,550,1467,10
1536606574,1536606573,-1,1009,1932,10
1540668437,1540668436,-1,1461,1828,10
1542308157,1542308155,-2,1942,4484,10
1545959284,1545959282,-2,1587,2236,10
1546651634,1546651632,-2,1090,1815,10
1550334017,1550334017,0,1892,2024,10
1555234258,1555234259,1,1938,1331,10
1555611790,1555611790,0,1172,1787,10
1555777870,1555777868,-2,1258,1916,10
1556802105,1556802103,-2,1338,1522,10
1557596305,1557596303,-2,1149,2236,10
1561443298,1561443298,0,1511,2502,10
1564970327,1564970324,-3,1073,2211,10
1565097926,1565097926,0,1478,1993,10
1566257250,1566257247,-3,1442,1899,10
1567284167,1567284171,4,1178,1096,10
1569146220,1569146217,-3,32857,14819,10
1571111482,1571111486,4,3014,1762,10
1577354808,1577354801,-7,740,3400,10
1579351221,1579351220,-1,1402,1895,10
1582484015,1582484015,0,1006,2232,10
1585605977,1585605974,-3,2104,3934,10
1586038393,1586038391,-2,1161,2242,10
1586667354,1586667354,0,1113,1654,10
1592309778,1592309777,-1,982,1897,10
1594966399,1594966397,-2,1082,2075,10
1595002886,1595002886,0,1610,2274,10
1595599727,1595599727,0,1505,1646,10
1600712914,1600712912,-2,1116,1263,10
1601476206,1601476205,-1,1024,1842,10
1602932392,1602932391,-1,1798,2499,10
1603597957,1603597955,-2,1044,1427,10
1605818723,1605818731,8,9998,34647,10
1611446950,1611446950,0,979,1686,10
1619085879,1619085878,-1,1119,910,10
1620472678,1620472684,6,1268,1434,10
1621533680,1621533678,-2,1207,2475,10
1623163653,1623163651,-2,1110,2412,10
1623963642,1623963641,-1,1020,1560,10
1627143059,1627143058,-1,1368,1259,10
1627555033,1627555033,0,1869,2099,10
1632130556,1632130561,5,3416,1979,10
1632571378,1632571377,-1,1299,1859,10
1633296075,1633296078,3,2052,2178,10
1637766912,1637766914,2,1869,1739,10
1640811191,1640811191,0,806,1503,10
1640880020,1640880020,0,2169,3185,10
1641150179,1641150178,-1,1670,1485,10
1643178937,1643178936,-1,830,1698,10
1643859002,1643859000,-2,1387,2115,10
1644691729,1644691726,-3,1599,2546,10
1646396899,1646396896,-3,890,1433,10
1647786237,1647786235,-2,1188,2201,10
1649651108,1649651115,7,590,1510,10
1652487433,1652487433,0,1729,1525,10
1652808580,1652808580,0,1013,1526,10
1653488990,1653488990,0,1233,1803,10
1661380986,1661380986,0,999,775,10
1662097426,1662097425,-1,1366,1849,10
1663626074,1663626072,-2,1200,2533,10
1667956018,1667956017,-1,791,1547,10
1669448774,1669448774,0,1846,1227,10
1672600029,1672600029,0,1418,1883,10
1675600019,1675600018,-1,930,1553,10
1676448870,1676448866,-4,1372,2441,10
1678628902,1678628901,-1,1139,1776,10
1678842291,1678842289,-2,799,2411,10
1682883103,1682883101,-2,1056,2131,10
1683750174,1683750174,0,899,1510,10
1685037456,1685037454,-2,1364,2421,10
1686640946,1686640946,0,1821,2600,10
1687253523,1687253522,-1,1139,1668,10
1692742111,1692742114,3,1884,1860,10
1693630745,1693630742,-3,782,1683,10
1693911764,1693911761,-3,763,1921,10
1694842406,1694842406,0,1234,1759,10
1698991484,1698991482,-2,1108,2025,10
1705328426,1705328429,3,4467,3140,10
1707109069,1707109070,1,2033,3081,10
1713085931,1713085929,-2,1633,2283,10
1715833467,1715833465,-2,1331,2203,10
1718774461,1718774458,-3,824,1573,10
1719360499,1719360498,-1,663,1752,10
1724212506,1724212503,-3,946,2161,10
1724544127,1724544125,-2,1090,1625,10
1729319054,1729319053,-1,1975,2825,10
1731858349,1731858350,1,1065,2045,10
1735042880,1735042883,3,2012,1525,10
1738171763,1738171765,2,1129,1499,10
1738894497,1738894494,-3,1472,2724,10
1740128002,1740128010,8,10094,1999,10
1740765914,1740765914,0,1758,2217,10
1742260794,1742260793,-1,1694,2140,10
1742651530,1742651528,-2,914,1326,10
1746049382,1746049381,-1,1516,2441,10
1748660527,1748660526,-1,788,2042,10
1749543460,1749543475,15,952,2359,10
1750329442,1750329442,0,993,1552,10
1750363951,1750363949,-2,1255,2186,10
1753606522,1753606520,-2,1225,2056,10
1758679016,1758679011,-5,1874,5128,10
1759046442,1759046441,-1,1258,1626,10
1759916358,1759916358,0,940,1138,10
1763752859,1763752858,-1,1479,1908,10
1766372550,1766372547,-3,1088,3041,10
1767367245,1767367243,-2,1012,1706,10
1771650007,1771650005,-2,1210,1794,10
1776676414,1776676414,0,830,984,10
1778886239,1778886239,0,1807,1433,10
1779936395,1779936395,0,990,1814,10
1781125811,1781125810,-1,1094,1239,10
1783205965,1783205965,0,1399,1655,10
