fTNear,fTFar,fDelT,fQNear,fQFar,d
10407836247,10407836254,7,4329,1869,-40
10408420516,10408420522,6,2738,1192,-40
10418432122,10418432128,6,2088,1192,-40
10421185805,10421185811,6,2436,1118,-40
10426603493,10426603497,4,2812,1554,-40
10426760327,10426760334,7,3591,1237,-40
10427368462,10427368470,8,1682,888,-40
10427724642,10427724648,6,2978,1327,-40
10436150126,10436150133,7,2609,1259,-40
10440439853,10440439858,5,2133,1228,-40
10440611109,10440611110,1,2102,1453,-40
10440887171,10440887178,7,2926,1574,-40
10444566683,10444566689,6,3787,1670,-40
10445080151,10445080150,-1,36987,25309,-40
10453368952,10453368958,6,2713,1211,-40
10453598613,10453598608,-5,1417,127,-40
10454980405,10454980411,6,3632,1586,-40
10457519690,10457519694,4,2730,943,-40
10458029004,10458029011,7,2949,1446,-40
10458580657,10458580663,6,2563,1304,-40
10463041931,10463041939,8,3324,942,-40
10463459710,10463459707,-3,767,202,-40
10480112668,10480112675,7,2935,1098,-40
10482915314,10482915320,6,4857,1452,-40
10483140094,10483140099,5,1524,32831,-40
10484802134,10484802128,-6,2441,4128,-40
10485917296,10485917294,-2,1352,2474,-40
10486676763,10486676767,4,1639,723,-40
10487137637,10487137646,9,2558,1228,-40
10487609613,10487609603,-10,2357,358,-40
10489004638,10489004645,7,2789,1513,-40
10491392018,10491392025,7,2768,1092,-40
10491497494,10491497507,13,3327,1469,-40
10492188240,10492188246,6,3335,1306,-40
10493184670,10493184669,-1,1225,1642,-40
10493768135,10493768142,7,3021,1199,-40
10493803587,10493803586,-1,1005,387,-40
10495667108,10495667116,8,2399,1396,-40
10495961269,10495961282,13,2927,1148,-40
10496685138,10496685144,6,3390,1583,-40
10496796674,10496796681,7,2906,822,-40
10497207961,10497207969,8,3023,1203,-40
10498169139,10498169145,6,3259,1551,-40
10505796681,10505796687,6,2436,902,-40
10506424688,10506424694,6,1954,808,-40
10508536206,10508536185,-21,1212,629,-40
10509706489,10509706495,6,2427,836,-40
10511309835,10511309843,8,2961,1296,-40
10512902513,10512902518,5,2075,852,-40
10516111654,10516111651,-3,796,1803,-40
10517070319,10517070325,6,2523,944,-40
10519112672,10519112679,7,4766,894,-40
10519169765,10519169770,5,1179,280,-40
10519341479,10519341468,-11,2663,954,-40
10520587975,10520587982,7,2117,1044,-40
10521031986,10521032003,17,1745,822,-40
10522452973,10522452980,7,3033,1160,-40
10526166353,10526166358,5,2872,1042,-40
10526270590,10526270606,16,251,1460,-40
10528040450,10528040455,5,2410,1000,-40
10537152357,10537152365,8,2263,882,-40
10539103186,10539103193,7,3176,1536,-40
10540736594,10540736589,-5,1003,2022,-40
10542080246,10542080254,8,3761,1624,-40
10544802015,10544802019,4,3574,1473,-40
10546939718,10546939725,7,3077,1477,-40
10547629222,10547629229,7,3531,1119,-40
10549338489,10549338495,6,4075,1455,-40
10549907506,10549907499,-7,1584,9233,-40
10550984797,10550984806,9,2595,1307,-40
10551189570,10551189575,5,1446,815,-40
10554068946,10554068954,8,1832,1068,-40
10554118700,10554118706,6,3849,1137,-40
10556550821,10556550827,6,2750,1192,-40
10559750155,10559750161,6,3433,1356,-40
10560685426,10560685432,6,2806,1619,-40
10566446691,10566446698,7,3991,1608,-40
10574206050,10574206055,5,3240,1453,-40
10576073306,10576073284,-22,677,279,-40
10577189941,10577189943,2,1351,1072,-40
10578439910,10578439917,7,2581,1353,-40
10579582129,10579582137,8,3420,1095,-40
10580546303,10580546308,5,3609,1846,-40
10582468903,10582468910,7,2831,1327,-40
10583090030,10583090048,18,2240,1160,-40
10583307503,10583307513,10,537,223,-40
10583547876,10583547893,17,56246,2705,-40
10586220696,10586220702,6,2783,1127,-40
10586881761,10586881770,9,2703,1365,-40
10593183975,10593183981,6,2237,1273,-40
10594709105,10594709111,6,2965,1282,-40
10597199025,10597199031,6,2243,1325,-40
10599123648,10599123654,6,2556,911,-40
10601180338,10601180345,7,3203,1230,-40
10601571982,10601571983,1,1551,1566,-40
10604159024,10604159034,10,2646,871,-40
10605588302,10605588307,5,3572,1096,-40
10608457754,10608457761,7,3823,1339,-40
10614124088,10614124093,5,2602,1336,-40
10620105543,10620105545,2,1993,1887,-40
10623669950,10623669955,5,2664,1088,-40
10624645689,10624645694,5,2215,1527,-40
10630096966,10630096971,5,1969,1072,-40
10630166752,10630166736,-16,3144,1295,-40
10631116322,10631116330,8,3486,1439,-40
10631909817,10631909816,-1,1048,1787,-40
10635217408,10635217414,6,1520,1516,-40
10638220318,10638220317,-1,1090,1596,-40
10642034465,10642034472,7,2778,1185,-40
10643460937,10643460938,1,1700,1765,-40
10651974790,10651974796,6,1735,1146,-40
10652012231,10652012211,-20,2700,958,-40
10654441857,10654441862,5,2656,1407,-40
10658017626,10658017631,5,3011,1512,-40
10658045840,10658045846,6,2902,1157,-40
10661540806,10661540812,6,2735,1246,-40
10665390254,10665390259,5,2203,1064,-40
10666039537,10666039542,5,2891,1424,-40
10669624349,10669624354,5,3365,1226,-40
10670678066,10670678074,8,3584,1104,-40
10675527530,10675527536,6,3145,1611,-40
10683389746,10683389751,5,1606,1321,-40
10687161590,10687161584,-6,1433,8219,-40
10688719830,10688719837,7,2079,1146,-40
10695677817,10695677823,6,2665,1104,-40
10699403071,10699403065,-6,167,924,-40
10701849661,10701849667,6,3347,1101,-40
10702966147,10702966153,6,1674,1058,-40
10709716810,10709716818,8,2818,1545,-40
10710320432,10710320442,10,3538,1132,-40
10710997011,10710997015,4,2555,1150,-40
10714338352,10714338357,5,1533,1013,-40
10720095440,10720095446,6,3272,917,-40
10721254463,10721254473,10,2712,1452,-40
10729852905,10729852911,6,3280,1025,-40
10731935088,10731935096,8,1824,1213,-40
10733109604,10733109602,-2,1157,1434,-40
10738438674,10738438678,4,2356,1335,-40
10739950189,10739950196,7,2858,1128,-40
10742628068,10742628076,8,2843,1175,-40
10747477964,10747477970,6,2507,1861,-40
10747903035,10747903039,4,3870,1284,-40
10750053498,10750053502,4,4464,3008,-40
10755387323,10755387329,6,2464,1376,-40
10758083380,10758083382,2,2079,1041,-40
10761740646,10761740652,6,2360,1388,-40
10762267902,10762267906,4,2563,1296,-40
10763734072,10763734082,10,15909,13112,-40
10767374868,10767374867,-1,1700,2649,-40
10770882970,10770882970,0,1230,1756,-40
10778816524,10778816530,6,2290,1441,-40
10779358374,10779358378,4,2696,1405,-40
10779443830,10779443835,5,2591,754,-40
10783189909,10783189914,5,2554,1306,-40
10784675439,10784675444,5,1721,1509,-40
10790984789,10790984796,7,3633,1285,-40
10791652744,10791652750,6,3448,1379,-40
10799953189,10799953194,5,2392,1464,-40
10801469789,10801469794,5,1939,941,-40
10802701241,10802701247,6,3095,1487,-40
10803810561,10803810565,4,2812,1731,-40
10804278885,10804278890,5,2180,1111,-40
10804596595,10804596577,-18,934,322,-40
10805798513,10805798515,2,1949,1149,-40
10806316282,10806316291,9,2990,946,-40
10813499299,10813499305,6,2263,1077,-40
10813892951,10813892930,-21,2443,808,-40
10818147337,10818147348,11,115,2044,-40
10820168466,10820168473,7,2376,1307,-40
10821339065,10821339071,6,3654,1110,-40
10822052609,10822052613,4,1744,1201,-40
10827395158,10827395164,6,2450,1365,-40
10832056535,10832056539,4,2890,1328,-40
10832328923,10832328929,6,3580,1331,-40
10844564156,10844564163,7,2873,1506,-40
10844816668,10844816674,6,2769,1071,-40
10844968921,10844968925,4,3156,1288,-40
10851294211,10851294217,6,3710,1456,-40
10852025345,10852025331,-14,1987,685,-40
10852254414,10852254429,15,10683,54628,-40
10852355615,10852355622,7,3602,983,-40
10854122741,10854122748,7,2974,1259,-40
10866400854,10866400859,5,2525,972,-40
10867035348,10867035352,4,2440,1113,-40
10871831865,10871831850,-15,209,856,-40
10873859878,10873859886,8,2420,1481,-40
10876282994,10876283001,7,3039,1121,-40
10879459721,10879459728,7,2284,1342,-40
10881328811,10881328809,-2,2105,4923,-40
10881800574,10881800579,5,2923,1322,-40
10883444873,10883444878,5,2709,962,-40
10884398351,10884398357,6,1901,644,-40
10884676999,10884677017,18,2859,734,-40
10896209058,10896209050,-8,952,160,-40
10902392950,10902392958,8,1656,932,-40
10902695419,10902695425,6,2461,1322,-40
10902806833,10902806839,6,3218,1689,-40
10902987407,10902987414,7,3606,1555,-40
10908243402,10908243399,-3,1082,2786,-40
10911852197,10911852204,7,2630,1328,-40
10912297754,10912297763,9,3185,1006,-40
10923220606,10923220609,3,1788,1328,-40
10924622299,10924622307,8,3218,1402,-40
10929167766,10929167744,-22,756,298,-40
10930217885,10930217891,6,2058,1244,-40
10930819682,10930819664,-18,664,53,-40
10933085653,10933085651,-2,43197,22674,-40
10938688874,10938688879,5,2839,1126,-40
10940933414,10940933419,5,2422,1238,-40
10941466680,10941466686,6,3495,977,-40
10941976817,10941976818,1,26080,30207,-40
10943219878,10943219879,1,2262,2270,-40
10947564204,10947564210,6,2799,1457,-40
10949604961,10949604969,8,2293,679,-40
10951080494,10951080500,6,2429,1087,-40
10951474457,10951474462,5,2526,1742,-40
10957317942,10957317949,7,2327,1261,-40
10959193555,10959193561,6,1727,821,-40
10961749918,10961749925,7,2701,1078,-40
10962493722,10962493727,5,2541,1321,-40
10964420471,10964420478,7,3043,1213,-40
10968865837,10968865842,5,3167,1560,-40
10971846341,10971846346,5,2465,1613,-40
10976432586,10976432591,5,2381,1183,-40
10976593509,10976593513,4,2358,1223,-40
10978889775,10978889783,8,2029,1070,-40
10980025225,10980025232,7,3630,2153,-40
10980231817,10980231823,6,2666,1302,-40
10984672108,10984672115,7,2675,1175,-40
10989480749,10989480754,5,2296,1157,-40
10990809274,10990809282,8,2524,875,-40
10992078377,10992078378,1,1209,148,-40
10992368006,10992367984,-22,2698,1103,-40
11003032225,11003032230,5,2425,1415,-40
11008302734,11008302742,8,4241,1998,-40
11008701107,11008701115,8,2316,1132,-40
11008788854,11008788835,-19,2467,1298,-40
11009906273,11009906279,6,2889,1091,-40
11011141069,11011141075,6,3603,1562,-40
11011862116,11011862121,5,2643,745,-40
11014579310,11014579317,7,3280,1124,-40
11015358109,11015358115,6,1428,666,-40
11015491733,11015491738,5,3244,1426,-40
11019586526,11019586531,5,2328,1604,-40
11021144416,11021144423,7,3412,1504,-40
11021855478,11021855485,7,3043,1191,-40
11025771524,11025771529,5,3195,1352,-40
11025843782,11025843790,8,2810,1264,-40
11026292386,11026292392,6,6246,2319,-40
11027830646,11027830650,4,2448,1574,-40
11030413734,11030413740,6,2012,885,-40
11034106305,11034106311,6,2486,1217,-40
11034943366,11034943373,7,1890,1128,-40
11038118917,11038118921,4,2578,906,-40
11041632062,11041632070,8,3237,1131,-40
11041746658,11041746666,8,2994,1278,-40
11043069491,11043069486,-5,1272,4251,-40
11043550766,11043550771,5,1137,1003,-40
11043890376,11043890368,-8,919,256,-40
11054823322,11054823321,-1,1648,2146,-40
11054941796,11054941801,5,3703,1520,-40
11055719044,11055719053,9,2586,1189,-40
11056217513,11056217520,7,2963,1405,-40
11056869105,11056869110,5,3451,1678,-40
11058195630,11058195634,4,2061,1431,-40
11058685836,11058685842,6,3228,1419,-40
11059571847,11059571825,-22,1304,1270,-40
11062861140,11062861147,7,2475,1140,-40
11065850317,11065850321,4,2344,1224,-40
11076153991,11076153996,5,2247,1247,-40
11082419526,11082419533,7,1737,1151,-40
11083777823,11083777825,2,1824,2489,-40
11085909194,11085909201,7,2231,1099,-40
11086799711,11086799718,7,2519,1164,-40
11087177546,11087177551,5,4097,1228,-40
11087822089,11087822088,-1,1523,1566,-40
11088154313,11088154320,7,2931,1571,-40
11089171706,11089171714,8,1812,1034,-40
11091340607,11091340614,7,2877,1298,-40
11093393495,11093393502,7,2802,1319,-40
11094192464,11094192460,-4,1049,2759,-40
11096171555,11096171564,9,2365,977,-40
11096598657,11096598641,-16,987,310,-40
11098074410,11098074404,-6,1059,492,-40
11109302748,11109302753,5,2634,1205,-40
11109435749,11109435753,4,2039,1285,-40
11111350525,11111350531,6,3659,1505,-40
11116627164,11116627162,-2,1236,2030,-40
11117850111,11117850117,6,1328,910,-40
11118017481,11118017464,-17,2033,860,-40
11118491567,11118491572,5,3795,1832,-40
11118849358,11118849366,8,3339,1318,-40
11121068513,11121068518,5,2457,1353,-40
11121129025,11121129031,6,2793,1364,-40
11122108366,11122108374,8,2450,864,-40
11126654419,11126654425,6,3194,1359,-40
11127770033,11127770016,-17,1251,312,-40
11130742878,11130742883,5,2995,1280,-40
11131253983,11131253989,6,3371,1621,-40
11133185971,11133185978,7,3305,963,-40
11135319510,11135319516,6,1139,937,-40
11137730775,11137730778,3,1609,940,-40
11138571757,11138571762,5,2882,1306,-40
11140259761,11140259768,7,3463,1347,-40
11144733561,11144733569,8,2846,1061,-40
11152027949,11152027954,5,2461,1174,-40
11152361981,11152361960,-21,1808,429,-40
11155020361,11155020365,4,2817,1421,-40
11166401086,11166401091,5,2247,1519,-40
11168207196,11168207203,7,2652,1017,-40
11169916741,11169916747,6,3785,1236,-40
11170067885,11170067875,-10,2361,1098,-40
11172270611,11172270614,3,1551,1168,-40
11179521017,11179521023,6,3513,1422,-40
11182464550,11182464558,8,2717,1312,-40
11185148810,11185148817,7,2117,905,-40
11190949538,11190949545,7,2708,1264,-40
11192139813,11192139819,6,2922,1187,-40
11196212170,11196212175,5,2556,1055,-40
11201238230,11201238235,5,2437,1298,-40
11203798829,11203798834,5,2971,1226,-40
11204112597,11204112602,5,2122,1048,-40
11205864709,11205864716,7,2288,1599,-40
11207133882,11207133887,5,2207,953,-40
11209923514,11209923519,5,1954,1227,-40
11212042918,11212042900,-18,2837,1530,-40
11213175528,11213175534,6,1774,1281,-40
11213990493,11213990501,8,3575,1749,-40
11214833645,11214833653,8,3451,1330,-40
11216709047,11216709054,7,3798,1238,-40
11222363268,11222363274,6,4380,1583,-40
11225355341,11225355346,5,1976,971,-40
11225564130,11225564120,-10,1614,429,-40
11226710093,11226710094,1,2306,1348,-40
11229858970,11229858970,0,1141,1749,-40
11230106442,11230106438,-4,1160,3954,-40
11231059554,11231059551,-3,958,162,-40
11231458701,11231458707,6,4092,1202,-40
11239239982,11239239977,-5,875,634,-40
11241666052,11241666057,5,5115,2429,-40
11242000367,11242000360,-7,783,206,-40
11243740314,11243740318,4,1768,974,-40
11244103654,11244103660,6,2699,1369,-40
11244251381,11244251386,5,3310,1021,-40
11244873763,11244873771,8,3285,1610,-40
11245299150,11245299154,4,2561,835,-40
11250149425,11250149435,10,2871,1081,-40
11250381731,11250381738,7,4218,1486,-40
11255740201,11255740209,8,3851,1392,-40
11256166250,11256166234,-16,941,356,-40
11257340534,11257340541,7,3857,1161,-40
11257966106,11257966096,-10,1547,533,-40
11259374325,11259374319,-6,1142,3275,-40
11266592908,11266592913,5,2209,1323,-40
11267079394,11267079397,3,2308,1538,-40
11267909135,11267909138,3,2133,2955,-40
11270222098,11270222103,5,2735,1139,-40
11270468921,11270468925,4,1797,770,-40
11275285665,11275285671,6,1292,1057,-40
11280940414,11280940429,15,780,2230,-40
11283368922,11283368915,-7,1721,40467,-40
11284152146,11284152151,5,2712,1026,-40
11287161313,11287161318,5,3183,1226,-40
11287833113,11287833097,-16,418,235,-40
11288885585,11288885590,5,2217,1279,-40
11291014101,11291014109,8,2873,1102,-40
11292943053,11292943058,5,1916,1186,-40
11294769874,11294769882,8,2231,1249,-40
11295046619,11295046625,6,3915,1595,-40
11302261920,11302261915,-5,1697,1262,-40
11304453861,11304453867,6,3471,1513,-40
11304718925,11304718944,19,981,363,-40
11306740909,11306740912,3,2272,1508,-40
11307686813,11307686825,12,2859,1301,-40
11308379403,11308379408,5,1616,1204,-40
11309297919,11309297912,-7,726,241,-40
11313937605,11313937611,6,2461,1211,-40
11325518400,11325518406,6,2603,1401,-40
11326361863,11326361881,18,3698,1151,-40
11329579003,11329579009,6,2289,1383,-40
11329817418,11329817426,8,1529,865,-40
11332319330,11332319332,2,2510,3355,-40
11336316750,11336316755,5,3110,1749,-40
11341683393,11341683395,2,640,755,-40
11345061706,11345061712,6,2806,1029,-40
11345229636,11345229643,7,2483,1333,-40
11348295130,11348295146,16,3576,1337,-40
11349039686,11349039693,7,3529,1479,-40
11358418086,11358418094,8,3492,1305,-40
11359271563,11359271571,8,2915,1095,-40
11359769076,11359769083,7,2538,979,-40
11361691729,11361691736,7,2829,1516,-40
11363644249,11363644253,4,3420,1676,-40
11364683550,11364683555,5,3086,1366,-40
11365938631,11365938637,6,2576,1580,-40
11374735616,11374735623,7,2674,1160,-40
11377764108,11377764114,6,2745,1120,-40
11377825549,11377825529,-20,2127,959,-40
11378158362,11378158370,8,3440,1290,-40
11379814016,11379814022,6,3007,1471,-40
11381458849,11381458848,-1,1132,2226,-40
11384698576,11384698582,6,3202,1239,-40
11390102016,11390102021,5,2158,1566,-40
11392052526,11392052531,5,3400,1351,-40
11393314786,11393314791,5,2629,1255,-40
11394026660,11394026665,5,2140,1203,-40
11397031385,11397031390,5,2860,1452,-40
11403456816,11403456822,6,3118,1222,-40
11407523073,11407523079,6,3573,1453,-40
11409259137,11409259143,6,2515,1089,-40
11417408403,11417408409,6,2177,1394,-40
11418675621,11418675617,-4,1269,3256,-40
11418981261,11418981266,5,2206,925,-40
11419477433,11419477417,-16,994,467,-40
11421186617,11421186620,3,2929,1789,-40
11422325223,11422325226,3,1513,1435,-40
11427093798,11427093790,-8,1729,7561,-40
11427361801,11427361807,6,2891,1217,-40
11428367320,11428367325,5,1757,1217,-40
11429903569,11429903576,7,2680,1136,-40
11433210707,11433210714,7,2127,706,-40
11434907489,11434907494,5,2386,1047,-40
11435859931,11435859937,6,3069,1211,-40
11437223761,11437223745,-16,1415,562,-40
11437649430,11437649435,5,2280,1358,-40
11439883666,11439883672,6,1612,822,-40
11440976768,11440976774,6,2042,1049,-40
11442312071,11442312078,7,2441,983,-40
11443959820,11443959826,6,3928,1418,-40
11445097975,11445097980,5,3011,1517,-40
11445869490,11445869495,5,2550,1150,-40
11446420054,11446420075,21,2033,926,-40
11446606754,11446606771,17,2603,1264,-40
11447674392,11447674408,16,2058,1078,-40
11448533635,11448533634,-1,556,182,-40
11448943564,11448943577,13,1812,1226,-40
11452901022,11452901027,5,3791,1442,-40
11457635993,11457635999,6,2857,688,-40
11459286334,11459286338,4,2415,1437,-40
11467700102,11467700110,8,2697,893,-40
11472849967,11472849975,8,3155,1234,-40
11473496521,11473496504,-17,958,161,-40
11478279929,11478279926,-3,775,2546,-40
11487162247,11487162251,4,3004,1266,-40
11495921182,11495921187,5,2836,1053,-40
11496080901,11496080907,6,872,56,-40
11496809178,11496809182,4,3377,1197,-40
11498381600,11498381606,6,3003,1545,-40
11504767439,11504767446,7,3019,1277,-40
11509960262,11509960270,8,3478,1095,-40
11510007609,11510007619,10,2036,910,-40
11514781481,11514781487,6,2992,1803,-40
11521186305,11521186311,6,3981,1965,-40
11521694706,11521694710,4,2407,1361,-40
11524313954,11524313959,5,1670,882,-40
11526913726,11526913733,7,3480,1547,-40
11528684035,11528684042,7,2651,836,-40
11530953097,11530953097,0,12058,15159,-40
11532849410,11532849402,-8,1861,9292,-40
11535232630,11535232637,7,2823,945,-40
11535353977,11535353982,5,2619,2129,-40
11537069932,11537069938,6,3295,1694,-40
11537525698,11537525703,5,2150,1422,-40
11539811302,11539811288,-14,1602,1066,-40
11540055335,11540055342,7,3950,1139,-40
11545768054,11545768060,6,2852,1366,-40
11546700364,11546700370,6,3303,1344,-40
11548919287,11548919293,6,2754,773,-40
11551957673,11551957679,6,2888,1707,-40
11555453721,11555453727,6,2301,1143,-40
11558354442,11558354447,5,2616,1860,-40
11563279604,11563279610,6,2842,1408,-40
11565491658,11565491666,8,2510,843,-40
11566973244,11566973248,4,1742,1252,-40
11570814838,11570814821,-17,1108,389,-40
11573133997,11573134003,6,2846,1213,-40
11573187458,11573187465,7,3971,1723,-40
11574971775,11574971780,5,2853,1281,-40
11577736471,11577736479,8,2232,1088,-40
11580499130,11580499135,5,1775,794,-40
11580545974,11580545954,-20,3384,983,-40
11581054440,11581054446,6,3239,1401,-40
11581312962,11581312946,-16,2423,1301,-40
11584723737,11584723743,6,2201,965,-40
11584978317,11584978322,5,2014,967,-40
11585019736,11585019720,-16,2736,851,-40
11585743237,11585743242,5,1859,1042,-40
11586216904,11586216911,7,2806,1202,-40
11591353978,11591353986,8,2825,1160,-40
11591953626,11591953632,6,2691,1114,-40
11592220922,11592220929,7,3380,1454,-40
11592593637,11592593642,5,3405,1985,-40
11592973132,11592973138,6,4760,985,-40
11593161075,11593161083,8,2507,1280,-40
11593872021,11593872027,6,2666,1598,-40
11595910543,11595910540,-3,879,1535,-40
11600001526,11600001533,7,2251,1339,-40
11601770785,11601770791,6,3200,1462,-40
11605385471,11605385478,7,3072,1668,-40
11606217860,11606217858,-2,752,1829,-40
11606593558,11606593562,4,2832,1219,-40
11607460760,11607460765,5,6992,31448,-40
11613133325,11613133330,5,3096,1154,-40
11613436406,11613436414,8,2497,1322,-40
11615145005,11615145011,6,3015,1524,-40
11618461532,11618461538,6,2950,1790,-40
11622438362,11622438370,8,2321,1057,-40
11623634942,11623634949,7,3061,1491,-40
11625722510,11625722517,7,2794,1489,-40
11625832496,11625832501,5,1397,1397,-40
11626378948,11626378954,6,2700,1008,-40
11627951588,11627951590,2,30586,23720,-40
11630095449,11630095454,5,2974,867,-40
11631471637,11631471642,5,2478,1075,-40
11631728973,11631728981,8,1903,1067,-40
11631934694,11631934694,0,1621,1778,-40
11632138897,11632138903,6,3814,1661,-40
11637461845,11637461850,5,2696,1127,-40
11639791721,11639791725,4,3147,1162,-40
11643497874,11643497880,6,3018,990,-40
11645891329,11645891332,3,2907,1630,-40
11648817450,11648817456,6,1933,988,-40
11653251796,11653251803,7,3585,1264,-40
11657997629,11657997635,6,2992,1366,-40
11658656361,11658656368,7,3146,1314,-40
11660076152,11660076158,6,2844,1078,-40
11661171452,11661171457,5,2767,1345,-40
11663554053,11663554059,6,2917,1113,-40
11666650407,11666650414,7,2786,1034,-40
11666837835,11666837828,-7,1032,323,-40
11669044428,11669044434,6,2491,1094,-40
11672220336,11672220344,8,3486,1465,-40
11675568155,11675568162,7,3009,1268,-40
11676181006,11676181013,7,3149,926,-40
11678169059,11678169066,7,1563,996,-40
11680748730,11680748726,-4,1104,3161,-40
11683756666,11683756666,0,1731,1932,-40
11683850679,11683850685,6,2897,1424,-40
11684557202,11684557207,5,2747,1348,-40
11686168485,11686168493,8,3440,1034,-40
11686224251,11686224250,-1,1065,1361,-40
11690106584,11690106590,6,2732,1143,-40
11690746565,11690746548,-17,2164,720,-40
11691164468,11691164473,5,3755,1187,-40
11692768286,11692768294,8,2628,1005,-40
11694333443,11694333450,7,2517,1148,-40
11696455215,11696455218,3,3121,1028,-40
11696642748,11696642730,-18,971,393,-40
11698498834,11698498838,4,2437,1231,-40
11701655061,11701655067,6,3439,1257,-40
11702416533,11702416539,6,2972,1263,-40
11719400110,11719400117,7,3335,1593,-40
11721006796,11721006802,6,4020,1428,-40
11729726950,11729726958,8,2687,1152,-40
11732590915,11732590917,2,1422,1080,-40
11733256550,11733256551,1,1343,1263,-40
11734348912,11734348919,7,2447,1332,-40
11737143219,11737143225,6,2377,1189,-40
11738771250,11738771250,0,1875,1801,-40
11745398026,11745398031,5,2945,1387,-40
11751750638,11751750646,8,2806,1280,-40
11753652143,11753652150,7,3492,1092,-40
11753814670,11753814648,-22,2742,1310,-40
11754797594,11754797601,7,2123,910,-40
11760474038,11760474018,-20,1298,399,-40
11761117586,11761117593,7,2854,896,-40
11761939074,11761939081,7,3606,1228,-40
11763778345,11763778350,5,2867,1324,-40
11764321026,11764321030,4,2694,832,-40
11766817875,11766817871,-4,2971,5543,-40
11767670566,11767670573,7,2569,1306,-40
11770000787,11770000794,7,4065,1485,-40
11774526164,11774526170,6,2441,1219,-40
11774991173,11774991179,6,2357,977,-40
11775395840,11775395847,7,3237,972,-40
11775711479,11775711464,-15,1072,326,-40
11789270022,11789270027,5,775,597,-40
11793213952,11793213957,5,2626,1215,-40
11797110213,11797110198,-15,2066,781,-40
11798333242,11798333248,6,2685,1543,-40
11802206709,11802206701,-8,703,85,-40
11803600991,11803601005,14,13801,43359,-40
11806626595,11806626601,6,1913,1419,-40
11807478962,11807478970,8,3319,1115,-40
11808789259,11808789240,-19,2723,1148,-40
11811043122,11811043127,5,2704,1344,-40
11811975845,11811975836,-9,1019,179,-40
11816663537,11816663543,6,2702,1115,-40
11821083618,11821083625,7,2731,1555,-40
11825858889,11825858894,5,3141,1354,-40
11826038509,11826038530,21,3238,1411,-40
11827548206,11827548213,7,3611,1300,-40
11829609033,11829609042,9,1666,1041,-40
11830044106,11830044091,-15,1352,2733,-40
11830114740,11830114717,-23,44,452,-40
11831260378,11831260383,5,2304,1011,-40
11834909289,11834909294,5,2568,1240,-40
11841779502,11841779507,5,3521,1735,-40
11842186777,11842186783,6,3229,1380,-40
11842246911,11842246898,-13,3667,1117,-40
11843992902,11843992907,5,2484,1430,-40
11858415131,11858415108,-23,1039,588,-40
11867506514,11867506519,5,4701,2128,-40
11868457185,11868457189,4,2521,1231,-40
11873307170,11873307173,3,2083,1979,-40
11875901081,11875901087,6,3079,1375,-40
11877624095,11877624099,4,1547,1175,-40
11886469359,11886469348,-11,881,502,-40
11892751398,11892751403,5,3368,1329,-40
11913116544,11913116551,7,1740,914,-40
11913448935,11913448929,-6,1445,10166,-40
11913512938,11913512945,7,2252,1811,-40
11914962597,11914962602,5,2976,801,-40
11915777018,11915777023,5,3194,1318,-40
11919539338,11919539359,21,1151,315,-40
11919809255,11919809261,6,2479,1023,-40
11921342218,11921342218,0,993,598,-40
11921532442,11921532450,8,2618,1077,-40
11926906085,11926906091,6,2126,1122,-40
11928020506,11928020513,7,3447,956,-40
11929013636,11929013642,6,2236,801,-40
11930129774,11930129782,8,5210,1371,-40
11931973413,11931973398,-15,79,1271,-40
11933474664,11933474670,6,2213,1154,-40
11934679982,11934679987,5,3512,1869,-40
11935748278,11935748277,-1,1383,2023,-40
11936499773,11936499780,7,4474,1551,-40
11938706146,11938706151,5,1341,853,-40
11939631066,11939631071,5,3018,1106,-40
11940229442,11940229448,6,2332,1173,-40
11945714579,11945714586,7,4525,1312,-40
11945879847,11945879824,-23,567,169,-40
11947943970,11947943977,7,3036,1214,-40
11951013089,11951013094,5,2950,1285,-40
11952573592,11952573595,3,1328,1264,-40
11958426284,11958426291,7,2598,998,-40
11963651562,11963651566,4,1633,1351,-40
11967669578,11967669585,7,3209,1179,-40
11974011214,11974011221,7,2908,1176,-40
11974333953,11974333958,5,1778,1057,-40
11974406058,11974406073,15,1073,113,-40
11975424662,11975424669,7,2529,1668,-40
11975764806,11975764815,9,1686,981,-40
11975929330,11975929336,6,3040,1459,-40
11980670001,11980670006,5,2691,709,-40
11981542922,11981542925,3,1438,786,-40
11984445717,11984445721,4,2096,1118,-40
11984711295,11984711282,-13,1782,637,-40
11988374998,11988375006,8,3438,1479,-40
11989915272,11989915277,5,9039,24324,-40
11990282137,11990282142,5,3057,1540,-40
11996642519,11996642514,-5,1118,3412,-40
12009421289,12009421296,7,2507,1513,-40
12009957349,12009957355,6,2970,1312,-40
12013220550,12013220554,4,2352,1175,-40
12017194670,12017194675,5,2088,863,-40
12017516942,12017516922,-20,2532,641,-40
12018625464,12018625470,6,2911,1443,-40
12019027565,12019027571,6,2500,1012,-40
12021413014,12021413018,4,2107,811,-40
12022929402,12022929404,2,2006,1452,-40
12024160509,12024160514,5,3081,1303,-40
12026293973,12026293978,5,3381,1457,-40
12029181338,12029181342,4,4343,1294,-40
12029519418,12029519425,7,2674,1059,-40
12031073689,12031073694,5,3588,1145,-40
12032535137,12032535143,6,3748,1921,-40
12036479486,12036479490,4,2188,1640,-40
12037406049,12037406054,5,3357,1663,-40
