fTNear,fTFar,fDelT,fQNear,fQFar,d
891730242,891730237,-5,1126,2802,40
894442575,894442569,-6,1046,2764,40
899147790,899147786,-4,1166,4375,40
899209014,899209009,-5,898,3982,40
901657414,901657409,-5,779,2229,40
901962911,901962897,-14,196,1134,40
903469341,903469326,-15,71,1108,40
903700582,903700574,-8,335,1326,40
904355591,904355610,19,86,1075,40
904658700,904658702,2,66,849,40
905910131,905910125,-6,562,3297,40
911970049,911970044,-5,2305,7406,40
913802281,913802261,-20,834,3009,40
915197150,915197142,-8,1348,4915,40
921598943,921598927,-16,25796,19427,40
922852766,922852787,21,1593,1307,40
927324945,927324939,-6,951,2979,40
927456391,927456373,-18,69,1037,40
930336029,930336033,4,1388,1069,40
930908573,930908569,-4,901,2727,40
931649142,931649161,19,830,2761,40
932475036,932475042,6,1770,1246,40
945153209,945153201,-8,1198,3929,40
947425024,947425018,-6,1308,4142,40
947453567,947453566,-1,886,1473,40
952316158,952316153,-5,808,2690,40
973370738,973370732,-6,1323,4525,40
977275696,977275697,1,1231,2351,40
994332874,994332867,-7,659,2054,40
994857838,994857832,-6,1444,3529,40
999173490,999173489,-1,1380,2561,40
999349990,999349983,-7,1134,3597,40
999736942,999736941,-1,338,1240,40
1000130084,1000130065,-19,879,2519,40
1000774044,1000774058,14,19571,28288,40
1005126023,1005126017,-6,1110,4498,40
1009282410,1009282410,0,3188,4508,40
1027837354,1027837358,4,2130,1338,40
1032543349,1032543344,-5,958,4079,40
1038594269,1038594271,2,1039,1237,40
1038842673,1038842667,-6,1060,4383,40
1041805122,1041805105,-17,1140,2704,40
1047193433,1047193426,-7,857,3771,40
1047783918,1047783913,-5,1219,3494,40
1051773619,1051773614,-5,809,3866,40
1056564279,1056564297,18,477,2679,40
1059439809,1059439802,-7,1072,4043,40
1061562594,1061562589,-5,852,2262,40
1061683717,1061683709,-8,2744,10528,40
1062731001,1062730994,-7,733,4116,40
1064286954,1064286946,-8,971,3518,40
