fTNear,fTFar,fDelT,fQNear,fQFar,fQMean,fQRatio,fZDelT,fZQ,fZMean,correct
156735667,156735661,-6,1329,3724,2224.68,1.03037,38.2688,36.1135,37.1911,-5.91
161297587,161297584,-3,1247,2333,1705.65,0.626414,17.6996,18.0568,17.8782,-2.91
162289807,162289794,-13,30015,16382,22174.4,-0.605514,105.971,-38.8731,33.549,-12.91
169963981,169963979,-2,777,1780,1176.04,0.828928,11.3257,27.1468,19.2363,-1.91
170882778,170882775,-3,929,1903,1329.62,0.717078,17.6996,22.1357,19.9176,-2.91
172064175,172064170,-5,1024,1772,1347.04,0.548392,31.0834,14.5345,22.8089,-4.91
174621453,174621450,-3,782,1606,1120.67,0.719647,17.6996,22.251,19.9753,-2.91
177335326,177335322,-4,1090,2536,1662.6,0.84441,24.2562,27.8386,26.0474,-3.91
177764726,177764724,-2,1156,2460,1686.35,0.755196,11.3257,23.846,17.5859,-1.91
187011706,187011702,-4,778,1001,882.484,0.252028,24.2562,1.05247,12.6544,-3.91
188039995,188039995,0,1052,1398,1212.72,0.28435,-1.22487,2.5307,0.652915,0.09
189925582,189925579,-3,1388,2086,1701.58,0.407384,17.6996,8.14008,12.9198,-2.91
193487358,193487356,-2,1068,2052,1480.38,0.653027,11.3257,19.2556,15.2907,-1.91
202570846,202570851,4,4898,2701,3637.24,-0.595205,-27.9949,-38.385,-33.19,4.09
202627326,202627322,-4,789,2079,1280.75,0.968876,24.2562,33.3841,28.8202,-3.91
204830459,204830458,-1,871,3043,1628.02,1.25096,5.04683,45.8462,25.4465,-0.91
208410213,208410209,-4,669,1615,1039.44,0.881306,24.2562,29.4855,26.8709,-3.91
208578781,208578781,0,999,2438,1560.63,0.892179,-1.22487,29.9703,14.3727,0.09
217427249,217427255,5,2094,1108,1523.2,-0.63652,-35.5471,-40.3421,-37.9446,5.09
218243436,218243430,-6,1667,6863,3382.4,1.41512,38.2688,53.031,45.6499,-5.91
218906780,218906776,-4,1020,2100,1463.56,0.722135,24.2562,22.3627,23.3095,-3.91
221177896,221177893,-3,1040,2437,1592.01,0.851547,17.6996,28.1573,22.9285,-2.91
223723000,223722994,-6,981,3408,1828.46,1.24531,38.2688,45.5981,41.9335,-5.91
224864835,224864833,-2,994,2059,1430.61,0.728239,11.3257,22.6367,16.9812,-1.91
225171350,225171346,-4,1072,3592,1962.3,1.20918,24.2562,44.01,34.1331,-3.91
226683028,226683026,-2,801,2211,1330.79,1.01534,11.3257,35.447,23.3864,-1.91
226754286,226754301,14,841,2280,1384.73,0.997339,-137.422,34.6483,-51.3868,14.09
227322863,227322865,1,2278,3008,2617.68,0.277978,-7.57712,2.23942,-2.66885,1.09
227900305,227900302,-3,1295,1860,1552.0,0.362066,17.6996,6.07718,11.8884,-2.91
227959458,227959462,3,1816,1996,1903.87,0.0945089,-20.8744,-6.17939,-13.5269,3.09
232132440,232132435,-5,864,2647,1512.29,1.11961,31.0834,40.0617,35.5725,-4.91
232479572,232479577,4,5487,24822,11670.4,1.50935,-27.9949,57.1326,14.5688,4.09
241127426,241127424,-2,1503,3108,2161.32,0.726516,11.3257,22.5594,16.9426,-1.91
242481314,242481313,-1,1202,1915,1517.18,0.465731,5.04683,10.7904,7.91862,-0.91
243625278,243625273,-5,985,2530,1578.62,0.943333,31.0834,32.2484,31.6659,-4.91
244727423,244727420,-3,974,2211,1467.49,0.819789,17.6996,26.7382,22.2189,-2.91
245812674,245812670,-4,1409,2375,1829.31,0.522117,24.2562,13.3457,18.801,-3.91
247217765,247217761,-4,1035,2622,1647.35,0.929536,24.2562,31.6345,27.9453,-3.91
254942211,254942209,-2,1392,3263,2131.22,0.851905,11.3257,28.1733,19.7495,-1.91
257500348,257500345,-3,1107,2299,1595.3,0.730821,17.6996,22.7526,20.2261,-2.91
259122885,259122885,0,1324,1518,1417.69,0.136736,-1.22487,-4.2362,-2.73053,0.09
261483105,261483102,-3,892,1721,1239.0,0.657195,17.6996,19.4433,18.5714,-2.91
265201755,265201753,-2,1287,3164,2017.94,0.899523,11.3257,30.2977,20.8117,-1.91
269182039,269182044,4,5810,3128,4263.06,-0.619187,-27.9949,-39.5207,-33.7578,4.09
271979809,271979823,13,1604,1902,1746.66,0.170405,-122.035,-2.68918,-62.3623,13.09
277404449,277404455,5,3007,1554,2161.68,-0.660111,-35.5471,-41.4611,-38.5041,5.09
278592393,278592392,-1,757,2044,1243.91,0.993301,5.04683,34.469,19.7579,-0.91
281248714,281248713,-1,1316,2407,1779.78,0.603784,5.04683,17.0363,11.0416,-0.91
283091159,283091154,-5,1236,2329,1696.66,0.633559,31.0834,18.3787,24.7311,-4.91
285370126,285370123,-3,1223,2137,1616.65,0.558096,17.6996,14.9732,16.3364,-2.91
287822666,287822662,-4,1269,2675,1842.44,0.74572,24.2562,23.4211,23.8387,-3.91
289983690,289983686,-4,1220,2039,1577.21,0.513609,24.2562,12.9605,18.6084,-3.91
293631391,293631389,-2,15509,31482,22096.5,0.707995,11.3257,21.7277,16.5267,-1.91
294869804,294869801,-3,1346,1977,1631.27,0.384443,17.6996,7.09628,12.3979,-2.91
296076709,296076706,-3,1396,3481,2204.42,0.913709,17.6996,30.9297,24.3147,-2.91
306851830,306851827,-3,1030,1495,1240.91,0.372567,17.6996,6.55555,12.1276,-2.91
308409750,308409746,-4,1055,2874,1741.28,1.00216,24.2562,34.8624,29.5593,-3.91
309346340,309346334,-6,1215,3253,1988.06,0.984834,38.2688,34.0931,36.1809,-5.91
314137355,314137349,-6,1544,4369,2597.26,1.04016,38.2688,36.5472,37.408,-5.91
316533853,316533849,-4,989,3035,1732.52,1.12127,24.2562,40.1351,32.1957,-3.91
317194475,317194468,-7,1025,3424,1873.39,1.20612,45.9003,43.8751,44.8877,-6.91
319960274,319960271,-3,1135,2790,1779.51,0.899409,17.6996,30.2926,23.9961,-2.91
327684455,327684452,-3,1198,3977,2182.76,1.19987,17.6996,43.6003,30.65,-2.91
330055943,330055942,-1,1092,1789,1397.71,0.493646,5.04683,12.0562,8.55152,-0.91
339235774,339235770,-4,1166,2999,1869.98,0.9447,24.2562,32.3092,28.2827,-3.91
339901591,339901571,-20,843,1499,1124.12,0.575587,225.634,15.7634,120.699,-19.91
343305646,343305642,-4,1328,4160,2350.42,1.14184,24.2562,41.043,32.6496,-3.91
344242436,344242429,-7,1289,1785,1516.86,0.325552,45.9003,4.41229,25.1563,-6.91
344847427,344847425,-2,1236,2648,1809.12,0.761924,11.3257,24.1477,17.7367,-1.91
349536276,349536273,-3,1008,2463,1575.66,0.893412,17.6996,30.0253,23.8624,-2.91
349856174,349856194,19,641,1348,929.553,0.743348,-235.749,23.3147,-106.217,19.09
350243558,350243554,-4,983,2448,1551.25,0.912418,24.2562,30.8722,27.5642,-3.91
350806630,350806626,-4,1025,3303,1839.99,1.17014,24.2562,42.2908,33.2735,-3.91
351028421,351028423,1,812,1071,932.551,0.276848,-7.57712,2.18777,-2.69467,1.09
355676266,355676262,-4,1141,2403,1655.85,0.744813,24.2562,23.3804,23.8183,-3.91
357498118,357498115,-3,950,1702,1271.57,0.583097,17.6996,16.1026,16.9011,-2.91
361438386,361438382,-4,1364,2077,1683.16,0.420503,24.2562,8.73653,16.4964,-3.91
362640854,362640850,-4,663,1935,1132.65,1.07109,24.2562,37.9168,31.0865,-3.91
363328478,363328494,15,1050,2394,1585.47,0.824175,-154.118,26.9343,-63.5916,15.09
364214305,364214305,0,1430,1621,1522.51,0.125369,-1.22487,-4.75897,-2.99192,0.09
365023455,365023451,-4,813,2863,1525.65,1.25889,24.2562,46.1947,35.2255,-3.91
365159557,365159558,0,1270,1302,1285.9,0.0248846,-1.22487,-9.39053,-5.3077,0.09
365785485,365785481,-4,1147,2760,1779.25,0.878081,24.2562,29.3416,26.7989,-3.91
368024248,368024247,-1,1034,1352,1182.36,0.26815,5.04683,1.79005,3.41844,-0.91
369919345,369919343,-2,582,1779,1017.54,1.11734,11.3257,39.9613,25.6435,-1.91
375244419,375244418,-1,974,1714,1292.07,0.565174,5.04683,15.293,10.1699,-0.91
382275795,382275788,-7,1370,2008,1658.6,0.382328,45.9003,7.0,26.4501,-6.91
389860099,389860097,-2,924,2991,1662.43,1.17465,11.3257,42.4896,26.9077,-1.91
389987428,389987425,-3,981,2217,1474.75,0.815338,17.6996,26.5391,22.1194,-2.91
397072599,397072595,-4,944,2766,1615.89,1.07503,24.2562,38.0913,31.1737,-3.91
399798758,399798755,-3,1378,2437,1832.54,0.570135,17.6996,15.5172,16.6084,-2.91
401274576,401274574,-2,849,1950,1286.68,0.831525,11.3257,27.2629,19.2943,-1.91
402848662,402848658,-4,1008,2484,1582.36,0.901902,24.2562,30.4037,27.33,-3.91
405095046,405095042,-4,954,2093,1413.05,0.78569,24.2562,25.2124,24.7343,-3.91
406977517,406977516,-1,1496,2215,1820.34,0.392458,5.04683,7.46103,6.25393,-0.91
411477302,411477310,7,4519,1524,2624.3,-1.08695,-52.2974,-61.8839,-57.0907,7.09
414905235,414905233,-2,897,1804,1272.08,0.698706,11.3257,21.3103,16.318,-1.91
416363925,416363922,-3,1320,3110,2026.13,0.856991,17.6996,28.4004,23.05,-2.91
416876316,416876313,-3,1433,3037,2086.15,0.7511,17.6996,23.6624,20.681,-2.91
416901964,416901960,-4,1027,2045,1449.21,0.688756,24.2562,20.8631,22.5597,-3.91
418921535,418921533,-2,1243,2593,1795.3,0.735288,11.3257,22.9531,17.1394,-1.91
422760719,422760717,-2,1340,2405,1795.19,0.58488,11.3257,16.1831,13.7544,-1.91
426243106,426243104,-2,1258,3056,1960.73,0.887584,11.3257,29.7654,20.5456,-1.91
428789505,428789500,-5,960,2145,1434.99,0.803962,31.0834,26.0302,28.5568,-4.91
431267717,431267716,-1,910,2338,1458.62,0.943607,5.04683,32.2606,18.6537,-0.91
436958310,436958308,-2,924,2299,1457.49,0.911517,11.3257,30.8321,21.0789,-1.91
437345458,437345459,0,15315,2052,5605.92,-2.01002,-1.22487,-107.201,-54.2131,0.09
438823483,438823481,-2,905,1633,1215.67,0.590239,11.3257,16.425,13.8754,-1.91
439712186,439712182,-4,1295,2209,1691.35,0.534029,24.2562,13.8848,19.0705,-3.91
439774387,439774386,-1,919,2464,1504.8,0.986255,5.04683,34.1562,19.6015,-0.91
444984885,444984882,-3,886,1511,1157.04,0.53381,17.6996,13.8749,15.7873,-2.91
445130452,445130460,7,4933,1738,2928.06,-1.04321,-52.2974,-59.7756,-56.0365,7.09
445839910,445839906,-4,752,2156,1273.31,1.05327,24.2562,37.1282,30.6922,-3.91
447912921,447912915,-6,1301,3466,2123.5,0.979868,38.2688,33.8725,36.0707,-5.91
448346570,448346570,0,812,1954,1259.62,0.878133,-1.22487,29.344,14.0595,0.09
451711461,451711458,-3,1373,2552,1871.87,0.619879,17.6996,17.7622,17.7309,-2.91
456445687,456445685,-2,1001,1498,1224.54,0.403131,11.3257,7.94664,9.63619,-1.91
457371294,457371286,-8,1420,2497,1883.01,0.564433,54.0655,15.2595,34.6625,-7.91
460844530,460844529,-1,940,1993,1368.73,0.751516,5.04683,23.681,14.3639,-0.91
461435821,461435817,-4,1586,3573,2380.5,0.81219,24.2562,26.3984,25.3273,-3.91
462139963,462139957,-6,1335,4113,2343.26,1.12522,38.2688,40.3095,39.2892,-5.91
464247628,464247626,-2,1053,2015,1456.64,0.648976,11.3257,19.0732,15.1995,-1.91
470607534,470607531,-3,929,2190,1426.36,0.857548,17.6996,28.4253,23.0625,-2.91
472198170,472198177,6,5112,2546,3607.65,-0.697067,-43.6187,-43.216,-43.4173,6.09
472795069,472795069,0,692,1950,1161.64,1.036,-1.22487,36.3629,17.569,0.09
473102566,473102568,1,1412,1180,1290.8,-0.179493,-7.57712,-18.8684,-13.2228,1.09
475775455,475775432,-23,1215,2251,1653.77,0.61663,300.285,17.6157,158.95,-22.91
479670954,479670953,-1,985,1421,1183.08,0.366474,5.04683,6.27803,5.66243,-0.91
482485282,482485286,3,1247,1327,1286.38,0.0621801,-20.8744,-7.66932,-14.2718,3.09
487466366,487466363,-3,1160,2357,1653.52,0.70897,17.6996,21.7715,19.7356,-2.91
501554565,501554561,-4,1010,1341,1163.79,0.283465,24.2562,2.49028,13.3733,-3.91
503632666,503632662,-4,1374,2505,1855.23,0.600563,24.2562,16.8909,20.5736,-3.91
505815642,505815640,-2,1242,2910,1901.11,0.85143,11.3257,28.1521,19.7389,-1.91
506076122,506076118,-4,1480,3588,2304.4,0.885553,24.2562,29.6749,26.9655,-3.91
507297591,507297586,-5,1283,2460,1776.56,0.65096,31.0834,19.1626,25.123,-4.91
510567105,510567100,-5,950,2787,1627.16,1.07626,31.0834,38.1456,34.6145,-4.91
515353334,515353329,-5,810,2107,1306.4,0.955986,31.0834,32.8112,31.9473,-4.91
516769309,516769331,21,978,1935,1375.66,0.682353,-286.703,20.5752,-133.064,21.09
524772126,524772122,-4,1371,2533,1863.53,0.613864,24.2562,17.491,20.8736,-3.91
525952550,525952549,-1,1183,1529,1344.92,0.25656,5.04683,1.25986,3.15335,-0.91
529439179,529439177,-2,763,2127,1273.93,1.02521,11.3257,35.8847,23.6052,-1.91
537132427,537132428,0,1275,1874,1545.75,0.385129,-1.22487,7.12749,2.95131,0.09
539622695,539622690,-5,747,1398,1021.91,0.626733,31.0834,18.0711,24.5773,-4.91
541502798,541502817,18,495,1300,802.185,0.965562,-212.938,33.2369,-89.8507,18.09
548142522,548142518,-4,1316,2138,1677.38,0.485274,24.2562,11.6767,17.9665,-3.91
550608738,550608737,-1,992,1758,1320.58,0.572209,5.04683,15.6109,10.3288,-0.91
550737013,550737009,-4,1085,3258,1880.14,1.09953,24.2562,39.1748,31.7155,-3.91
558435522,558435518,-4,741,1451,1036.91,0.672008,24.2562,20.1099,22.1831,-3.91
563312938,563312935,-3,1186,2472,1712.25,0.734441,17.6996,22.9151,20.3074,-2.91
564544992,564544995,2,2151,1648,1882.78,-0.26637,-14.0977,-22.9207,-18.5092,2.09
566187824,566187821,-3,1113,2290,1596.49,0.721493,17.6996,22.3339,20.0168,-2.91
567371390,567371389,-1,827,1765,1208.16,0.758101,5.04683,23.9763,14.5116,-0.91
568960182,568960180,-2,1398,2228,1764.86,0.466062,11.3257,10.8054,11.0656,-1.91
569260190,569260194,3,1246,1666,1440.78,0.290487,-20.8744,2.81118,-9.0316,3.09
569695541,569695538,-3,1185,3073,1908.27,0.952912,17.6996,32.6745,25.187,-2.91
570797477,570797475,-2,1081,1635,1329.45,0.413756,11.3257,8.42982,9.87778,-1.91
572407470,572407482,11,237,923,467.708,1.35957,-94.8394,50.6054,-22.117,11.09
574284555,574284553,-2,1003,2448,1566.95,0.892276,11.3257,29.9746,20.6502,-1.91
574585295,574585292,-3,1046,2995,1769.96,1.05197,17.6996,37.0705,27.3851,-2.91
574646805,574646789,-16,25,1504,193.907,4.09701,149.137,163.351,156.244,-15.91
576746451,576746449,-2,1225,1991,1561.72,0.485696,11.3257,11.6959,11.5108,-1.91
577668398,577668394,-4,1307,2848,1929.34,0.778883,24.2562,24.9075,24.5819,-3.91
578322604,578322603,-1,1146,2203,1588.91,0.653542,5.04683,19.2788,12.1628,-0.91
578647114,578647111,-3,917,1688,1244.14,0.610192,17.6996,17.3254,17.5125,-2.91
591127201,591127206,4,4157,2612,3295.16,-0.464677,-27.9949,-32.2227,-30.1088,4.09
592110654,592110653,-1,1123,2028,1509.12,0.591046,5.04683,16.4615,10.7542,-0.91
593413382,593413381,-1,730,1025,865.014,0.339403,5.04683,5.04416,5.04549,-0.91
595807783,595807778,-5,1348,2018,1649.32,0.403485,31.0834,7.96272,19.523,-4.91
596556282,596556281,-1,1611,1932,1764.21,0.181701,5.04683,-2.17067,1.43808,-0.91
599460950,599460947,-3,1198,2639,1778.07,0.789747,17.6996,25.394,21.5468,-2.91
601437399,601437398,-1,714,3106,1489.19,1.47021,5.04683,55.4309,30.2389,-0.91
602314611,602314606,-5,932,2533,1536.48,0.999827,31.0834,34.7587,32.921,-4.91
608457691,608457688,-3,1524,2693,2025.87,0.569317,17.6996,15.4802,16.5899,-2.91
609480926,609480923,-3,1254,2626,1814.66,0.739123,17.6996,23.1252,20.4124,-2.91
612196109,612196104,-5,1003,2480,1577.16,0.905263,31.0834,30.5535,30.8184,-4.91
612255896,612255877,-19,1158,3508,2015.51,1.10835,204.217,39.5644,121.891,-18.91
614816945,614816946,0,3971,3215,3573.06,-0.211191,-1.22487,-20.3453,-10.7851,0.09
615294075,615294070,-5,605,1808,1045.87,1.09475,31.0834,38.9632,35.0233,-4.91
616392502,616392499,-3,1369,1845,1589.28,0.298399,17.6996,3.17264,10.4361,-2.91
618829133,618829129,-4,1152,2227,1601.72,0.659156,24.2562,19.5315,21.8939,-3.91
626571676,626571674,-2,738,2016,1219.76,1.00493,11.3257,34.985,23.1554,-1.91
628661228,628661225,-3,1069,1987,1457.43,0.619902,17.6996,17.7632,17.7314,-2.91
630198605,630198608,2,1766,1478,1615.6,-0.178027,-14.0977,-18.8001,-16.4489,2.09
630304052,630304050,-2,1461,1202,1325.19,-0.195134,11.3257,-19.5969,-4.1356,-1.91
635010014,635010011,-3,979,2106,1435.89,0.766014,17.6996,24.331,21.0153,-2.91
638600370,638600368,-2,965,2288,1485.91,0.863305,11.3257,28.6823,20.004,-1.91
640782498,640782494,-4,1427,3024,2077.32,0.751006,24.2562,23.6582,23.9572,-3.91
641136295,641136312,16,747,332,498.0,-0.81093,-172.21,-48.6388,-110.425,16.09
642293983,642293980,-3,1270,1862,1537.77,0.382634,17.6996,7.01392,12.3568,-2.91
642825556,642825562,5,221,818,425.18,1.3087,-35.5471,48.3791,6.416,5.09
645843026,645843023,-3,991,2744,1649.03,1.01846,17.6996,35.5853,26.6424,-2.91
646560066,646560059,-7,830,3019,1582.96,1.29126,45.9003,47.6145,46.7574,-6.91
646636696,646636706,9,158,1205,436.337,2.03164,-71.8275,79.569,3.87076,9.09
648569972,648569969,-3,1298,2236,1703.62,0.543864,17.6996,14.3297,16.0146,-2.91
650101290,650101286,-4,863,2779,1548.64,1.16943,24.2562,42.2596,33.2579,-3.91
657537971,657537971,0,1086,2698,1711.73,0.91001,-1.22487,30.7649,14.77,0.09
661130794,661130793,-1,1569,2589,2015.48,0.500833,5.04683,12.3819,8.71435,-0.91
661478547,661478543,-4,1139,2042,1525.07,0.583779,24.2562,16.1334,20.1948,-3.91
662398722,662398720,-2,1139,3357,1955.41,1.0809,11.3257,38.3507,24.8382,-1.91
665967452,665967446,-6,849,2584,1481.15,1.11303,38.2688,39.7713,39.0201,-5.91
674759654,674759652,-2,1359,2768,1939.51,0.711376,11.3257,21.8796,16.6027,-1.91
676055023,676055021,-2,999,2199,1482.16,0.789003,11.3257,25.3607,18.3432,-1.91
676777674,676777672,-2,768,1548,1090.35,0.700929,11.3257,21.4103,16.368,-1.91
679812101,679812097,-4,617,1643,1006.84,0.97941,24.2562,33.8522,29.0542,-3.91
680591886,680591884,-2,1208,2946,1886.47,0.891482,11.3257,29.9392,20.6325,-1.91
680703126,680703114,-12,527,1060,747.409,0.698824,93.8202,21.3156,57.5679,-11.91
683278709,683278716,6,13032,27283,18856.1,0.738856,-43.6187,23.1132,-10.2527,6.09
684635057,684635057,0,1381,1896,1618.14,0.316939,-1.22487,4.01921,1.39717,0.09
688468617,688468618,0,1917,2192,2049.89,0.134053,-1.22487,-4.35958,-2.79222,0.09
690321817,690321813,-4,875,2293,1416.47,0.963392,24.2562,33.1404,28.6983,-3.91
691477322,691477317,-5,770,3091,1542.75,1.38986,31.0834,51.9287,41.5061,-4.91
692888059,692888056,-3,1262,2209,1669.66,0.559842,17.6996,15.0521,16.3758,-2.91
697138882,697138877,-5,956,2330,1492.47,0.890866,31.0834,29.9118,30.4976,-4.91
702725174,702725173,-1,1263,2091,1625.09,0.504153,5.04683,12.5322,8.78954,-0.91
703245994,703245990,-4,888,3354,1725.79,1.32894,24.2562,49.2654,36.7608,-3.91
705119014,705118995,-19,1334,3080,2027.0,0.836748,204.217,27.4962,115.857,-18.91
705836195,705836189,-6,592,1924,1067.24,1.17865,38.2688,42.666,40.4674,-5.91
707275405,707275404,-1,1286,1666,1463.72,0.258889,5.04683,1.36641,3.20662,-0.91
707462966,707462967,0,1003,1586,1261.25,0.45822,-1.22487,10.4496,4.61236,0.09
709654711,709654709,-2,1112,1613,1339.27,0.371936,11.3257,6.52677,8.92625,-1.91
723207759,723207758,-1,1252,2447,1750.33,0.670121,5.04683,20.025,12.5359,-0.91
723549796,723549793,-3,1121,2847,1786.47,0.932045,17.6996,31.7461,24.7229,-2.91
726197557,726197555,-2,1898,3117,2432.3,0.49607,11.3257,12.1661,11.7459,-1.91
730909202,730909199,-3,1404,2345,1814.49,0.51296,17.6996,12.9312,15.3154,-2.91
733579125,733579122,-3,891,2251,1416.21,0.926785,17.6996,31.512,24.6058,-2.91
734833750,734833748,-2,943,3587,1839.17,1.33601,11.3257,49.5747,30.4502,-1.91
736527693,736527697,3,1535,1467,1500.61,-0.0453109,-20.8744,-12.6371,-16.7557,3.09
736763258,736763255,-3,1218,1786,1474.91,0.382768,17.6996,7.02003,12.3598,-2.91
742105195,742105193,-2,1523,2822,2073.14,0.616764,11.3257,17.6217,14.4737,-1.91
742920799,742920795,-4,1043,2468,1604.41,0.861307,24.2562,28.5931,26.4247,-3.91
743234615,743234613,-2,1370,2488,1846.23,0.596668,11.3257,16.7152,14.0205,-1.91
