fTNear,fTFar,fDelT,fQNear,fQFar,fQMean,fQRatio,fZDelT,fZQ,fZMean,correct
30079007169,30079007168,-1,1835,1670,1750.56,-0.0942209,5.04683,-14.9046,-4.92887,-0.91
30089256856,30089256854,-2,2844,4467,3564.29,0.451506,11.3257,10.1448,10.7353,-1.91
30089831766,30089831765,-1,1112,2433,1644.84,0.782965,5.04683,25.0903,15.0686,-0.91
30091013654,30091013655,0,1023,1753,1339.15,0.538589,-1.22487,14.0911,6.43312,0.09
30094439958,30094439958,0,997,1796,1338.14,0.588566,-1.22487,16.3495,7.56234,0.09
30095633593,30095633589,-4,1539,2727,2048.62,0.572069,24.2562,15.6046,19.9304,-3.91
30096337666,30096337666,0,1236,2140,1626.36,0.548925,-1.22487,14.5586,6.66685,0.09
30101981679,30101981679,0,1371,1720,1535.62,0.226784,-1.22487,-0.103437,-0.664151,0.09
30102726141,30102726139,-2,1204,2694,1800.99,0.805378,11.3257,26.0936,18.7097,-1.91
30106008662,30106008662,0,1056,2123,1497.29,0.698342,-1.22487,21.294,10.0346,0.09
30108902907,30108902904,-3,862,1617,1180.62,0.629073,17.6996,18.1766,17.9381,-2.91
30109087927,30109087925,-2,1371,2461,1836.85,0.585027,11.3257,16.1898,13.7577,-1.91
30109185710,30109185710,0,1156,1325,1237.62,0.136447,-1.22487,-4.24951,-2.73719,0.09
30111979338,30111979337,-1,1616,1572,1593.85,-0.0276053,5.04683,-11.8173,-3.38526,-0.91
30113763010,30113763010,0,2299,2777,2526.72,0.188897,-1.22487,-1.84044,-1.53265,0.09
30114703226,30114703204,-22,1183,1976,1528.92,0.513021,273.58,12.9339,143.257,-21.91
30115477925,30115477925,0,1385,2043,1682.13,0.388719,-1.22487,7.2909,3.03302,0.09
30117648602,30117648618,15,681,1533,1021.75,0.81142,-154.118,26.3639,-63.8768,15.09
30117947006,30117947009,2,1483,698,1017.42,-0.753603,-14.0977,-45.9055,-30.0016,2.09
30118471730,30118471726,-4,1134,2015,1511.62,0.574868,24.2562,15.731,19.9936,-3.91
30119819093,30119819091,-2,1254,1976,1574.14,0.454736,11.3257,10.2915,10.8086,-1.91
30126227127,30126227126,-1,1685,2173,1913.51,0.254343,5.04683,1.1584,3.10262,-0.91
30133349287,30133349289,1,1221,1811,1487.02,0.394209,-7.57712,7.54072,-0.0181973,1.09
30135026070,30135026069,-1,993,2111,1447.83,0.754186,5.04683,23.8008,14.4238,-0.91
30136108698,30136108696,-2,1160,1542,1337.43,0.28466,11.3257,2.5449,6.93532,-1.91
30142418513,30142418509,-4,1202,2111,1592.93,0.563175,24.2562,15.2027,19.7295,-3.91
30142718961,30142718960,-1,1026,1744,1337.66,0.530514,5.04683,13.7257,9.38628,-0.91
30143499586,30143499585,-1,1249,1914,1546.15,0.426852,5.04683,9.02508,7.03595,-0.91
30146112289,30146112289,0,956,1262,1098.4,0.277695,-1.22487,2.22651,0.500823,0.09
30149792033,30149792031,-2,927,1969,1351.02,0.753328,11.3257,23.7623,17.544,-1.91
30152405390,30152405396,5,1190,1752,1443.91,0.386805,-35.5471,7.20376,-14.1717,5.09
30153676995,30153676992,-3,1538,2892,2109.0,0.631465,17.6996,18.2844,17.992,-2.91
30163603779,30163603778,-1,972,1831,1334.07,0.633262,5.04683,18.3654,11.7061,-0.91
30166576521,30166576519,-2,1258,2032,1598.83,0.479497,11.3257,11.4148,11.3703,-1.91
30166631172,30166631184,11,369,1055,623.935,1.0505,-94.8394,37.0053,-28.917,11.09
30171150582,30171150582,0,1340,1931,1608.58,0.365368,-1.22487,6.22764,2.50139,0.09
30174682163,30174682161,-2,865,2584,1495.05,1.09436,11.3257,38.9463,25.136,-1.91
30176037953,30176037959,5,4888,2419,3438.61,-0.703429,-35.5471,-43.5183,-39.5327,5.09
30178937473,30178937474,0,1253,1256,1254.5,0.00239139,-1.22487,-10.4299,-5.82736,0.09
30179716502,30179716501,-1,1091,1831,1413.37,0.517768,5.04683,13.1488,9.09783,-0.91
30182541518,30182541516,-2,908,1681,1235.45,0.6159,11.3257,17.5828,14.4542,-1.91
30185189247,30185189246,-1,854,1387,1088.35,0.484967,5.04683,11.6628,8.35483,-0.91
30188715058,30188715056,-2,1262,1671,1452.17,0.280724,11.3257,2.365,6.84537,-1.91
30189331353,30189331351,-2,1303,1518,1406.4,0.152724,11.3257,-3.50132,3.91221,-1.91
30191019247,30191019254,6,2547,882,1498.82,-1.06048,-43.6187,-60.6075,-52.1131,6.09
30192259744,30192259741,-3,1102,957,1026.94,-0.141079,17.6996,-17.0811,0.309276,-2.91
30193627077,30193627075,-2,1056,1863,1402.61,0.5677,11.3257,15.4072,13.3664,-1.91
30194447430,30194447426,-4,1105,1909,1452.39,0.546734,24.2562,14.4595,19.3579,-3.91
30198058516,30198058521,4,1871,1506,1678.61,-0.217016,-27.9949,-20.6169,-24.3059,4.09
30199284457,30199284455,-2,728,1290,969.082,0.572096,11.3257,15.6058,13.4658,-1.91
30200270051,30200270050,-1,1076,2176,1530.16,0.704238,5.04683,21.5589,13.3029,-0.91
30200453522,30200453521,-1,1340,1682,1501.29,0.227314,5.04683,-0.0791546,2.48384,-0.91
30201891294,30201891289,-5,1819,5560,3180.19,1.11731,31.0834,39.9602,35.5218,-4.91
30203299994,30203299993,-1,1756,1425,1581.87,-0.208867,5.04683,-20.2369,-7.59505,-0.91
30203611175,30203611155,-20,2183,1030,1499.5,-0.751141,225.634,-45.7883,89.923,-19.91
30206108468,30206108466,-2,1287,2227,1692.97,0.548341,11.3257,14.5322,12.9289,-1.91
30209273842,30209273841,-1,757,1267,979.346,0.515044,5.04683,13.0255,9.03617,-0.91
30211280228,30211280226,-2,1243,2342,1706.2,0.633477,11.3257,18.3751,14.8504,-1.91
30215706775,30215706771,-4,2244,6072,3691.28,0.995428,24.2562,34.5635,29.4099,-3.91
30216637886,30216637886,0,1461,1615,1536.07,0.100214,-1.22487,-5.91668,-3.57077,0.09
30216902057,30216902056,-1,1065,2562,1651.83,0.877813,5.04683,29.3297,17.1883,-0.91
30219120023,30219120022,-1,1587,2908,2148.25,0.60562,5.04683,17.1191,11.083,-0.91
30220435582,30220435580,-2,1277,2011,1602.51,0.454119,11.3257,10.2634,10.7946,-1.91
30221164956,30221164955,-1,1534,2081,1786.69,0.30497,5.04683,3.47277,4.2598,-0.91
30222256380,30222256380,0,1517,2249,1847.09,0.393751,-1.22487,7.51988,3.14751,0.09
30225389428,30225389428,0,2074,3042,2511.79,0.383036,-1.22487,7.03222,2.90368,0.09
30234650351,30234650347,-4,1112,2112,1532.5,0.641475,24.2562,18.7354,21.4958,-3.91
30242093473,30242093483,9,10909,35163,19585.5,1.17041,-71.8275,42.3026,-14.7624,9.09
30242871334,30242871336,1,988,1644,1274.47,0.509205,-7.57712,12.7611,2.59199,1.09
30247663503,30247663520,16,1184,1579,1367.31,0.287893,-172.21,2.69265,-84.7589,16.09
30249813662,30249813660,-2,1338,1788,1546.72,0.289922,11.3257,2.78535,7.05554,-1.91
30251201992,30251201998,5,24317,26679,25470.6,0.092701,-35.5471,-6.26266,-20.9049,5.09
30252782931,30252782930,-1,1035,2042,1453.78,0.679528,5.04683,20.4482,12.7475,-0.91
30252999870,30252999870,0,1711,2239,1957.28,0.268951,-1.22487,1.82669,0.300914,0.09
30253603203,30253603201,-2,978,1858,1348.01,0.641746,11.3257,18.7476,15.0367,-1.91
30254620199,30254620196,-3,946,1976,1367.22,0.736587,17.6996,23.0114,20.3555,-2.91
30257778266,30257778272,5,2271,972,1485.74,-0.84862,-35.5471,-50.439,-42.9931,5.09
30257895335,30257895335,0,1245,2341,1707.2,0.631443,-1.22487,18.2834,8.52927,0.09
30261946626,30261946623,-3,1176,2008,1536.69,0.53502,17.6996,13.9297,15.8146,-2.91
30263765018,30263765012,-6,1317,3460,2134.67,0.965912,38.2688,33.2524,35.7606,-5.91
30265383215,30265383213,-2,1607,2396,1962.24,0.399432,11.3257,7.77834,9.55204,-1.91
30267392222,30267392219,-3,1119,1333,1221.32,0.174997,17.6996,-2.4784,7.61061,-2.91
30271954191,30271954194,2,2044,1626,1823.06,-0.228786,-14.0977,-21.1659,-17.6318,2.09
30272092732,30272092730,-2,1282,1736,1491.83,0.303162,11.3257,3.39021,7.35797,-1.91
30278231378,30278231393,14,1089,1282,1181.57,0.163162,-137.422,-3.02185,-70.2218,14.09
30290247114,30290247112,-2,863,1661,1197.26,0.65476,11.3257,19.3337,15.3297,-1.91
30292297388,30292297386,-2,1165,2033,1538.98,0.556791,11.3257,14.9142,13.12,-1.91
30293197304,30293197302,-2,1307,2189,1691.46,0.51571,11.3257,13.0557,12.1907,-1.91
30295328357,30295328354,-3,1347,2674,1897.86,0.685696,17.6996,20.7255,19.2126,-2.91
30295783224,30295783225,0,1840,1851,1845.49,0.00596046,-1.22487,-10.2649,-5.74487,0.09
30296123607,30296123601,-6,901,3051,1658.0,1.21972,38.2688,44.4734,41.3711,-5.91
30298716485,30298716486,0,986,2002,1404.98,0.708246,-1.22487,21.739,10.2571,0.09
30311175582,30311175582,0,1243,1553,1389.38,0.222661,-1.22487,-0.292343,-0.758604,0.09
30315384827,30315384826,-1,967,2418,1529.12,0.916498,5.04683,31.0539,18.0504,-0.91
30315733565,30315733566,0,1329,1448,1387.22,0.0857565,-1.22487,-6.58257,-3.90372,0.09
30316717455,30316717454,-1,851,1590,1163.22,0.625077,5.04683,17.9965,11.5217,-0.91
30319552309,30319552306,-3,1100,1585,1320.42,0.365274,17.6996,6.22335,11.9615,-2.91
30327408893,30327408890,-3,1184,1378,1277.32,0.151735,17.6996,-3.5468,7.07641,-2.91
30328543739,30328543735,-4,1433,1831,1619.82,0.245092,24.2562,0.734989,12.4956,-3.91
30328642798,30328642798,0,1165,2189,1596.93,0.630724,-1.22487,18.251,8.51307,0.09
30330127462,30330127460,-2,1032,1933,1412.39,0.627575,11.3257,18.1091,14.7174,-1.91
30330556942,30330556941,-1,691,2048,1189.61,1.08648,5.04683,38.5976,21.8222,-0.91
30331739204,30331739202,-2,1392,2035,1683.07,0.379754,11.3257,6.88281,9.10427,-1.91
30333667708,30333667707,-1,1249,1924,1550.19,0.432063,5.04683,9.26186,7.15434,-0.91
30343392494,30343392493,-1,818,1418,1077.0,0.55014,5.04683,14.6135,9.83017,-0.91
30348993838,30348993841,2,5306,21961,10794.7,1.42043,-14.0977,53.2626,19.5825,2.09
30349177519,30349177518,-1,1219,1876,1512.23,0.431111,5.04683,9.2186,7.13271,-0.91
30356613830,30356613830,0,1342,2014,1644.02,0.405962,-1.22487,8.07538,3.42526,0.09
30359495160,30359495158,-2,1022,2216,1504.91,0.773942,11.3257,24.6862,18.006,-1.91
30364123358,30364123359,0,1218,2226,1646.59,0.602996,-1.22487,17.0007,7.88794,0.09
30369532360,30369532361,0,1194,1287,1239.63,0.0750049,-1.22487,-7.07803,-4.15145,0.09
30370312994,30370312992,-2,886,1491,1149.36,0.520485,11.3257,13.2719,12.2988,-1.91
30373065256,30373065254,-2,1483,2232,1819.36,0.408831,11.3257,8.20586,9.7658,-1.91
30374490926,30374490924,-2,1395,1632,1508.85,0.156912,11.3257,-3.30893,4.0084,-1.91
30386669982,30386669981,-1,1581,2594,2025.12,0.495144,5.04683,12.1241,8.58545,-0.91
30386830674,30386830673,-1,1595,1729,1660.65,0.0806695,5.04683,-6.81697,-0.88507,-0.91
30393342312,30393342309,-3,1245,2044,1595.24,0.495773,17.6996,12.1526,14.9261,-2.91
30393927259,30393927258,-1,1219,2536,1758.23,0.732557,5.04683,22.8305,13.9387,-0.91
30397436257,30397436256,-1,1230,1986,1562.94,0.479108,5.04683,11.3972,8.22201,-0.91
30398010699,30398010697,-2,1176,2221,1616.14,0.635839,11.3257,18.4815,14.9036,-1.91
30403454687,30403454683,-4,783,1889,1216.18,0.88067,24.2562,29.4571,26.8567,-3.91
30405734815,30405734816,0,1637,2202,1898.6,0.296501,-1.22487,3.08594,0.930536,0.09
30407502399,30407502398,-1,1054,1340,1188.43,0.240077,5.04683,0.505391,2.77611,-0.91
30410696682,30410696685,2,23148,27371,25171.1,0.167576,-14.0977,-2.81912,-8.45841,2.09
30414536456,30414536454,-2,1328,2202,1710.05,0.505692,11.3257,12.602,11.9639,-1.91
30415375163,30415375157,-6,850,3264,1665.65,1.34547,38.2688,49.9889,44.1289,-5.91
30416114299,30416114298,-1,1078,1347,1205.02,0.222772,5.04683,-0.287225,2.3798,-0.91
30416256977,30416256997,19,742,1333,994.528,0.585838,-235.749,16.2264,-109.761,19.09
30420356421,30420356420,-1,1105,1993,1484.0,0.589796,5.04683,16.405,10.7259,-0.91
30420961563,30420961562,-1,1796,3055,2342.39,0.531218,5.04683,13.7576,9.40221,-0.91
30422825159,30422825157,-2,1074,2119,1508.58,0.679554,11.3257,20.4494,15.8875,-1.91
30427172495,30427172492,-3,1483,2231,1818.95,0.408383,17.6996,8.18548,12.9425,-2.91
30427511414,30427511415,0,1679,2109,1881.76,0.228016,-1.22487,-0.0470152,-0.63594,0.09
30428427134,30428427132,-2,1393,1976,1659.09,0.349615,11.3257,5.50975,8.41774,-1.91
30430379822,30430379836,13,2014,1438,1701.8,-0.33687,-122.035,-26.2193,-74.1273,13.09
30431764507,30431764507,0,1422,1835,1615.35,0.25498,-1.22487,1.18755,-0.0186554,0.09
30434243238,30434243240,1,2304,1734,1998.78,-0.284216,-7.57712,-23.7548,-15.6659,1.09
30435651366,30435651361,-5,745,1147,924.4,0.431521,31.0834,9.23722,20.1603,-4.91
30436642823,30436642822,-1,1863,2679,2234.05,0.363255,5.04683,6.13138,5.58911,-0.91
30443600562,30443600558,-4,1294,3028,1979.45,0.850164,24.2562,28.0956,26.1759,-3.91
30447036289,30447036287,-2,954,1808,1313.33,0.639313,11.3257,18.638,14.9819,-1.91
30447178136,30447178134,-2,1551,2013,1766.96,0.260726,11.3257,1.45047,6.3881,-1.91
30448072323,30448072323,0,1364,2290,1767.36,0.51813,-1.22487,13.1652,5.97019,0.09
30449903858,30449903857,-1,1248,2401,1731.03,0.654343,5.04683,19.3149,12.1809,-0.91
30451119146,30451119166,19,355,829,542.49,0.848102,-235.749,28.0035,-103.873,19.09
30454995806,30454995804,-2,1257,2026,1595.83,0.477335,11.3257,11.3168,11.3213,-1.91
30458398026,30458398030,3,1163,1496,1319.03,0.251792,-20.8744,1.04166,-9.91636,3.09
30460041758,30460041756,-2,1568,2329,1910.99,0.395638,11.3257,7.60575,9.46574,-1.91
30461381467,30461381466,-1,997,1914,1381.4,0.6522,5.04683,19.2184,12.1326,-0.91
30462257694,30462257690,-4,1459,2553,1929.98,0.559518,24.2562,15.0374,19.6468,-3.91
30466226642,30466226639,-3,1000,2090,1445.68,0.737164,17.6996,23.0373,20.3684,-2.91
30468302094,30468302093,-1,1610,2726,2094.96,0.526601,5.04683,13.5487,9.29776,-0.91
30473076894,30473076893,-1,1500,2549,1955.38,0.530236,5.04683,13.7132,9.38,-0.91
30475500511,30475500510,-1,1481,2150,1784.42,0.37275,5.04683,6.56388,5.80535,-0.91
30479177664,30479177663,-1,1435,2588,1927.12,0.589721,5.04683,16.4016,10.7242,-0.91
30482379111,30482379110,-1,1060,2006,1458.2,0.637874,5.04683,18.5732,11.81,-0.91
30485930198,30485930197,-1,1169,1610,1371.89,0.320085,5.04683,4.16285,4.60484,-0.91
30486267085,30486267086,0,1332,1379,1355.3,0.034677,-1.22487,-8.93836,-5.08161,0.09
30489444642,30489444640,-2,1394,2996,2043.63,0.765101,11.3257,24.29,17.8079,-1.91
30490784286,30490784287,0,1131,1823,1435.9,0.477381,-1.22487,11.3189,5.047,0.09
30491975573,30491975575,1,1095,1354,1217.63,0.212309,-7.57712,-0.766763,-4.17194,1.09
30493912246,30493912247,0,1359,1725,1531.1,0.238478,-1.22487,0.432163,-0.396351,0.09
30495388775,30495388774,-1,1237,2010,1576.82,0.485446,5.04683,11.6845,8.36567,-0.91
30495784954,30495784959,4,1767,980,1315.93,-0.589486,-27.9949,-38.1144,-33.0547,4.09
30496900040,30496900041,0,1353,2243,1742.06,0.50549,-1.22487,12.5928,5.68398,0.09
30500287069,30500287067,-2,1629,2373,1966.12,0.376189,11.3257,6.72046,9.02309,-1.91
30502476957,30502476955,-2,1694,3078,2283.45,0.597187,11.3257,16.7386,14.0322,-1.91
30508140049,30508140048,-1,1543,2861,2101.08,0.617443,5.04683,17.6523,11.3496,-0.91
30508422586,30508422583,-3,978,2137,1445.68,0.781649,17.6996,25.0314,21.3655,-2.91
30513843366,30513843365,-1,654,2147,1184.96,1.18872,5.04683,43.1093,24.0781,-0.91
30515742257,30515742254,-3,732,2880,1451.95,1.36977,17.6996,51.051,34.3753,-2.91
30523778645,30523778645,0,1217,1025,1116.88,-0.171696,-1.22487,-18.5054,-9.86514,0.09
30525557761,30525557758,-3,1383,1763,1561.48,0.242762,17.6996,0.628309,9.16396,-2.91
30526816439,30526816437,-2,1328,2030,1641.9,0.424362,11.3257,8.91191,10.1188,-1.91
30530244453,30530244450,-3,1118,2102,1532.98,0.631348,17.6996,18.2791,17.9894,-2.91
30535058934,30535058934,0,1199,2187,1619.32,0.601043,-1.22487,16.9126,7.84388,0.09
30535752414,30535752413,-1,1394,2091,1707.29,0.405465,5.04683,8.05279,6.54981,-0.91
30537280118,30537280115,-3,901,1953,1326.52,0.773617,17.6996,24.6716,21.1856,-2.91
30540742631,30540742630,-1,1228,1451,1334.85,0.166866,5.04683,-2.85171,1.09756,-0.91
30541658611,30541658606,-5,943,2729,1604.2,1.06262,31.0834,37.5422,34.3128,-4.91
30541748710,30541748714,3,25893,33758,29565.1,0.265245,-20.8744,1.65716,-9.60861,3.09
30543680110,30543680129,18,851,1875,1263.18,0.789952,-212.938,25.4032,-93.7676,18.09
30545597003,30545597002,-1,1215,1541,1368.33,0.237687,5.04683,0.395968,2.7214,-0.91
30545980340,30545980339,-1,1375,2218,1746.35,0.478152,5.04683,11.3538,8.20033,-0.91
30549565198,30549565198,0,1061,1261,1156.69,0.172693,-1.22487,-2.58414,-1.90451,0.09
30553903482,30553903480,-2,816,1636,1155.41,0.695595,11.3257,21.1705,16.2481,-1.91
30556102989,30556102989,0,1135,1330,1228.64,0.158546,-1.22487,-3.23384,-2.22935,0.09
30556368058,30556368058,0,1104,1947,1466.11,0.56735,-1.22487,15.3913,7.08323,0.09
30556430867,30556430853,-14,262,911,488.551,1.2462,119.182,45.6372,82.4098,-13.91
30560231566,30560231565,-1,1420,1717,1561.45,0.189922,5.04683,-1.79342,1.6267,-0.91
30560724303,30560724302,-1,1102,1503,1286.98,0.310336,5.04683,3.71782,4.38232,-0.91
30562343722,30562343722,0,1258,2135,1638.85,0.528943,-1.22487,13.6547,6.21491,0.09
30563439427,30563439426,-1,1322,1601,1454.83,0.191483,5.04683,-1.72181,1.66251,-0.91
30564122567,30564122566,-1,985,1713,1298.96,0.55336,5.04683,14.7591,9.90294,-0.91
30566109075,30566109078,2,1717,1796,1756.06,0.0449834,-14.0977,-8.46264,-11.2802,2.09
30570277493,30570277490,-3,1226,1686,1437.72,0.318602,17.6996,4.09514,10.8974,-2.91
30572184566,30572184561,-5,1029,3528,1905.34,1.23214,31.0834,45.0196,38.0515,-4.91
30575263777,30575263778,0,1058,2205,1527.38,0.734347,-1.22487,22.9109,10.843,0.09
30578731054,30578731051,-3,862,1234,1031.36,0.358761,17.6996,5.92659,11.8131,-2.91
30579633672,30579633669,-3,891,2293,1429.36,0.945272,17.6996,32.3347,25.0171,-2.91
30583749707,30583749715,7,2374,1044,1574.31,-0.821517,-52.2974,-49.1442,-50.7208,7.09
30587935187,30587935185,-2,2185,4734,3216.18,0.773155,11.3257,24.6509,17.9883,-1.91
30590025635,30590025633,-2,1034,1144,1087.61,0.101096,11.3257,-5.87605,2.72484,-1.91
30594529143,30594529144,0,1615,2745,2105.51,0.530446,-1.22487,13.7227,6.24891,0.09
30594795473,30594795464,-9,1376,1665,1513.62,0.190644,62.8524,-1.76027,30.5461,-8.91
30599182592,30599182593,0,1249,1626,1425.09,0.26378,-1.22487,1.59015,0.182644,0.09
30600905586,30600905586,0,1241,1939,1551.22,0.446255,-1.22487,9.90643,4.34078,0.09
30603661051,30603661050,-1,850,1452,1110.95,0.535461,5.04683,13.9496,9.4982,-0.91
30604986569,30604986568,-1,681,1447,992.677,0.753685,5.04683,23.7783,14.4126,-0.91
30608599323,30608599322,-1,1604,1962,1773.99,0.201464,5.04683,-1.26399,1.89142,-0.91
30611496827,30611496826,-1,1543,2235,1857.04,0.370513,5.04683,6.46197,5.7544,-0.91
30612695922,30612695918,-4,1143,2595,1722.23,0.81993,24.2562,26.7445,25.5004,-3.91
30614133438,30614133433,-5,2056,6834,3748.43,1.20115,31.0834,43.6564,37.3699,-4.91
30616648742,30616648738,-4,1336,1851,1572.56,0.326046,24.2562,4.43485,14.3455,-3.91
30618853755,30618853752,-3,2003,4503,3003.25,0.810098,17.6996,26.3048,22.0022,-2.91
30620288904,30620288898,-6,1221,4828,2427.96,1.37476,38.2688,51.2694,44.7691,-5.91
30620953474,30620953473,-1,1190,1508,1339.6,0.236831,5.04683,0.356746,2.70179,-0.91
30622107061,30622107059,-2,1499,1694,1593.52,0.122294,11.3257,-4.9004,3.21266,-1.91
30626203710,30626203711,0,1301,1685,1480.6,0.258632,-1.22487,1.35467,0.0649009,0.09
30628336186,30628336185,-1,1636,1325,1472.31,-0.210842,5.04683,-20.329,-7.64109,-0.91
30629428706,30629428704,-2,1270,1949,1573.29,0.4283,11.3257,9.09085,10.2083,-1.91
30631690159,30631690158,-1,1153,2656,1749.96,0.834454,5.04683,27.3938,16.2203,-0.91
30632677797,30632677797,0,1052,2221,1528.56,0.747264,-1.22487,23.4904,11.1327,0.09
30634366226,30634366229,2,1691,1570,1629.38,-0.0742445,-14.0977,-13.9779,-14.0378,2.09
30635935954,30635935951,-3,1037,2586,1637.58,0.91378,17.6996,30.9329,24.3163,-2.91
30643234532,30643234530,-2,1545,2565,1990.71,0.506935,11.3257,12.6583,11.992,-1.91
30644113314,30644113314,0,1648,2684,2103.15,0.487746,-1.22487,11.7888,5.28196,0.09
30647598816,30647598819,2,961,1245,1093.82,0.258916,-14.0977,1.36766,-6.36502,2.09
30649214289,30649214289,0,1723,2177,1936.74,0.233881,-1.22487,0.221641,-0.501612,0.09
30655154963,30655154962,-1,1120,2046,1513.78,0.602558,5.04683,16.981,11.0139,-0.91
30660196526,30660196526,0,989,2185,1470.02,0.792677,-1.22487,25.5252,12.1502,0.09
30662342161,30662342175,13,12819,46614,24444.7,1.29097,-122.035,47.6021,-37.2166,13.09
30662747748,30662747730,-18,898,496,667.389,-0.593594,184.387,-38.3088,73.0392,-17.91
30664805469,30664805467,-2,1357,2419,1811.79,0.578078,11.3257,15.8759,13.6008,-1.91
30667682752,30667682749,-3,1020,1688,1312.16,0.503742,17.6996,12.5136,15.1066,-2.91
30675758794,30675758813,18,381,1181,670.791,1.13132,-212.938,40.5786,-86.1798,18.09
30680339259,30680339258,-1,1373,1784,1565.07,0.26186,5.04683,1.50233,3.27458,-0.91
30687626406,30687626407,0,2890,3472,3167.66,0.183474,-1.22487,-2.08927,-1.65707,0.09
30691479111,30691479113,1,720,1184,923.298,0.497403,-7.57712,12.2264,2.32466,1.09
30692716504,30692716490,-14,311,598,431.252,0.653798,119.182,19.2903,69.2364,-13.91
30701997850,30701997849,-1,1154,1600,1358.82,0.326769,5.04683,4.46786,4.75734,-0.91
30702544378,30702544378,0,1467,2079,1746.39,0.348668,-1.22487,5.46656,2.12085,0.09
30705433291,30705433290,-1,1370,2582,1880.78,0.633754,5.04683,18.3875,11.7172,-0.91
30711495143,30711495143,0,583,1692,993.195,1.06548,-1.22487,37.6686,18.2218,0.09
30712440538,30712440537,-1,1340,2024,1646.86,0.412406,5.04683,8.36843,6.70763,-0.91
30712664474,30712664471,-3,1150,2179,1582.99,0.639104,17.6996,18.6286,18.1641,-2.91
30713381104,30713381103,-1,1028,1806,1362.56,0.563499,5.04683,15.2173,10.1321,-0.91
30714945783,30714945782,-1,1050,2469,1610.11,0.855023,5.04683,28.3126,16.6797,-0.91
30717185694,30717185694,0,1089,1796,1398.51,0.500302,-1.22487,12.3578,5.56647,0.09
30717428643,30717428643,0,1555,2551,1991.68,0.49501,-1.22487,12.118,5.44658,0.09
30718477715,30718477709,-6,1051,5489,2401.86,1.653,38.2688,63.354,50.8114,-5.91
30721549501,30721549500,-1,1194,1545,1358.21,0.257715,5.04683,1.31269,3.17976,-0.91
30725203622,30725203621,-1,1409,1853,1615.82,0.273926,5.04683,2.05417,3.5505,-0.91
30726778595,30726778595,0,1338,1287,1312.25,-0.038862,-1.22487,-12.3384,-6.78166,0.09
30727336095,30727336093,-2,811,1647,1155.73,0.708443,11.3257,21.7478,16.5368,-1.91
30730769781,30730769779,-2,1588,2258,1893.6,0.352004,11.3257,5.61865,8.47219,-1.91
30731452557,30731452556,-1,1458,2318,1838.38,0.463639,5.04683,10.6955,7.87117,-0.91
30734764393,30734764391,-2,1539,1641,1589.18,0.064173,11.3257,-7.57742,1.87416,-1.91
30738348671,30738348670,-1,1422,1831,1613.59,0.252798,5.04683,1.08769,3.06726,-0.91
30740067757,30740067754,-3,1223,2033,1576.82,0.508206,17.6996,12.7158,15.2077,-2.91
30741485931,30741485931,0,1503,2021,1742.86,0.296129,-1.22487,3.06897,0.922052,0.09
30743240430,30743240430,0,940,1200,1062.07,0.244197,-1.22487,0.69401,-0.265428,0.09
30745709262,30745709261,-1,1324,1651,1478.49,0.220724,5.04683,-0.3811,2.33286,-0.91
30747337184,30747337183,-1,899,1764,1259.3,0.674056,5.04683,20.202,12.6244,-0.91
30747888395,30747888379,-16,1056,2255,1543.14,0.758662,149.137,24.0014,86.5694,-15.91
30748320554,30748320553,-1,1451,1996,1701.82,0.318892,5.04683,4.10838,4.57761,-0.91
30757341194,30757341192,-2,1256,2039,1600.31,0.484527,11.3257,11.6429,11.4843,-1.91
30758604486,30758604487,0,870,967,917.219,0.105705,-1.22487,-5.66384,-3.44435,0.09
30765230883,30765230881,-2,1251,1665,1443.23,0.285882,11.3257,2.60073,6.96323,-1.91
30765591103,30765591100,-3,1056,1300,1171.67,0.207876,17.6996,-0.969972,8.36482,-2.91
30766011146,30766011147,0,831,1510,1120.18,0.597235,-1.22487,16.7408,7.75797,0.09
30766086642,30766086640,-2,897,2242,1418.12,0.916068,11.3257,31.0348,21.1803,-1.91
30768034628,30768034625,-3,912,1707,1247.71,0.626853,17.6996,18.0765,17.8881,-2.91
30769027660,30769027659,-1,1341,2358,1778.22,0.564398,5.04683,15.258,10.1524,-0.91
30772525417,30772525416,-1,1080,2139,1519.91,0.683377,5.04683,20.6213,12.8341,-0.91
30773018015,30773018012,-3,1624,2921,2178.0,0.587034,17.6996,16.2803,16.99,-2.91
30774614550,30774614547,-3,1890,2720,2267.33,0.364055,17.6996,6.16781,11.9337,-2.91
30779283035,30779283030,-5,1185,2408,1689.22,0.709054,31.0834,21.7753,26.4293,-4.91
30779655466,30779655468,1,1508,903,1166.93,-0.512817,-7.57712,-34.4918,-21.0344,1.09
30784156070,30784156069,-1,1346,2743,1921.48,0.711915,5.04683,21.9038,13.4753,-0.91
30786058820,30786058819,-1,1920,2693,2273.89,0.338331,5.04683,4.99524,5.02103,-0.91
30787692251,30787692250,-1,884,1346,1090.81,0.420435,5.04683,8.73346,6.89014,-0.91
30798653419,30798653418,-1,1257,1972,1574.42,0.45032,5.04683,10.091,7.56892,-0.91
30801181106,30801181105,-1,1457,2232,1803.34,0.426519,5.04683,9.00992,7.02838,-0.91
30809915518,30809915514,-4,1298,2809,1909.47,0.772004,24.2562,24.5994,24.4278,-3.91
30811593057,30811593055,-2,954,1484,1189.85,0.441833,11.3257,9.70562,10.5157,-1.91
