fTNear,fTFar,fDelT,fQNear,fQFar,d
227959458,227959462,4,1816,1996,20
232132440,232132435,-5,864,2647,20
232479572,232479577,5,5487,24822,20
241127426,241127424,-2,1503,3108,20
242481314,242481313,-1,1202,1915,20
243625278,243625273,-5,985,2530,20
244727423,244727420,-3,974,2211,20
245812674,245812670,-4,1409,2375,20
247217765,247217761,-4,1035,2622,20
254942211,254942209,-2,1392,3263,20
257500348,257500345,-3,1107,2299,20
259122885,259122885,0,1324,1518,20
261483105,261483102,-3,892,1721,20
265201755,265201753,-2,1287,3164,20
269182039,269182044,5,5810,3128,20
271979809,271979823,14,1604,1902,20
277404449,277404455,6,3007,1554,20
278592393,278592392,-1,757,2044,20
281248714,281248713,-1,1316,2407,20
283091159,283091154,-5,1236,2329,20
285370126,285370123,-3,1223,2137,20
287822666,287822662,-4,1269,2675,20
289983690,289983686,-4,1220,2039,20
293631391,293631389,-2,15509,31482,20
294869804,294869801,-3,1346,1977,20
296076709,296076706,-3,1396,3481,20
306851830,306851827,-3,1030,1495,20
308409750,308409746,-4,1055,2874,20
309346340,309346334,-6,1215,3253,20
314137355,314137349,-6,1544,4369,20
316533853,316533849,-4,989,3035,20
317194475,317194468,-7,1025,3424,20
319960274,319960271,-3,1135,2790,20
327684455,327684452,-3,1198,3977,20
330055943,330055942,-1,1092,1789,20
339235774,339235770,-4,1166,2999,20
339901591,339901571,-20,843,1499,20
343305646,343305642,-4,1328,4160,20
344242436,344242429,-7,1289,1785,20
344847427,344847425,-2,1236,2648,20
349536276,349536273,-3,1008,2463,20
349856174,349856194,20,641,1348,20
350243558,350243554,-4,983,2448,20
350806630,350806626,-4,1025,3303,20
351028421,351028423,2,812,1071,20
355676266,355676262,-4,1141,2403,20
357498118,357498115,-3,950,1702,20
361438386,361438382,-4,1364,2077,20
362640854,362640850,-4,663,1935,20
363328478,363328494,16,1050,2394,20
364214305,364214305,0,1430,1621,20
365023455,365023451,-4,813,2863,20
365159557,365159558,1,1270,1302,20
365785485,365785481,-4,1147,2760,20
368024248,368024247,-1,1034,1352,20
369919345,369919343,-2,582,1779,20
375244419,375244418,-1,974,1714,20
382275795,382275788,-7,1370,2008,20
389860099,389860097,-2,924,2991,20
389987428,389987425,-3,981,2217,20
397072599,397072595,-4,944,2766,20
399798758,399798755,-3,1378,2437,20
401274576,401274574,-2,849,1950,20
402848662,402848658,-4,1008,2484,20
405095046,405095042,-4,954,2093,20
406977517,406977516,-1,1496,2215,20
411477302,411477310,8,4519,1524,20
414905235,414905233,-2,897,1804,20
416363925,416363922,-3,1320,3110,20
416876316,416876313,-3,1433,3037,20
416901964,416901960,-4,1027,2045,20
418921535,418921533,-2,1243,2593,20
422760719,422760717,-2,1340,2405,20
426243106,426243104,-2,1258,3056,20
428789505,428789500,-5,960,2145,20
431267717,431267716,-1,910,2338,20
436958310,436958308,-2,924,2299,20
437345458,437345459,1,15315,2052,20
438823483,438823481,-2,905,1633,20
439712186,439712182,-4,1295,2209,20
439774387,439774386,-1,919,2464,20
444984885,444984882,-3,886,1511,20
445130452,445130460,8,4933,1738,20
445839910,445839906,-4,752,2156,20
447912921,447912915,-6,1301,3466,20
448346570,448346570,0,812,1954,20
451711461,451711458,-3,1373,2552,20
456445687,456445685,-2,1001,1498,20
457371294,457371286,-8,1420,2497,20
460844530,460844529,-1,940,1993,20
461435821,461435817,-4,1586,3573,20
462139963,462139957,-6,1335,4113,20
464247628,464247626,-2,1053,2015,20
470607534,470607531,-3,929,2190,20
472198170,472198177,7,5112,2546,20
472795069,472795069,0,692,1950,20
473102566,473102568,2,1412,1180,20
475775455,475775432,-23,1215,2251,20
479670954,479670953,-1,985,1421,20
482485282,482485286,4,1247,1327,20
487466366,487466363,-3,1160,2357,20
501554565,501554561,-4,1010,1341,20
503632666,503632662,-4,1374,2505,20
505815642,505815640,-2,1242,2910,20
506076122,506076118,-4,1480,3588,20
507297591,507297586,-5,1283,2460,20
510567105,510567100,-5,950,2787,20
515353334,515353329,-5,810,2107,20
516769309,516769331,22,978,1935,20
524772126,524772122,-4,1371,2533,20
525952550,525952549,-1,1183,1529,20
529439179,529439177,-2,763,2127,20
537132427,537132428,1,1275,1874,20
539622695,539622690,-5,747,1398,20
541502798,541502817,19,495,1300,20
548142522,548142518,-4,1316,2138,20
550608738,550608737,-1,992,1758,20
550737013,550737009,-4,1085,3258,20
558435522,558435518,-4,741,1451,20
563312938,563312935,-3,1186,2472,20
564544992,564544995,3,2151,1648,20
566187824,566187821,-3,1113,2290,20
567371390,567371389,-1,827,1765,20
568960182,568960180,-2,1398,2228,20
569260190,569260194,4,1246,1666,20
569695541,569695538,-3,1185,3073,20
570797477,570797475,-2,1081,1635,20
572407470,572407482,12,237,923,20
574284555,574284553,-2,1003,2448,20
574585295,574585292,-3,1046,2995,20
574646805,574646789,-16,25,1504,20
576746451,576746449,-2,1225,1991,20
577668398,577668394,-4,1307,2848,20
578322604,578322603,-1,1146,2203,20
578647114,578647111,-3,917,1688,20
591127201,591127206,5,4157,2612,20
592110654,592110653,-1,1123,2028,20
593413382,593413381,-1,730,1025,20
595807783,595807778,-5,1348,2018,20
596556282,596556281,-1,1611,1932,20
599460950,599460947,-3,1198,2639,20
601437399,601437398,-1,714,3106,20
602314611,602314606,-5,932,2533,20
608457691,608457688,-3,1524,2693,20
609480926,609480923,-3,1254,2626,20
612196109,612196104,-5,1003,2480,20
612255896,612255877,-19,1158,3508,20
614816945,614816946,1,3971,3215,20
615294075,615294070,-5,605,1808,20
616392502,616392499,-3,1369,1845,20
618829133,618829129,-4,1152,2227,20
626571676,626571674,-2,738,2016,20
628661228,628661225,-3,1069,1987,20
630198605,630198608,3,1766,1478,20
630304052,630304050,-2,1461,1202,20
635010014,635010011,-3,979,2106,20
638600370,638600368,-2,965,2288,20
640782498,640782494,-4,1427,3024,20
641136295,641136312,17,747,332,20
642293983,642293980,-3,1270,1862,20
642825556,642825562,6,221,818,20
645843026,645843023,-3,991,2744,20
646560066,646560059,-7,830,3019,20
646636696,646636706,10,158,1205,20
648569972,648569969,-3,1298,2236,20
650101290,650101286,-4,863,2779,20
657537971,657537971,0,1086,2698,20
661130794,661130793,-1,1569,2589,20
661478547,661478543,-4,1139,2042,20
662398722,662398720,-2,1139,3357,20
665967452,665967446,-6,849,2584,20
674759654,674759652,-2,1359,2768,20
676055023,676055021,-2,999,2199,20
676777674,676777672,-2,768,1548,20
679812101,679812097,-4,617,1643,20
680591886,680591884,-2,1208,2946,20
680703126,680703114,-12,527,1060,20
683278709,683278716,7,13032,27283,20
684635057,684635057,0,1381,1896,20
688468617,688468618,1,1917,2192,20
690321817,690321813,-4,875,2293,20
691477322,691477317,-5,770,3091,20
692888059,692888056,-3,1262,2209,20
697138882,697138877,-5,956,2330,20
702725174,702725173,-1,1263,2091,20
703245994,703245990,-4,888,3354,20
705119014,705118995,-19,1334,3080,20
705836195,705836189,-6,592,1924,20
707275405,707275404,-1,1286,1666,20
707462966,707462967,1,1003,1586,20
709654711,709654709,-2,1112,1613,20
723207759,723207758,-1,1252,2447,20
723549796,723549793,-3,1121,2847,20
726197557,726197555,-2,1898,3117,20
730909202,730909199,-3,1404,2345,20
733579125,733579122,-3,891,2251,20
734833750,734833748,-2,943,3587,20
736527693,736527697,4,1535,1467,20
736763258,736763255,-3,1218,1786,20
742105195,742105193,-2,1523,2822,20
742920799,742920795,-4,1043,2468,20
743234615,743234613,-2,1370,2488,20
747976942,747976950,8,3608,752,20
749362198,749362196,-2,1664,1996,20
749688825,749688829,4,1722,1105,20
759359846,759359841,-5,1121,2142,20
760313257,760313253,-4,1185,2276,20
760446806,760446812,6,2525,1238,20
760818637,760818647,10,8586,26469,20
763515367,763515367,0,930,1877,20
765226675,765226669,-6,990,2057,20
767937503,767937501,-2,1037,2626,20
769245680,769245676,-4,1138,2186,20
775483394,775483392,-2,701,1676,20
775761731,775761729,-2,761,1729,20
777330244,777330228,-16,687,2458,20
777371610,777371609,-1,925,1497,20
778914551,778914547,-4,1606,2533,20
786903751,786903749,-2,1678,3488,20
788909839,788909837,-2,1520,2686,20
795044038,795044043,5,1808,893,20
799475310,799475311,1,1308,1612,20
803580875,803580875,0,1118,1267,20
803719153,803719150,-3,931,2527,20
807744174,807744170,-4,1439,2392,20
809121977,809121975,-2,828,1436,20
809451622,809451620,-2,1349,1542,20
810380938,810380938,0,1498,2464,20
811732876,811732871,-5,959,2419,20
814766634,814766630,-4,1098,2366,20
817385751,817385750,-1,4909,7593,20
820340327,820340326,-1,1166,1527,20
822698358,822698354,-4,829,1849,20
825941595,825941594,-1,928,2429,20
827293226,827293226,0,1586,1674,20
831227213,831227209,-4,1160,1721,20
832036032,832036029,-3,1584,2920,20
832390585,832390592,7,999,1439,20
832515701,832515718,17,645,1432,20
843866843,843866845,2,1751,2070,20
846950023,846950018,-5,1383,3763,20
851457615,851457613,-2,1084,1952,20
853605646,853605642,-4,923,2815,20
867204409,867204406,-3,1364,2651,20
869193718,869193717,-1,1561,2319,20
871039319,871039317,-2,1098,1920,20
873683051,873683051,0,2186,2075,20
874989025,874989045,20,1440,2030,20
875616697,875616693,-4,1358,2563,20
876689130,876689129,-1,1109,1714,20
878991443,878991439,-4,804,1578,20
879696755,879696750,-5,1682,4231,20
879970528,879970526,-2,1460,2273,20
885554289,885554286,-3,1340,2636,20
889792662,889792659,-3,1576,2287,20
889832305,889832312,7,9826,33708,20
894937109,894937106,-3,1079,2468,20
895231518,895231539,21,325,638,20
896878546,896878554,8,4275,1262,20
897158779,897158774,-5,1459,2250,20
897950782,897950778,-4,827,2611,20
898006071,898006069,-2,1120,2038,20
900631655,900631653,-2,1613,2646,20
900738910,900738905,-5,947,2606,20
902005878,902005883,5,2166,833,20
904139277,904139272,-5,1243,2694,20
907786817,907786813,-4,1023,2013,20
913102634,913102630,-4,789,2174,20
925666343,925666341,-2,1111,2483,20
928294044,928294041,-3,1478,2129,20
931269387,931269383,-4,1027,3359,20
933769963,933769960,-3,934,2271,20
942748565,942748564,-1,1257,2162,20
942971645,942971629,-16,1335,2386,20
944428541,944428537,-4,1339,2941,20
944611015,944610996,-19,1233,1486,20
947375682,947375681,-1,682,2344,20
949630872,949630870,-2,865,1604,20
951016719,951016716,-3,1073,2382,20
951085882,951085877,-5,817,1855,20
953767074,953767071,-3,1152,2091,20
959728036,959728055,19,1015,2152,20
960856542,960856538,-4,1333,2248,20
964437421,964437417,-4,1167,1468,20
966402374,966402374,0,899,1622,20
976710706,976710702,-4,998,2275,20
982276706,982276702,-4,927,1418,20
983583624,983583621,-3,1113,1678,20
987092785,987092779,-6,284,1319,20
989308863,989308861,-2,1211,2443,20
990949010,990949007,-3,1363,2419,20
992343997,992343993,-4,939,2597,20
992398694,992398691,-3,188,1057,20
993069290,993069286,-4,928,1951,20
993328163,993328161,-2,973,1984,20
994385623,994385638,15,1103,2122,20
1000304411,1000304410,-1,1032,2225,20
1000504699,1000504694,-5,1562,2491,20
1003395914,1003395910,-4,1223,3297,20
1003534937,1003534933,-4,1353,2872,20
1004953674,1004953670,-4,1183,3035,20
1006003782,1006003790,8,2463,904,20
1007850781,1007850779,-2,1537,2720,20
1008518626,1008518625,-1,1139,2664,20
1012248068,1012248065,-3,1147,2259,20
1017550607,1017550605,-2,923,1941,20
1020023051,1020023049,-2,873,1974,20
1020548766,1020548765,-1,848,1427,20
1027157526,1027157522,-4,719,2147,20
1029466030,1029466029,-1,1151,2454,20
1032755458,1032755454,-4,807,1516,20
1033023604,1033023598,-6,913,2662,20
1034340467,1034340465,-2,1180,2424,20
1034497013,1034497011,-2,1155,2263,20
1035877534,1035877531,-3,1137,1337,20
1039779178,1039779178,0,1452,2075,20
1042917711,1042917710,-1,1122,1505,20
1046800993,1046800991,-2,1184,3414,20
1046876567,1046876557,-10,212,660,20
1047718930,1047718926,-4,1437,3145,20
1048406178,1048406175,-3,1286,2613,20
1061001006,1061001000,-6,793,2806,20
1065427227,1065427232,5,4750,2759,20
1066532846,1066532850,4,110,767,20
1068294727,1068294731,4,3754,2969,20
1068971729,1068971725,-4,1205,1621,20
1069149256,1069149272,16,89,463,20
1070823761,1070823759,-2,1613,2777,20
1070917119,1070917117,-2,1524,3013,20
1072089039,1072089035,-4,1221,2223,20
1075036247,1075036241,-6,1020,3215,20
1082877691,1082877686,-5,1503,3363,20
1083808985,1083808981,-4,1540,2073,20
1084839919,1084839914,-5,1149,2118,20
1086900996,1086900999,3,4005,2982,20
1088008097,1088008094,-3,969,1853,20
1088321319,1088321317,-2,971,1616,20
1088953339,1088953338,-1,1318,2310,20
1092303118,1092303114,-4,1236,2715,20
1092528191,1092528171,-20,823,1521,20
1093250990,1093250989,-1,1438,2238,20
1096468853,1096468850,-3,1245,2419,20
1098848238,1098848237,-1,978,1779,20
1099404438,1099404419,-19,662,2315,20
1099605064,1099605061,-3,1036,2894,20
1100885325,1100885325,0,1160,1789,20
1100968055,1100968045,-10,1009,2124,20
1105728038,1105728036,-2,1161,2201,20
1109110302,1109110301,-1,1111,1826,20
1109230333,1109230333,0,1656,2154,20
1112165054,1112165060,6,3203,1897,20
1114613670,1114613668,-2,1147,3252,20
1114664956,1114664977,21,1129,2273,20
1114702222,1114702220,-2,729,2440,20
1115163130,1115163127,-3,1283,2929,20
1116105255,1116105254,-1,987,2168,20
1122397205,1122397201,-4,1099,2219,20
1123610816,1123610813,-3,1382,2790,20
1125309766,1125309762,-4,865,2745,20
1128507223,1128507219,-4,997,2828,20
1129017776,1129017790,14,767,3862,20
1129267055,1129267050,-5,1258,2554,20
1130259719,1130259717,-2,978,2266,20
1134330646,1134330643,-3,1247,2676,20
1136452254,1136452255,1,981,1256,20
1138727347,1138727344,-3,1134,2204,20
1142164915,1142164912,-3,1026,2242,20
1143660909,1143660906,-3,1088,1954,20
1150429348,1150429345,-3,880,2129,20
1151995228,1151995213,-15,976,2408,20
1153244559,1153244555,-4,1744,3262,20
1153300846,1153300842,-4,1122,2020,20
1154936139,1154936134,-5,982,4517,20
1156607149,1156607155,6,21417,28880,20
1159754586,1159754590,4,1238,1259,20
1162145286,1162145289,3,880,1086,20
1167463541,1167463549,8,3882,1150,20
1175897229,1175897226,-3,1059,1994,20
1176345431,1176345432,1,2065,2997,20
1178060922,1178060921,-1,963,2329,20
1180661514,1180661510,-4,1054,2063,20
1180690337,1180690332,-5,1091,3449,20
1184569098,1184569099,1,1466,2324,20
1192723369,1192723365,-4,1189,2482,20
1197344621,1197344620,-1,1281,2500,20
1197719226,1197719228,2,1246,1871,20
1198781117,1198781118,1,2641,3409,20
1199288183,1199288180,-3,858,1706,20
1199434851,1199434849,-2,1264,2292,20
1200790178,1200790175,-3,1192,1722,20
1205993795,1205993791,-4,1018,2802,20
1206278455,1206278446,-9,849,2526,20
1207106845,1207106842,-3,1409,2054,20
1210899989,1210899986,-3,1120,1868,20
1212945167,1212945161,-6,2245,7380,20
1218355102,1218355101,-1,971,2071,20
1220802185,1220802183,-2,837,1574,20
1222087261,1222087257,-4,1332,3569,20
1223260897,1223260894,-3,1109,2924,20
1224639348,1224639346,-2,1144,2109,20
1224997358,1224997379,21,742,1496,20
1227428675,1227428673,-2,1466,2735,20
1229412913,1229412910,-3,1298,2530,20
1230405763,1230405764,1,1629,1912,20
1231850448,1231850445,-3,1051,2280,20
1233405879,1233405877,-2,1184,1778,20
1239151630,1239151626,-4,1469,2139,20
1240079756,1240079752,-4,1126,2463,20
1240660920,1240660910,-10,166,1682,20
1241367936,1241367954,18,653,1238,20
1243106718,1243106714,-4,1436,2127,20
1244252671,1244252667,-4,1409,3280,20
1252085491,1252085489,-2,546,1013,20
1252226340,1252226321,-19,1156,2147,20
1252758737,1252758738,1,1330,1909,20
1255978470,1255978468,-2,1189,2094,20
1256193746,1256193747,1,1512,1760,20
1257014286,1257014283,-3,1046,2456,20
1261182151,1261182146,-5,895,3035,20
1267153585,1267153586,1,4068,3781,20
1268270142,1268270142,0,1364,1865,20
1271947981,1271947978,-3,1126,3197,20
1272039802,1272039801,-1,825,2402,20
1272549199,1272549185,-14,1298,2875,20
1277310887,1277310885,-2,1545,2659,20
1280405330,1280405328,-2,1215,3218,20
1280716022,1280716022,0,864,2435,20
1285719195,1285719193,-2,1345,3125,20
1290035786,1290035785,-1,1319,2387,20
1291962169,1291962172,3,1825,2336,20
1299814798,1299814794,-4,925,2872,20
1301814879,1301814874,-5,1024,2099,20
1302231677,1302231682,5,2796,1440,20
1303530591,1303530587,-4,1388,2601,20
1304603110,1304603106,-4,1228,1932,20
1307103984,1307103999,15,1742,1159,20
1310099031,1310099027,-4,723,1793,20
1312011928,1312011926,-2,1110,2651,20
1319496554,1319496550,-4,1035,3152,20
1321344218,1321344214,-4,1087,3501,20
1329474682,1329474683,1,997,1541,20
1334118609,1334118606,-3,681,1238,20
1337716556,1337716554,-2,1165,2976,20
1338549035,1338549030,-5,1465,2658,20
1341319090,1341319086,-4,1173,2055,20
1347140358,1347140361,3,3799,3431,20
1350632617,1350632613,-4,1274,3033,20
1353038210,1353038206,-4,669,937,20
1362188657,1362188654,-3,1039,2197,20
1365280754,1365280758,4,1739,1151,20
1370982899,1370982901,2,3414,2686,20
1379007943,1379007939,-4,1180,2732,20
1379090384,1379090398,14,770,2808,20
1379917412,1379917433,21,942,2245,20
1382482835,1382482834,-1,1209,1976,20
1383010615,1383010613,-2,875,3022,20
1383147430,1383147428,-2,1295,1717,20
1385771886,1385771891,5,4429,2530,20
1388324682,1388324677,-5,774,2068,20
1389554093,1389554090,-3,924,2394,20
1392016883,1392016878,-5,918,3685,20
1392109736,1392109750,14,128,785,20
1400587505,1400587504,-1,1089,1758,20
1402267165,1402267164,-1,1084,2520,20
1407669677,1407669673,-4,2062,5747,20
1408245645,1408245642,-3,1215,2835,20
1410756643,1410756639,-4,1147,2277,20
1413210798,1413210791,-7,717,3868,20
1413263047,1413263044,-3,79,2018,20
1415476215,1415476218,3,1731,1234,20
1425634737,1425634733,-4,1142,2140,20
1427629950,1427629964,14,848,1357,20
1428422734,1428422754,20,333,1294,20
1428734946,1428734943,-3,912,2248,20
1429189315,1429189313,-2,1157,2168,20
1432269883,1432269881,-2,1548,2496,20
1436339666,1436339665,-1,1345,1953,20
1438712240,1438712237,-3,1438,3744,20
1454341326,1454341322,-4,1014,2931,20
1491106749,1491106745,-4,979,2241,20
1497870078,1497870076,-2,1217,1687,20
1503795363,1503795359,-4,1293,2067,20
1504044601,1504044598,-3,1411,2817,20
1507074345,1507074340,-5,1070,2154,20
1509476965,1509476961,-4,1421,2970,20
1509945518,1509945498,-20,182,1336,20
1511541274,1511541268,-6,1041,1791,20
1516811110,1516811114,4,2612,1267,20
1517707140,1517707137,-3,1023,2215,20
1519575560,1519575557,-3,1344,1924,20
1521544567,1521544564,-3,1113,1900,20
1521987932,1521987925,-7,2832,8028,20
1523173877,1523173875,-2,1023,1834,20
1523525788,1523525782,-6,826,1979,20
1524961245,1524961242,-3,1082,2762,20
1526873963,1526873959,-4,1136,2158,20
1528714079,1528714076,-3,1144,1633,20
1529812482,1529812480,-2,866,2187,20
1530606867,1530606863,-4,889,2408,20
1531524807,1531524803,-4,1025,2839,20
1531654863,1531654850,-13,1172,1558,20
1534888474,1534888474,0,1596,2015,20
1535931853,1535931851,-2,1311,1337,20
1536548907,1536548907,0,1577,1999,20
1539515127,1539515123,-4,910,1670,20
1540456130,1540456127,-3,676,1714,20
1541488983,1541488977,-6,877,1717,20
1543637508,1543637504,-4,1328,2902,20
1548667938,1548667936,-2,1232,2283,20
1550146722,1550146723,1,22516,18438,20
1550898517,1550898514,-3,1370,2665,20
1551303342,1551303342,0,1006,2015,20
1556360403,1556360399,-4,1459,2925,20
1557474934,1557474931,-3,1103,2305,20
1557830707,1557830717,10,965,2014,20
1560260129,1560260125,-4,1418,2725,20
1560676482,1560676477,-5,795,1788,20
1562029794,1562029798,4,1567,1222,20
1563177603,1563177602,-1,1424,2038,20
1564935267,1564935263,-4,1816,3689,20
1575272004,1575272001,-3,2099,2922,20
1576021338,1576021335,-3,651,1394,20
1576695171,1576695170,-1,1278,3022,20
1583710979,1583710973,-6,1243,2620,20
1586752573,1586752570,-3,1246,2342,20
1587534737,1587534734,-3,1110,2128,20
1590037395,1590037393,-2,893,2743,20
1591235695,1591235693,-2,1071,2233,20
1591623841,1591623838,-3,1365,2561,20
1592127344,1592127350,6,14897,20678,20
1596517140,1596517145,5,10862,6558,20
1598525437,1598525434,-3,1194,2633,20
1599066394,1599066392,-2,708,2805,20
1601615488,1601615485,-3,5434,12276,20
1602468835,1602468830,-5,898,2538,20
1602830110,1602830108,-2,1117,2235,20
1603741030,1603741010,-20,1012,1880,20
1603772832,1603772845,13,716,2140,20
1606223961,1606223957,-4,1528,2918,20
1609562913,1609562911,-2,665,1187,20
1616032874,1616032870,-4,1039,2207,20
1616089583,1616089602,19,142,883,20
1621412767,1621412766,-1,1215,2415,20
1622946062,1622946060,-2,987,2178,20
1623512026,1623512025,-1,1448,2963,20
1625014043,1625014040,-3,787,2132,20
1626739378,1626739375,-3,1100,2716,20
1627669886,1627669883,-3,1351,2457,20
1638767199,1638767197,-2,1024,2498,20
1642559614,1642559610,-4,1987,2753,20
1644088274,1644088273,-1,1806,1951,20
1645004177,1645004174,-3,1658,3170,20
1646595474,1646595487,13,17688,23890,20
1651758045,1651758042,-3,1219,2031,20
1653530868,1653530865,-3,1043,2224,20
1655341258,1655341256,-2,1405,3452,20
1657073514,1657073510,-4,1400,2701,20
1658680790,1658680787,-3,1682,2919,20
1659516630,1659516629,-1,1273,2158,20
1661939734,1661939731,-3,1480,1944,20
1665034778,1665034775,-3,1556,2310,20
1669433417,1669433413,-4,641,1622,20
1672029518,1672029514,-4,1205,2519,20
1672510752,1672510749,-3,1127,1758,20
1672892809,1672892802,-7,1021,1692,20
1678071717,1678071719,2,586,1084,20
1682590753,1682590749,-4,1278,2511,20
1683240421,1683240418,-3,1049,2590,20
1685767645,1685767650,5,4053,1723,20
1689671463,1689671459,-4,1339,2861,20
1692625571,1692625570,-1,1248,2212,20
1693808729,1693808726,-3,881,2263,20
1694196014,1694196034,20,992,2284,20
1694838686,1694838683,-3,1026,2540,20
1695001478,1695001499,21,949,2495,20
1706826257,1706826272,15,1169,1687,20
1713178138,1713178136,-2,915,1529,20
1713734769,1713734769,0,50355,20917,20
1716019073,1716019070,-3,996,1988,20
1718424009,1718424007,-2,1340,1481,20
1719626386,1719626387,1,1780,1575,20
1722381127,1722381125,-2,1103,2430,20
1726476105,1726476105,0,993,2425,20
1729049658,1729049654,-4,1321,2268,20
1730011561,1730011557,-4,894,2120,20
1731350685,1731350684,-1,1256,2702,20
1733824874,1733824869,-5,820,2046,20
1741912590,1741912589,-1,870,2308,20
1744595574,1744595581,7,4969,3017,20
1745540033,1745540030,-3,1279,1888,20
1746793524,1746793520,-4,1490,2766,20
1751044130,1751044126,-4,1245,3659,20
1751901241,1751901239,-2,979,2441,20
1752356879,1752356897,18,648,2353,20
1754965656,1754965654,-2,931,1819,20
1756621388,1756621386,-2,1228,1953,20
1762511003,1762510998,-5,1186,3603,20
1767874450,1767874446,-4,1495,1876,20
1768115526,1768115521,-5,76,780,20
1768348654,1768348650,-4,990,2107,20
1771217067,1771217065,-2,1305,2267,20
1783861778,1783861771,-7,1619,4843,20
1784173953,1784173950,-3,1141,2500,20
1787763822,1787763818,-4,1373,2050,20
1788595025,1788595023,-2,1243,1733,20
1792759786,1792759783,-3,1103,1939,20
1793063396,1793063395,-1,1403,3137,20
1793365497,1793365494,-3,1758,2248,20
1793856058,1793856055,-3,1495,2282,20
1806550651,1806550649,-2,926,1579,20
1807286862,1807286860,-2,1718,2516,20
1808215365,1808215364,-1,907,1379,20
1808318829,1808318815,-14,1598,2436,20
1808358120,1808358138,18,877,1830,20
1810242915,1810242910,-5,1344,2929,20
1814092996,1814092993,-3,1379,2852,20
1819610315,1819610310,-5,1168,2366,20
1820738278,1820738274,-4,1051,2050,20
1821542786,1821542783,-3,1676,3171,20
1824601995,1824601993,-2,1021,2052,20
1834860492,1834860489,-3,1259,3614,20
1839914938,1839914945,7,4045,1736,20
1842849673,1842849671,-2,1154,3003,20
