fTNear,fTFar,fDelT,fQNear,fQFar,d
2748519127,2748519127,0,1612,1358,-10
2748746037,2748746041,4,1038,741,-10
2749031909,2749031909,0,2001,2068,-10
2751019583,2751019589,6,1356,1839,-10
2752257914,2752257914,0,1287,1756,-10
2753408713,2753408715,2,1292,993,-10
2754302131,2754302133,2,1174,1611,-10
2754738760,2754738762,2,2163,2062,-10
2756485717,2756485717,0,1381,1668,-10
2758443195,2758443199,4,1543,1529,-10
2768649049,2768649050,1,1128,1860,-10
2770250582,2770250582,0,1534,1618,-10
2770346878,2770346880,2,927,1478,-10
2772245681,2772245683,2,1390,1261,-10
2775854731,2775854733,2,1914,1737,-10
2780198040,2780198038,-2,3117,3554,-10
2783172325,2783172326,1,1510,1660,-10
2785929881,2785929878,-3,1097,1887,-10
2786451781,2786451781,0,1403,1771,-10
2786581875,2786581877,2,1515,2072,-10
2786767841,2786767842,1,1396,1154,-10
2788822634,2788822637,3,1743,1187,-10
2790125125,2790125132,7,4013,1716,-10
2794792789,2794792788,-1,1683,2500,-10
2795453874,2795453877,3,2504,1932,-10
2795774193,2795774195,2,1409,1524,-10
2796154021,2796154026,5,1179,896,-10
2796859250,2796859250,0,2218,2378,-10
2799739469,2799739476,7,4563,1949,-10
2806403759,2806403752,-7,712,2373,-10
2811824330,2811824333,3,1772,1475,-10
2812112693,2812112695,2,1976,1473,-10
2813537030,2813537011,-19,1525,395,-10
2815429054,2815429059,5,1952,1243,-10
2816521169,2816521170,1,1489,1449,-10
2817560410,2817560413,3,1639,1606,-10
2819633953,2819633954,1,1147,1752,-10
2820101514,2820101516,2,1597,1253,-10
2820975884,2820975885,1,1242,1296,-10
2824649895,2824649899,4,1685,1226,-10
2826824635,2826824637,2,1615,1312,-10
2827672401,2827672405,4,3591,2682,-10
2829211613,2829211615,2,1785,1220,-10
2829684520,2829684522,2,1966,1329,-10
2830932394,2830932395,1,1679,2049,-10
2832697313,2832697314,1,1922,1849,-10
2834354099,2834354098,-1,1607,2110,-10
2837972359,2837972358,-1,915,1666,-10
2839956893,2839956893,0,1492,1418,-10
2845107396,2845107397,1,854,1423,-10
2845465941,2845465941,0,1785,1846,-10
2846682770,2846682773,3,1894,1747,-10
2848550678,2848550682,4,4133,2587,-10
2850023161,2850023165,4,1844,1747,-10
2851063987,2851063993,6,1719,1547,-10
2857491254,2857491255,1,984,1632,-10
2857709917,2857709920,3,1348,1169,-10
2859021417,2859021418,1,1498,1382,-10
2859147346,2859147349,3,1450,1739,-10
2861954610,2861954610,0,1958,1597,-10
2862820527,2862820529,2,1558,1576,-10
2865843350,2865843351,1,1277,1502,-10
2868370393,2868370394,1,2340,1665,-10
2868420147,2868420149,2,1661,1256,-10
2872601217,2872601215,-2,1085,1024,-10
2873547240,2873547241,1,1320,1867,-10
2875222553,2875222555,2,1840,1447,-10
2875715899,2875715902,3,1944,1628,-10
2877287359,2877287361,2,1490,1362,-10
2878895924,2878895927,3,1121,1348,-10
2881172963,2881172965,2,1222,1170,-10
2882921831,2882921831,0,1001,1286,-10
2884161929,2884161917,-12,1324,1794,-10
2886690778,2886690779,1,1442,1822,-10
2889379321,2889379322,1,1196,1566,-10
2890381934,2890381936,2,2009,1111,-10
2891351818,2891351822,4,2327,1680,-10
2892481471,2892481470,-1,1608,2318,-10
2895499369,2895499370,1,1505,1050,-10
2898640137,2898640138,1,1552,1698,-10
2900275606,2900275607,1,1456,1621,-10
2902442182,2902442182,0,2044,1646,-10
2904481120,2904481122,2,1629,1286,-10
2908365122,2908365119,-3,1066,2077,-10
2908612534,2908612535,1,1193,908,-10
2910541913,2910541911,-2,1610,2136,-10
2911935137,2911935138,1,1136,1309,-10
2914566986,2914566988,2,1710,2206,-10
2915113368,2915113370,2,1577,1870,-10
2916060271,2916060265,-6,1101,3982,-10
2920140061,2920140059,-2,1540,3272,-10
2923063098,2923063100,2,1363,1421,-10
2925060342,2925060343,1,1913,1902,-10
2927948843,2927948846,3,1391,1431,-10
2929303298,2929303301,3,1795,1485,-10
2930254068,2930254067,-1,2598,3289,-10
2936220539,2936220539,0,1743,2344,-10
2936548949,2936548949,0,1317,1275,-10
2937012089,2937012090,1,1443,1632,-10
2937052136,2937052144,8,1721,1595,-10
2939154836,2939154838,2,1239,1227,-10
2940245713,2940245709,-4,1900,3004,-10
2941471651,2941471657,6,23065,45053,-10
2942761926,2942761928,2,2008,1711,-10
2944882754,2944882752,-2,1561,1899,-10
2945455916,2945455919,3,1220,2004,-10
2946590225,2946590227,2,1791,1678,-10
2946921813,2946921816,3,1334,1500,-10
2952856754,2952856754,0,1361,1224,-10
2953620345,2953620348,3,1425,1754,-10
2957291876,2957291877,1,1175,1359,-10
2958258994,2958258998,4,1481,1768,-10
2959629973,2959629975,2,2241,1765,-10
2960064481,2960064482,1,1425,1392,-10
2964409748,2964409749,1,1404,1552,-10
2968842605,2968842610,5,1808,1098,-10
2969195569,2969195571,2,1975,1509,-10
2970405825,2970405828,3,1663,1294,-10
2972430407,2972430389,-18,1607,1509,-10
2973047148,2973047150,2,1494,1692,-10
2975243898,2975243901,3,2594,1877,-10
2979110658,2979110661,3,1464,1768,-10
2979780222,2979780225,3,1052,1132,-10
2982550961,2982550963,2,965,872,-10
2983886982,2983886987,5,1519,1179,-10
2986123326,2986123327,1,1349,1253,-10
2990430111,2990430111,0,988,1208,-10
2994272846,2994272846,0,1818,2017,-10
2994383236,2994383239,3,2083,1597,-10
2994419662,2994419663,1,1401,1856,-10
2994763540,2994763542,2,1430,1420,-10
2997866484,2997866486,2,1370,1544,-10
2998622751,2998622751,0,1549,1234,-10
3005961104,3005961107,3,1391,1863,-10
3008154314,3008154316,2,1357,1297,-10
3009112807,3009112807,0,1180,1474,-10
3009892267,3009892270,3,1755,1939,-10
3011764333,3011764335,2,918,1073,-10
3013499320,3013499321,1,1062,1298,-10
3013736398,3013736400,2,1334,1876,-10
3014180938,3014180937,-1,1658,1473,-10
3014693261,3014693262,1,1881,1773,-10
3022359322,3022359326,4,6133,29884,-10
3023002497,3023002500,3,1045,1164,-10
3025658835,3025658836,1,1355,1105,-10
3026282154,3026282154,0,1979,1707,-10
3026480141,3026480143,2,1610,1442,-10
3029317561,3029317563,2,1444,1486,-10
3030918617,3030918622,5,2380,1154,-10
3031536811,3031536813,2,1172,1566,-10
3043864805,3043864804,-1,1283,1342,-10
3045051911,3045051913,2,1500,2177,-10
3047607567,3047607569,2,1360,946,-10
3053523190,3053523192,2,1773,1591,-10
3053756115,3053756117,2,1641,930,-10
3053890164,3053890167,3,1341,1517,-10
3055326618,3055326618,0,1257,1278,-10
3058584436,3058584438,2,1803,1470,-10
3060566277,3060566281,4,1796,1528,-10
3061046821,3061046825,4,898,1184,-10
3063094980,3063094982,2,1656,1464,-10
3066485074,3066485074,0,1795,1292,-10
3067500306,3067500308,2,1632,1605,-10
3068723062,3068723065,3,1283,1370,-10
3079323325,3079323327,2,1669,1265,-10
3080924248,3080924247,-1,1463,1710,-10
3082336208,3082336210,2,1536,1487,-10
3083098265,3083098266,1,1069,933,-10
3083528798,3083528800,2,2277,1859,-10
3084810261,3084810261,0,1532,1415,-10
3086235977,3086235978,1,1445,1490,-10
3087194349,3087194351,2,1818,1806,-10
3092556570,3092556569,-1,1280,1640,-10
3097881639,3097881643,4,1288,1058,-10
3102338346,3102338350,4,1398,1298,-10
3105914211,3105914212,1,1232,1298,-10
3108627869,3108627869,0,1327,1442,-10
3109751670,3109751671,1,2063,2102,-10
3111425399,3111425418,19,1556,1284,-10
3113855429,3113855430,1,1948,1599,-10
3115487225,3115487227,2,1478,1636,-10
3115908173,3115908174,1,1469,1572,-10
3117219446,3117219446,0,1529,1404,-10
3118344065,3118344065,0,1314,2005,-10
3118623306,3118623326,20,530,3385,-10
3119606237,3119606239,2,1148,943,-10
3122133954,3122133957,3,1276,1574,-10
3127060347,3127060348,1,1450,1719,-10
3128364398,3128364394,-4,569,3609,-10
3130897913,3130897917,4,2152,2046,-10
3133215234,3133215235,1,1383,1545,-10
3134538863,3134538863,0,1474,1470,-10
3136581764,3136581765,1,1752,1326,-10
3136807433,3136807434,1,2253,2096,-10
3136906395,3136906395,0,1590,1674,-10
3138721486,3138721486,0,1384,1275,-10
3141399854,3141399856,2,1525,1798,-10
3142730304,3142730306,2,1243,1213,-10
3144621723,3144621718,-5,1047,2553,-10
3147715217,3147715218,1,1948,1920,-10
3148933193,3148933196,3,1886,1870,-10
3151755881,3151755884,3,1425,1708,-10
3152365719,3152365697,-22,1170,1220,-10
3153038238,3153038239,1,1369,1466,-10
3158772730,3158772735,5,977,631,-10
3161981569,3161981569,0,1590,1253,-10
3163770655,3163770658,3,1603,1656,-10
3164019774,3164019778,4,1053,972,-10
3171502329,3171502322,-7,1244,3049,-10
3173250654,3173250658,4,2402,1178,-10
3174395782,3174395785,3,1328,1809,-10
3174543235,3174543218,-17,1071,792,-10
3175889017,3175889019,2,871,1451,-10
3178795410,3178795414,4,1083,1298,-10
3182254962,3182254963,1,1736,1300,-10
3184197505,3184197510,5,1838,934,-10
3185211578,3185211584,6,1629,963,-10
3186699815,3186699817,2,1724,2149,-10
3190329942,3190329944,2,1705,1425,-10
3190745978,3190745982,4,1569,913,-10
3191355669,3191355670,1,1693,1725,-10
3192567360,3192567361,1,1709,1163,-10
3193810962,3193810963,1,1377,1364,-10
3194145357,3194145360,3,4143,2762,-10
3197256989,3197256989,0,1325,1246,-10
3197630829,3197630834,5,1267,1419,-10
3197985919,3197985921,2,1803,1693,-10
3206171870,3206171870,0,1600,1716,-10
3206641842,3206641843,1,1533,1873,-10
3206944386,3206944390,4,1788,1608,-10
3208320068,3208320069,1,1283,1602,-10
3209779890,3209779891,1,1721,1052,-10
3210950166,3210950166,0,1688,1516,-10
3213211226,3213211231,5,1132,1306,-10
3218108022,3218108023,1,1591,1990,-10
3218355238,3218355239,1,1275,1556,-10
3221344278,3221344282,4,1399,1302,-10
3222268569,3222268571,2,1334,1068,-10
3224730606,3224730584,-22,1279,1389,-10
3231453979,3231453982,3,1076,1439,-10
3234730185,3234730186,1,2065,2275,-10
3235122462,3235122462,0,1241,1596,-10
3237148578,3237148573,-5,1972,7504,-10
3238285271,3238285274,3,1200,1249,-10
3242743444,3242743443,-1,1801,1616,-10
3245661286,3245661292,6,4636,2765,-10
3248206656,3248206659,3,1595,1391,-10
3249695882,3249695875,-7,794,1879,-10
3249856239,3249856242,3,1875,1770,-10
3253536354,3253536346,-8,750,7321,-10
3254409438,3254409439,1,1109,1524,-10
3255358630,3255358631,1,1151,1547,-10
3258505965,3258505963,-2,1553,2744,-10
3260513248,3260513247,-1,1720,1710,-10
3262966547,3262966551,4,1582,1205,-10
3263298613,3263298615,2,1134,1353,-10
3263579301,3263579304,3,1718,1469,-10
3265392729,3265392730,1,1236,1600,-10
3273304714,3273304715,1,1422,1737,-10
3273897191,3273897193,2,1169,1464,-10
3275678372,3275678369,-3,840,1771,-10
3276841022,3276841027,5,1454,1986,-10
3278250255,3278250250,-5,1312,4548,-10
3278426626,3278426627,1,1377,2121,-10
3278862887,3278862890,3,2230,1663,-10
3283946914,3283946916,2,1546,1665,-10
3290388904,3290388906,2,1538,2107,-10
3292698558,3292698561,3,1155,1119,-10
3294878113,3294878114,1,1243,1727,-10
3295545662,3295545666,4,1275,1023,-10
3302378753,3302378758,5,596,628,-10
3302581079,3302581082,3,1558,1083,-10
3304928655,3304928654,-1,1214,1512,-10
3306416134,3306416139,5,1033,1049,-10
3308767385,3308767383,-2,1304,1496,-10
3309686192,3309686195,3,1603,1503,-10
3314409726,3314409725,-1,1394,1453,-10
3317676325,3317676324,-1,1410,1693,-10
3318616054,3318616055,1,1464,1898,-10
3318706894,3318706897,3,1299,1580,-10
3320101950,3320101951,1,1927,1499,-10
3325097638,3325097638,0,1437,1880,-10
3331003126,3331003127,1,2101,2305,-10
3331984898,3331984899,1,1144,1230,-10
3333316685,3333316688,3,1557,1755,-10
3334399497,3334399500,3,1761,1596,-10
3335222818,3335222823,5,1751,1413,-10
3335564553,3335564555,2,1047,1640,-10
3336043206,3336043206,0,561,1154,-10
3336618591,3336618590,-1,1014,922,-10
3337721003,3337721005,2,2199,1574,-10
3341260909,3341260911,2,1529,1410,-10
3342355885,3342355886,1,1444,1184,-10
3343768405,3343768408,3,1570,1492,-10
3344533203,3344533206,3,1938,1761,-10
3348082545,3348082538,-7,3508,11335,-10
3349056246,3349056247,1,1720,1520,-10
3350126548,3350126549,1,1731,1185,-10
3356894697,3356894698,1,1916,1803,-10
3359954277,3359954279,2,1775,1824,-10
3360919090,3360919091,1,1411,1646,-10
3367326999,3367326994,-5,980,3056,-10
3376036501,3376036502,1,1543,1354,-10
3379028890,3379028873,-17,2024,1770,-10
3379725237,3379725249,12,1830,1356,-10
3380029814,3380029818,4,1750,1243,-10
3381228230,3381228210,-20,764,1216,-10
3381800411,3381800409,-2,1126,1301,-10
3383310162,3383310162,0,1493,1152,-10
3385265654,3385265655,1,2318,1966,-10
3389376975,3389376977,2,18896,19918,-10
3390484040,3390484042,2,1902,1347,-10
3395433736,3395433737,1,2085,2143,-10
3396068304,3396068306,2,1492,1375,-10
3397389501,3397389503,2,2653,1725,-10
3399403992,3399403994,2,1589,1969,-10
3400156188,3400156199,11,30331,45168,-10
3401300172,3401300171,-1,1487,1269,-10
3404265306,3404265314,8,4495,1093,-10
3404727158,3404727155,-3,1441,3682,-10
3404933739,3404933739,0,1118,1254,-10
3406083537,3406083546,9,13856,22380,-10
3406752178,3406752179,1,1787,1600,-10
3407043639,3407043643,4,1801,2152,-10
3409401602,3409401606,4,1714,1449,-10
3414131493,3414131494,1,1804,1300,-10
3414835042,3414835043,1,791,552,-10
3415444610,3415444613,3,1505,1990,-10
3419677780,3419677783,3,1711,1243,-10
3422418549,3422418530,-19,938,583,-10
3423585362,3423585366,4,1709,1087,-10
3428672935,3428672935,0,1331,1958,-10
3431423749,3431423749,0,1094,1052,-10
3434572698,3434572700,2,1407,1830,-10
3434885720,3434885722,2,1219,1424,-10
3441656847,3441656849,2,2168,1920,-10
3442785390,3442785401,11,2084,1480,-10
3446135778,3446135786,8,15618,22432,-10
3446246666,3446246666,0,1528,1535,-10
3449197534,3449197528,-6,797,2522,-10
3450253386,3450253387,1,2286,1408,-10
3454993905,3454993906,1,1226,1350,-10
3455899704,3455899727,23,2115,1346,-10
3458885853,3458885854,1,1189,1230,-10
3463687339,3463687338,-1,1520,1841,-10
3464715874,3464715875,1,1276,1366,-10
3466006503,3466006502,-1,1649,2730,-10
3467028139,3467028139,0,1063,1383,-10
3470974986,3470974989,3,1901,1816,-10
3475231930,3475231933,3,999,1113,-10
3477289382,3477289383,1,1234,1893,-10
3479537972,3479537979,7,1518,1175,-10
3479612759,3479612737,-22,1175,841,-10
3479675416,3479675419,3,1615,1320,-10
3481149167,3481149169,2,1022,1218,-10
3481368561,3481368567,6,3680,1266,-10
3483270201,3483270201,0,1149,1507,-10
3484075386,3484075389,3,1373,1310,-10
3484319354,3484319354,0,1280,1734,-10
3485758787,3485758781,-6,31087,12722,-10
3486063861,3486063863,2,1386,1691,-10
3487798963,3487798965,2,1696,1656,-10
3490893385,3490893387,2,1742,1442,-10
3491344557,3491344563,6,1701,1069,-10
3494228823,3494228826,3,1173,1331,-10
3494282886,3494282886,0,1729,1159,-10
3495995841,3495995842,1,1154,1200,-10
3499025402,3499025405,3,1486,1640,-10
3505304873,3505304874,1,981,1369,-10
3511616088,3511616090,2,1928,1494,-10
3513670909,3513670909,0,1815,1515,-10
3514656155,3514656158,3,1508,1214,-10
3516032627,3516032632,5,1670,1580,-10
3516676935,3516676937,2,1729,1792,-10
3518919521,3518919523,2,1535,1563,-10
3519728912,3519728913,1,1813,1011,-10
3522170106,3522170111,5,2663,1470,-10
3522488461,3522488461,0,1488,1710,-10
3523014418,3523014421,3,1514,1714,-10
3523091618,3523091620,2,1762,1848,-10
3523378129,3523378136,7,3003,1551,-10
3524311923,3524311926,3,2296,1788,-10
3526237086,3526237088,2,1519,1375,-10
3526345459,3526345462,3,1928,2643,-10
3531492819,3531492823,4,1342,1169,-10
3532132828,3532132821,-7,1271,3763,-10
3537451774,3537451774,0,1376,1446,-10
3539570559,3539570560,1,1511,1230,-10
3539933321,3539933323,2,1392,1346,-10
3540385726,3540385726,0,1027,1479,-10
3543153977,3543153979,2,1238,1228,-10
3544538989,3544538990,1,977,1941,-10
3546066626,3546066628,2,2008,1824,-10
3552212441,3552212442,1,1560,1623,-10
3552847162,3552847164,2,1683,1460,-10
3554267860,3554267862,2,1511,1430,-10
3555174003,3555174005,2,1693,1251,-10
3556063820,3556063822,2,1644,1418,-10
3557971679,3557971682,3,2028,1459,-10
3558677867,3558677866,-1,1275,1735,-10
3560178527,3560178531,4,1861,2025,-10
3563219879,3563219874,-5,1433,1768,-10
3563356888,3563356890,2,1513,1510,-10
3564023222,3564023221,-1,1170,1269,-10
3565085338,3565085339,1,1706,1485,-10
3572002697,3572002698,1,821,1159,-10
3572955402,3572955406,4,1558,1036,-10
3573778062,3573778064,2,1673,1509,-10
3576515209,3576515199,-10,629,1496,-10
3578495291,3578495295,4,1525,1978,-10
3581266453,3581266455,2,1292,1769,-10
3582479679,3582479678,-1,1316,1533,-10
3587733010,3587732990,-20,1596,1238,-10
3588103217,3588103219,2,2355,1695,-10
3588298344,3588298338,-6,791,1489,-10
3590231611,3590231615,4,1632,1386,-10
3590872065,3590872070,5,1050,1328,-10
3593813125,3593813127,2,1558,1366,-10
3594889570,3594889572,2,881,1145,-10
3595230142,3595230145,3,1733,1251,-10
3596475061,3596475061,0,24464,39406,-10
3597129130,3597129131,1,1022,1114,-10
3598375278,3598375282,4,1371,1165,-10
3599139922,3599139922,0,723,1598,-10
3599693014,3599693014,0,1691,1868,-10
3600667294,3600667296,2,1501,1810,-10
3603177879,3603177882,3,1617,2028,-10
3603759682,3603759684,2,1528,1294,-10
3606180339,3606180342,3,1427,1707,-10
3606476582,3606476578,-4,1436,2641,-10
3612550693,3612550694,1,1433,1552,-10
3613240349,3613240350,1,1943,2067,-10
3613892674,3613892675,1,1479,1728,-10
3617035654,3617035654,0,2078,1765,-10
3617792809,3617792810,1,1562,1563,-10
3620367499,3620367501,2,1066,1198,-10
3622046421,3622046425,4,1681,1454,-10
3623507959,3623507962,3,1938,1544,-10
3623557823,3623557827,4,1265,747,-10
3625692400,3625692402,2,1658,1851,-10
3628181909,3628181911,2,971,1591,-10
3630601203,3630601206,3,1016,1622,-10
3633185100,3633185098,-2,1066,1813,-10
3634068767,3634068762,-5,744,2489,-10
3634203912,3634203913,1,1784,1963,-10
3639063714,3639063716,2,1905,2116,-10
3641713759,3641713762,3,3813,2474,-10
3641872845,3641872848,3,1755,777,-10
3644849050,3644849051,1,1524,1280,-10
3645623569,3645623569,0,1323,1104,-10
3646206050,3646206051,1,1733,1960,-10
3647203864,3647203866,2,1886,1810,-10
3650154527,3650154507,-20,1076,1382,-10
3654287870,3654287873,3,1356,1332,-10
3657269758,3657269760,2,838,1438,-10
3657830546,3657830549,3,1021,1751,-10
3659946445,3659946445,0,1875,1856,-10
3660368862,3660368865,3,1183,1386,-10
3660951482,3660951483,1,1754,1283,-10
3662043970,3662043971,1,1632,1373,-10
3663101753,3663101754,1,2022,1941,-10
3664878022,3664878023,1,1605,1874,-10
3665013218,3665013218,0,1301,1328,-10
3665905759,3665905757,-2,1154,1938,-10
3669383537,3669383539,2,1241,1613,-10
3670146210,3670146211,1,1473,1687,-10
3670308278,3670308280,2,1842,1525,-10
3671871443,3671871447,4,1776,1703,-10
3672383952,3672383955,3,1562,1376,-10
3673761109,3673761111,2,1959,2154,-10
3676609370,3676609371,1,1305,1711,-10
3676639998,3676640000,2,2238,1954,-10
3676794638,3676794640,2,1944,1670,-10
3678434681,3678434682,1,865,1069,-10
3678561476,3678561474,-2,1257,2186,-10
3679292399,3679292401,2,1366,1299,-10
3682072036,3682072039,3,2260,2354,-10
3685928674,3685928675,1,1111,969,-10
3689025819,3689025822,3,772,637,-10
3689983186,3689983189,3,1595,1221,-10
3694792782,3694792763,-19,1472,721,-10
3695022886,3695022890,4,2688,1663,-10
3699576495,3699576496,1,1449,1787,-10
3700657320,3700657321,1,1321,1742,-10
3704148977,3704148980,3,2025,1648,-10
3705496346,3705496347,1,1978,1638,-10
3706578571,3706578571,0,1153,1910,-10
3706718900,3706718902,2,1497,1410,-10
3709801395,3709801399,4,1959,1278,-10
3712233753,3712233755,2,1963,1308,-10
3714529305,3714529303,-2,1068,1364,-10
3716456854,3716456857,3,2786,1767,-10
3716801222,3716801226,4,1857,1561,-10
3717616702,3717616702,0,1415,1397,-10
3719949488,3719949491,3,1766,1732,-10
3720559749,3720559752,3,1239,1059,-10
3721687822,3721687817,-5,30191,12285,-10
3722191835,3722191838,3,1740,1279,-10
3727013554,3727013554,0,1554,2270,-10
3728159186,3728159187,1,1668,1337,-10
3732419982,3732419983,1,1516,1296,-10
3732591263,3732591267,4,1766,1301,-10
3734641448,3734641450,2,1806,1714,-10
3736860754,3736860764,10,10633,34290,-10
3737350031,3737350035,4,2838,2942,-10
3740138223,3740138226,3,1014,876,-10
3742233582,3742233582,0,1100,1377,-10
3745323243,3745323246,3,953,1014,-10
3746732089,3746732090,1,1905,2358,-10
3746916530,3746916533,3,1743,1817,-10
3747677183,3747677186,3,1256,998,-10
3750124196,3750124197,1,1908,1702,-10
3751320181,3751320181,0,1039,1431,-10
3751730648,3751730665,17,243,1089,-10
3752926480,3752926483,3,4264,3102,-10
3753999523,3753999525,2,1742,1436,-10
3755582754,3755582755,1,1123,1395,-10
3757967695,3757967697,2,1054,1353,-10
3768601549,3768601553,4,1889,1405,-10
3773013101,3773013099,-2,853,2481,-10
3774467349,3774467342,-7,1843,6406,-10
3774810089,3774810109,20,798,3242,-10
3777549033,3777549033,0,1240,1217,-10
3777942185,3777942187,2,1498,1513,-10
3778383220,3778383222,2,1733,1674,-10
3778619668,3778619669,1,1576,1626,-10
3779813801,3779813802,1,1418,1401,-10
3780884740,3780884742,2,1397,1103,-10
3781859149,3781859154,5,929,1147,-10
3784796888,3784796891,3,1314,1096,-10
3788481135,3788481138,3,1596,1666,-10
3789118906,3789118906,0,1288,1348,-10
3790562696,3790562699,3,1382,1212,-10
3790969638,3790969642,4,1152,1482,-10
3798864479,3798864479,0,1451,1274,-10
3803024669,3803024670,1,1720,1556,-10
3803295543,3803295545,2,1223,1168,-10
3804664210,3804664211,1,1843,1746,-10
3805740415,3805740416,1,1180,1588,-10
3806247654,3806247655,1,2215,1414,-10
3806699467,3806699470,3,1232,1188,-10
3807340629,3807340632,3,1576,1145,-10
3811432141,3811432142,1,1632,1772,-10
3812864566,3812864569,3,1343,951,-10
3821086691,3821086693,2,1461,1251,-10
3821931066,3821931061,-5,689,2050,-10
3822244442,3822244445,3,1700,1626,-10
3822734992,3822734993,1,1226,1239,-10
3823387750,3823387746,-4,1468,2996,-10
3824315191,3824315195,4,1040,1536,-10
3825157532,3825157534,2,1370,1613,-10
3826238401,3826238406,5,1448,1319,-10
3828066341,3828066343,2,1397,1594,-10
3828466141,3828466144,3,1689,1211,-10
3828720555,3828720558,3,1054,1300,-10
3829856513,3829856514,1,1648,1941,-10
3835610393,3835610393,0,1603,1603,-10
3838253157,3838253160,3,1241,1310,-10
3838854913,3838854914,1,1617,2157,-10
3842397933,3842397937,4,1426,1835,-10
3843416187,3843416191,4,1920,1495,-10
3848849274,3848849276,2,1369,1852,-10
3848882141,3848882142,1,1585,1496,-10
3852026806,3852026808,2,2103,1947,-10
3852681986,3852681987,1,1096,1191,-10
3857535229,3857535230,1,1280,1420,-10
3858789560,3858789561,1,1281,1543,-10
3859152613,3859152614,1,2283,1787,-10
3861966688,3861966688,0,1785,2799,-10
3862771002,3862771003,1,1866,2275,-10
3862944847,3862944847,0,1152,1252,-10
3865472467,3865472467,0,1632,1430,-10
3866417082,3866417086,4,1142,1524,-10
3867525866,3867525865,-1,1830,1826,-10
3868233602,3868233602,0,1438,1867,-10
3869000376,3869000379,3,973,895,-10
3869796134,3869796135,1,1492,1280,-10
3874708554,3874708557,3,19179,34519,-10
3875160637,3875160639,2,1913,1541,-10
3879807603,3879807605,2,1320,1160,-10
3881817656,3881817657,1,1363,1500,-10
3882195321,3882195321,0,1776,1966,-10
3886018234,3886018230,-4,1136,3507,-10
3886863158,3886863166,8,6801,1107,-10
3890377958,3890377957,-1,946,1760,-10
3892962288,3892962291,3,1393,1766,-10
3893762922,3893762927,5,3616,1853,-10
3897381794,3897381796,2,1417,1538,-10
3898758665,3898758668,3,1347,1345,-10
3900164922,3900164922,0,2082,2300,-10
3900684387,3900684387,0,1452,1747,-10
3900805007,3900805011,4,2007,1294,-10
3901954877,3901954878,1,1137,848,-10
3902286058,3902286059,1,1703,1228,-10
3904356167,3904356170,3,2112,1503,-10
3904765627,3904765629,2,1543,1308,-10
3904867335,3904867337,2,1393,1237,-10
3907839106,3907839106,0,1253,1231,-10
3908571110,3908571110,0,1435,956,-10
3912270256,3912270258,2,1601,990,-10
3914524439,3914524441,2,1748,1098,-10
3917696498,3917696501,3,1014,1919,-10
3918763979,3918763982,3,1369,1412,-10
3921560218,3921560219,1,1282,1485,-10
3927480106,3927480107,1,1560,1267,-10
3929524698,3929524700,2,2104,1770,-10
3930666453,3930666457,4,1314,1747,-10
3931301769,3931301768,-1,1292,1525,-10
3932697024,3932697025,1,1496,1226,-10
3935840845,3935840845,0,1403,1383,-10
3938136911,3938136916,5,1388,1211,-10
3940364281,3940364283,2,1518,1702,-10
3940810342,3940810346,4,1871,1223,-10
3944039819,3944039822,3,1391,1414,-10
3944141072,3944141053,-19,1500,1359,-10
3944664597,3944664598,1,1921,2288,-10
3945377074,3945377077,3,1269,1186,-10
3948005474,3948005475,1,1117,1396,-10
3952170893,3952170893,0,1580,1853,-10
3952813374,3952813377,3,1700,1587,-10
3956024859,3956024861,2,1402,1351,-10
3957537565,3957537566,1,1567,1608,-10
3958340364,3958340366,2,1195,1306,-10
3960434777,3960434778,1,1618,2124,-10
3962215011,3962215014,3,1454,1769,-10
3967054587,3967054591,4,2209,1532,-10
3968072006,3968072006,0,1707,1823,-10
3968150674,3968150669,-5,1871,6373,-10
3968964381,3968964381,0,1616,1640,-10
3971104896,3971104897,1,2111,2626,-10
3973353003,3973352988,-15,1620,817,-10
3976225235,3976225237,2,1249,1575,-10
3977959987,3977959989,2,1561,911,-10
3979726158,3979726158,0,1167,1118,-10
3983185909,3983185910,1,1239,1432,-10
3984851291,3984851291,0,1135,1252,-10
3986226004,3986226007,3,1994,1638,-10
3986778794,3986778803,9,29,1015,-10
3987919962,3987919966,4,1837,1119,-10
3988492030,3988492034,4,1967,1688,-10
3991286704,3991286707,3,1830,1499,-10
3992659794,3992659797,3,1932,1224,-10
3994438388,3994438390,2,1227,1786,-10
3994685959,3994685961,2,1545,1462,-10
3994754413,3994754414,1,1441,1492,-10
3994904169,3994904171,2,1023,870,-10
3998811336,3998811337,1,1905,1705,-10
3999372183,3999372186,3,2128,2046,-10
4000280909,4000280915,6,3470,1711,-10
4000391404,4000391405,1,2159,1475,-10
4001620106,4001620110,4,2216,1624,-10
4002998399,4002998401,2,1944,1215,-10
4004355696,4004355698,2,1533,1584,-10
4004430942,4004430946,4,1349,1340,-10
4006557616,4006557617,1,1792,1438,-10
4008919395,4008919398,3,1531,1170,-10
4011932675,4011932676,1,1992,2168,-10
4012116991,4012116994,3,1680,1642,-10
4012611010,4012611025,15,14830,34093,-10
4016647994,4016647998,4,1520,1372,-10
4017553650,4017553649,-1,1569,1998,-10
4021196197,4021196201,4,1731,1549,-10
4021687892,4021687894,2,1626,1825,-10
4024137933,4024137933,0,1411,1189,-10
4027142522,4027142526,4,2005,1386,-10
