fTNear,fTFar,fDelT,fQNear,fQFar,d
163204317,163204321,4,2173,1544,-30
166001378,166001379,1,1507,946,-30
172894322,172894325,3,2185,1116,-30
174187697,174187702,5,2334,833,-30
179498383,179498388,5,2338,1460,-30
182659045,182659050,5,1159,960,-30
184893549,184893566,17,884,3536,-30
185205662,185205667,5,1764,1161,-30
188080444,188080450,6,2098,1462,-30
189449098,189449104,6,1893,1054,-30
190345496,190345498,2,6609,22945,-30
191103937,191103942,5,3256,1769,-30
192176558,192176562,4,1385,1261,-30
195871300,195871303,3,1958,1020,-30
196617194,196617197,3,2010,1616,-30
198960303,198960298,-5,1388,4163,-30
199374538,199374540,2,1796,1225,-30
203938750,203938754,4,2132,1323,-30
204123363,204123369,6,2709,1402,-30
205066363,205066362,-1,1112,2012,-30
205711845,205711851,6,1894,916,-30
206320086,206320089,3,2013,1211,-30
209042264,209042270,6,2541,1309,-30
218002849,218002853,4,2305,1443,-30
218588343,218588347,4,2486,1127,-30
219667587,219667567,-20,1202,820,-30
226743287,226743291,4,1067,995,-30
226855590,226855595,5,2332,1547,-30
229387409,229387414,5,4661,2248,-30
232696273,232696279,6,3135,1449,-30
233364605,233364611,6,2092,1183,-30
235455527,235455533,6,2502,1704,-30
241820051,241820055,4,1859,1443,-30
243002862,243002866,4,1329,1145,-30
244325075,244325079,4,2762,1173,-30
246225806,246225810,4,3485,1759,-30
246912706,246912708,2,2186,1332,-30
248162917,248162921,4,1980,1014,-30
251218864,251218870,6,2312,1106,-30
251758637,251758641,4,2189,1259,-30
258001667,258001670,3,1585,909,-30
260058004,260058007,3,2365,1276,-30
260786134,260786137,3,2296,1583,-30
265086169,265086175,6,1824,1232,-30
266214138,266214131,-7,1133,6233,-30
267839700,267839714,14,2179,1456,-30
269037345,269037348,3,2197,1531,-30
272007932,272007937,5,2299,1632,-30
276117334,276117338,4,1708,1303,-30
281527626,281527630,4,2134,1581,-30
283459950,283459954,4,1964,1539,-30
283748777,283748773,-4,1014,2566,-30
285107287,285107291,4,2762,1553,-30
287049933,287049935,2,1294,1140,-30
292505905,292505911,6,1964,1424,-30
299858794,299858798,4,1475,1607,-30
299905769,299905775,6,1980,1064,-30
300036933,300036937,4,1648,988,-30
306620585,306620589,4,8605,5061,-30
307518178,307518183,5,2086,1038,-30
308769831,308769836,5,2615,1472,-30
311010494,311010474,-20,2147,1363,-30
311805361,311805371,10,2614,1379,-30
312309030,312309011,-19,1880,880,-30
317417872,317417877,5,1666,1075,-30
322860018,322860022,4,1155,1016,-30
325780033,325780037,4,2222,1336,-30
326083370,326083376,6,2802,1624,-30
326539750,326539755,5,2846,1579,-30
327236254,327236258,4,1298,1206,-30
327557818,327557835,17,1081,629,-30
329940558,329940557,-1,2569,2825,-30
331116646,331116649,3,1617,1364,-30
335321837,335321841,4,2535,1288,-30
338483870,338483874,4,2618,1794,-30
343918174,343918180,6,14901,20235,-30
345710065,345710069,4,2581,1417,-30
345963356,345963340,-16,1369,309,-30
351035110,351035114,4,635,939,-30
355369606,355369613,7,6034,1828,-30
355611005,355611009,4,1634,1156,-30
356580638,356580643,5,1353,819,-30
357824533,357824538,5,2687,1374,-30
358146277,358146256,-21,3143,1800,-30
362681430,362681435,5,2712,1653,-30
363266842,363266846,4,1364,952,-30
364127586,364127574,-12,97,3391,-30
368146957,368146961,4,1504,1255,-30
381218034,381218035,1,1723,1241,-30
383286883,383286881,-2,1091,2399,-30
383944432,383944436,4,1829,1212,-30
387880393,387880398,5,2072,1086,-30
391968176,391968182,6,3421,1604,-30
392532350,392532355,5,1773,1523,-30
394356694,394356699,5,1996,1522,-30
395737081,395737087,6,2383,1334,-30
398541485,398541491,6,2304,1390,-30
402826285,402826289,4,1745,1101,-30
406806763,406806770,7,2167,1625,-30
409342965,409342973,8,2523,1605,-30
410648610,410648614,4,2521,1170,-30
414931201,414931206,5,2361,1133,-30
419967762,419967765,3,728,973,-30
423653751,423653751,0,1154,2014,-30
424564458,424564464,6,5945,2963,-30
427683878,427683878,0,7260,10314,-30
431672613,431672618,5,2439,1353,-30
434434118,434434122,4,1820,1007,-30
440487414,440487420,6,2864,1494,-30
442554858,442554862,4,2023,1120,-30
442746878,442746884,6,3114,1292,-30
448055589,448055594,5,2402,1237,-30
448484045,448484067,22,2064,1403,-30
448803212,448803195,-17,1788,914,-30
450570842,450570847,5,2348,1645,-30
452800437,452800442,5,1995,938,-30
455446808,455446814,6,2292,1045,-30
459394747,459394751,4,2666,2156,-30
459707288,459707293,5,24110,18208,-30
462660493,462660499,6,2337,1591,-30
468723870,468723874,4,2046,1525,-30
469163501,469163505,4,2081,1189,-30
469869403,469869407,4,1806,1187,-30
476519780,476519785,5,2734,1767,-30
478599920,478599907,-13,181,2195,-30
479608615,479608621,6,2974,1261,-30
480335428,480335434,6,3084,1616,-30
481692678,481692685,7,3347,1603,-30
484513492,484513498,6,2896,1930,-30
486510248,486510254,6,2425,1321,-30
489782204,489782207,3,1932,1097,-30
490695611,490695595,-16,2680,1681,-30
492911642,492911648,6,2727,1161,-30
493537682,493537689,7,1831,1387,-30
494270622,494270627,5,2965,1454,-30
495768037,495768041,4,2789,1238,-30
496017699,496017714,15,2812,1091,-30
496422726,496422713,-13,821,385,-30
496831231,496831235,4,4105,2465,-30
500371126,500371134,8,2309,1304,-30
503416630,503416636,6,2200,917,-30
506035790,506035795,5,2362,1114,-30
509027297,509027294,-3,1118,2080,-30
511975176,511975177,1,2040,2003,-30
514490742,514490747,5,1909,1674,-30
514807398,514807399,1,1573,2219,-30
515063132,515063134,2,1509,1141,-30
518318510,518318514,4,1652,1396,-30
519420020,519420026,6,2256,948,-30
522504252,522504259,7,1887,966,-30
524857556,524857555,-1,1070,1275,-30
525305959,525305975,16,2131,1110,-30
528029963,528029957,-6,910,2989,-30
528119089,528119094,5,2080,1181,-30
530291978,530291982,4,1285,1075,-30
533706175,533706169,-6,1156,4357,-30
543950251,543950255,4,2396,1078,-30
553163495,553163503,8,1615,1004,-30
554547526,554547507,-19,1558,1268,-30
556053398,556053404,6,3761,1696,-30
557367810,557367814,4,1504,1195,-30
558414051,558414055,4,2670,1659,-30
559461146,559461153,7,1370,1198,-30
562347065,562347070,5,1840,923,-30
564264842,564264844,2,2853,1411,-30
565580603,565580607,4,1629,1440,-30
567843893,567843898,5,2056,2411,-30
573142741,573142743,2,1704,1699,-30
575749734,575749737,3,1541,1006,-30
581958747,581958754,7,1445,1168,-30
582589931,582589937,6,2212,1376,-30
583093906,583093913,7,1886,1152,-30
583971906,583971911,5,1696,1334,-30
584379838,584379841,3,1921,1250,-30
585248320,585248318,-2,1341,2134,-30
590306988,590306994,6,2012,1389,-30
590935838,590935817,-21,2033,1097,-30
591197942,591197949,7,3450,1761,-30
593084100,593084107,7,1791,1012,-30
593832720,593832723,3,2494,1526,-30
598499557,598499562,5,2527,1257,-30
599948050,599948054,4,1219,879,-30
600716930,600716933,3,1774,1186,-30
604855506,604855511,5,2454,1422,-30
609775657,609775661,4,2714,1526,-30
612102886,612102892,6,1720,1023,-30
612299493,612299473,-20,1493,552,-30
618155105,618155110,5,2981,1724,-30
619084998,619085004,6,1313,670,-30
623870451,623870455,4,2017,1328,-30
624233670,624233688,18,1666,838,-30
624717392,624717408,16,3322,961,-30
629247114,629247119,5,2361,1502,-30
629493374,629493381,7,2307,1260,-30
630760686,630760691,5,1656,941,-30
631397594,631397578,-16,2510,790,-30
631465454,631465459,5,3001,1708,-30
632096397,632096401,4,2002,1246,-30
632554174,632554156,-18,2400,1092,-30
632599024,632599035,11,12927,28721,-30
633874294,633874297,3,2360,1709,-30
633936260,633936262,2,1784,1309,-30
634709530,634709535,5,2051,1880,-30
637986145,637986150,5,3313,2280,-30
642249739,642249745,6,2037,1143,-30
650333349,650333349,0,3880,5493,-30
653059514,653059517,3,2166,1461,-30
659352938,659352943,5,2140,1383,-30
661777958,661777964,6,2789,1628,-30
662081221,662081226,5,3931,1465,-30
665757130,665757134,4,2442,1564,-30
667786608,667786614,6,2532,1095,-30
674394346,674394351,5,1611,1387,-30
679117578,679117583,5,1869,1076,-30
679659295,679659301,6,2029,1125,-30
682898110,682898116,6,4882,1248,-30
684862186,684862191,5,3090,1809,-30
685306881,685306882,1,1610,2191,-30
689112246,689112251,5,2089,1074,-30
689140134,689140114,-20,826,284,-30
691190716,691190721,5,2190,1412,-30
691663822,691663828,6,2590,1592,-30
692854118,692854114,-4,824,1256,-30
693955849,693955856,7,3541,2230,-30
700321202,700321205,3,2393,1421,-30
703979194,703979198,4,2409,1239,-30
704391567,704391573,6,1664,1033,-30
705716269,705716249,-20,941,784,-30
707984992,707984994,2,1766,1283,-30
711028007,711028013,6,2846,1583,-30
716196861,716196865,4,2116,1022,-30
718120134,718120138,4,1794,1176,-30
719384746,719384751,5,2505,1362,-30
722019447,722019453,6,3171,1546,-30
726289620,726289626,6,2194,1212,-30
732384094,732384098,4,1978,1547,-30
737138594,737138600,6,2722,1782,-30
739681186,739681192,6,2478,1475,-30
739931110,739931115,5,1998,1058,-30
742264983,742264988,5,3037,1612,-30
742596835,742596841,6,1752,1129,-30
744025454,744025446,-8,1182,2685,-30
744150932,744150935,3,2485,1212,-30
744422735,744422739,4,1726,1428,-30
749569709,749569715,6,3172,1245,-30
750345737,750345741,4,1711,960,-30
750524032,750524035,3,1478,1130,-30
754291220,754291226,6,2077,1307,-30
755387953,755387957,4,1648,851,-30
760637446,760637451,5,2229,996,-30
760778838,760778843,5,2227,1370,-30
766786178,766786172,-6,1595,8797,-30
769962169,769962175,6,1993,958,-30
774491344,774491351,7,1932,945,-30
781310834,781310839,5,4337,3183,-30
785934782,785934786,4,2418,1736,-30
789460630,789460634,4,3080,1618,-30
789876407,789876386,-21,848,216,-30
802170808,802170813,5,2237,1505,-30
806337574,806337578,4,2484,1622,-30
806602659,806602665,6,1724,1356,-30
810148613,810148610,-3,20049,11389,-30
812825770,812825775,5,2608,1605,-30
814175904,814175909,5,1930,1012,-30
815515569,815515574,5,2513,1364,-30
816120184,816120200,16,1734,1033,-30
819222054,819222058,4,2836,1323,-30
820712878,820712883,5,3661,1601,-30
824564792,824564798,6,2134,1205,-30
824997422,824997442,20,2332,1320,-30
826756827,826756834,7,2710,947,-30
827654408,827654412,4,2641,1626,-30
830557778,830557779,1,1000,1080,-30
832318128,832318133,5,1795,1233,-30
839555811,839555814,3,2209,1464,-30
840126911,840126890,-21,2289,1466,-30
841972251,841972258,7,1202,967,-30
843102166,843102171,5,2322,1344,-30
843394606,843394612,6,2076,1110,-30
843605565,843605545,-20,3215,1373,-30
844173238,844173242,4,1879,1253,-30
850738496,850738501,5,20318,34652,-30
852886507,852886511,4,2576,1453,-30
854082466,854082462,-4,2117,4915,-30
860754701,860754707,6,2348,1444,-30
861188801,861188796,-5,2570,9161,-30
861390539,861390523,-16,599,575,-30
862836346,862836349,3,1893,2113,-30
863895293,863895298,5,2563,1824,-30
864774126,864774130,4,2317,1077,-30
865555954,865555957,3,1589,1055,-30
865777127,865777112,-15,1594,835,-30
866236716,866236718,2,2046,2139,-30
866763533,866763537,4,1854,1078,-30
872564026,872564031,5,2795,1492,-30
877997217,877997218,1,2069,2032,-30
881417873,881417878,5,2179,977,-30
884143467,884143472,5,2091,1895,-30
889109979,889109985,6,2392,1145,-30
891569914,891569918,4,1987,1582,-30
894978870,894978874,4,2651,1584,-30
895264175,895264179,4,1875,1667,-30
896953473,896953479,6,2385,1991,-30
912754770,912754774,4,1714,1108,-30
924190344,924190350,6,2239,1851,-30
929285942,929285946,4,1799,1142,-30
929750395,929750401,6,2859,1530,-30
930817530,930817545,15,807,3391,-30
931113024,931113031,7,2690,1292,-30
934792947,934792951,4,2331,1049,-30
938208438,938208446,8,2736,1583,-30
938334465,938334469,4,1862,1159,-30
939753276,939753281,5,2017,1371,-30
941173251,941173257,6,1676,1072,-30
943570226,943570230,4,1881,1326,-30
944547598,944547576,-22,1277,770,-30
948798426,948798430,4,2877,1312,-30
949059838,949059843,5,2639,1680,-30
950478300,950478302,2,2555,1946,-30
954185899,954185889,-10,1093,668,-30
957086046,957086051,5,2570,1713,-30
957205452,957205457,5,3087,1418,-30
963197801,963197806,5,2832,1980,-30
964918826,964918831,5,2096,1120,-30
965440390,965440372,-18,2683,1309,-30
968038314,968038319,5,1608,938,-30
969285769,969285774,5,2571,1070,-30
973316595,973316601,6,1665,1162,-30
977898317,977898322,5,1894,1220,-30
979397648,979397654,6,880,1082,-30
980076990,980076995,5,2781,1419,-30
982692899,982692905,6,2162,1214,-30
983196034,983196018,-16,2040,1034,-30
984613426,984613436,10,2934,1080,-30
986048220,986048226,6,2397,1199,-30
987466171,987466175,4,2289,1629,-30
989283510,989283506,-4,952,2371,-30
992440585,992440590,5,2732,1134,-30
992880188,992880192,4,2982,1192,-30
993022113,993022119,6,2300,1535,-30
995574495,995574501,6,1198,1401,-30
997053958,997053962,4,2384,1271,-30
1001420323,1001420327,4,1952,1276,-30
1006706744,1006706749,5,2215,1047,-30
1009563361,1009563346,-15,3650,1186,-30
1011327154,1011327159,5,1809,1847,-30
1019531254,1019531259,5,1099,503,-30
1023562314,1023562309,-5,1849,6482,-30
1025712701,1025712706,5,1950,1240,-30
1030464208,1030464214,6,3226,1162,-30
1042462957,1042462962,5,1866,1064,-30
1046692619,1046692623,4,1727,1268,-30
1050135489,1050135494,5,2381,1026,-30
1051817198,1051817202,4,1813,1045,-30
1053879453,1053879450,-3,858,203,-30
1055192907,1055192910,3,1957,1060,-30
1055288338,1055288354,16,1215,382,-30
1058186490,1058186494,4,2590,1248,-30
1058280065,1058280070,5,1774,1264,-30
1059411984,1059411989,5,2334,1521,-30
1062940818,1062940822,4,2324,1265,-30
1064593091,1064593094,3,38367,34851,-30
1066067804,1066067810,6,3784,1483,-30
1066174459,1066174464,5,2182,1262,-30
1068450053,1068450060,7,2640,1444,-30
1074380454,1074380457,3,2358,1369,-30
1077301081,1077301086,5,1923,1232,-30
1077993729,1077993747,18,3236,1223,-30
1078677782,1078677788,6,2216,1839,-30
1080307323,1080307327,4,1484,1327,-30
1080692934,1080692937,3,2037,1237,-30
1080718650,1080718655,5,2724,1620,-30
1081540731,1081540734,3,2715,1745,-30
1081719762,1081719768,6,2677,1787,-30
1085839250,1085839256,6,2133,1763,-30
1086146683,1086146688,5,1789,1350,-30
1087342621,1087342627,6,2028,1295,-30
1091143089,1091143089,0,2386,2980,-30
1091962589,1091962595,6,1771,866,-30
1093161242,1093161241,-1,2262,4026,-30
1094157806,1094157811,5,1819,1257,-30
1095051642,1095051646,4,2046,1783,-30
1103015854,1103015859,5,2052,753,-30
1105602586,1105602592,6,2136,1553,-30
1106011154,1106011161,7,2905,1366,-30
1106368666,1106368670,4,2311,1252,-30
1108330349,1108330354,5,2534,1261,-30
1110472838,1110472843,5,2774,1232,-30
1116419455,1116419461,6,1624,1201,-30
1122727115,1122727118,3,1993,1248,-30
1124955086,1124955092,6,2201,1258,-30
1125052298,1125052312,14,1335,1287,-30
1125272420,1125272426,6,2551,1573,-30
1125675706,1125675709,3,2785,998,-30
1129142904,1129142909,5,1659,973,-30
1137248554,1137248561,7,2044,957,-30
1148128212,1148128216,4,2264,1145,-30
1148284826,1148284831,5,2605,1800,-30
1148357709,1148357714,5,2265,1150,-30
1149443386,1149443391,5,1970,1549,-30
1153852814,1153852821,7,2811,1103,-30
1158836446,1158836452,6,2917,1003,-30
1159382165,1159382171,6,880,448,-30
1160769287,1160769290,3,2341,771,-30
1164445504,1164445510,6,2379,1269,-30
1169933254,1169933259,5,1538,1313,-30
1171695901,1171695898,-3,1257,3623,-30
1176279537,1176279542,5,2177,1302,-30
1177024553,1177024557,4,3629,2085,-30
1178061837,1178061843,6,2329,1142,-30
1179289458,1179289466,8,419,316,-30
1179814982,1179814981,-1,848,1292,-30
1183515030,1183515034,4,1307,1169,-30
1189599219,1189599223,4,2175,1286,-30
1192090126,1192090131,5,1688,887,-30
1195305597,1195305604,7,2660,1265,-30
1200316735,1200316741,6,2628,1402,-30
1200675610,1200675616,6,2774,1344,-30
1200742839,1200742841,2,613,485,-30
1206572708,1206572714,6,3494,1562,-30
1206776469,1206776474,5,1806,1323,-30
1208622875,1208622880,5,2222,955,-30
1209905093,1209905098,5,2250,1764,-30
1217008610,1217008616,6,2100,1519,-30
1217550728,1217550732,4,2236,1587,-30
1221349545,1221349552,7,2038,1948,-30
1221726565,1221726568,3,1827,1234,-30
1221816989,1221816994,5,2526,968,-30
1228602379,1228602384,5,2251,1333,-30
1231176125,1231176131,6,3280,1761,-30
1231695478,1231695482,4,2072,1250,-30
1231872081,1231872084,3,1348,1267,-30
1232441927,1232441932,5,2647,1433,-30
1233601727,1233601731,4,1203,261,-30
1234191220,1234191226,6,2994,1330,-30
1235628791,1235628789,-2,1118,1757,-30
1241253210,1241253214,4,2630,1347,-30
1244712026,1244712031,5,2732,1985,-30
1245735359,1245735364,5,2907,1486,-30
1253115378,1253115383,5,2519,1434,-30
1257038930,1257038936,6,2514,1488,-30
1258572111,1258572105,-6,2077,1175,-30
1258671260,1258671263,3,2802,1443,-30
1258751497,1258751502,5,2738,1611,-30
1258969195,1258969199,4,1349,1226,-30
1260635814,1260635813,-1,1062,1712,-30
1261354942,1261354949,7,2523,1705,-30
1267766371,1267766374,3,2115,1538,-30
1271560846,1271560853,7,2481,2021,-30
1273217779,1273217785,6,2854,1320,-30
1279158825,1279158831,6,1352,1043,-30
1279846972,1279846974,2,1656,748,-30
1284126131,1284126126,-5,1359,2757,-30
1284954550,1284954554,4,1400,1179,-30
1285646014,1285646017,3,8771,6743,-30
1287057160,1287057162,2,2659,1209,-30
1288132109,1288132114,5,2107,1461,-30
1288553435,1288553441,6,4016,1640,-30
1290575772,1290575777,5,2825,1510,-30
1291961833,1291961837,4,2366,1736,-30
1292593027,1292593011,-16,2739,735,-30
1293938329,1293938335,6,1170,809,-30
1296008826,1296008830,4,2400,1665,-30
1298470826,1298470834,8,2106,1158,-30
1301710489,1301710482,-7,1290,4735,-30
1309567405,1309567411,6,2300,1497,-30
1312481623,1312481630,7,2879,1451,-30
1316741061,1316741066,5,2602,1740,-30
1318517266,1318517270,4,1077,604,-30
1321031598,1321031603,5,2003,1373,-30
1321661445,1321661449,4,2569,1514,-30
1324145062,1324145040,-22,1423,1106,-30
1324961369,1324961376,7,13429,26575,-30
1325609346,1325609340,-6,1516,5482,-30
1329394638,1329394639,1,1885,1717,-30
1333597754,1333597747,-7,1590,7114,-30
1333660686,1333660689,3,1667,962,-30
1339580979,1339580985,6,2076,1167,-30
1342986858,1342986855,-3,1407,2299,-30
1348504689,1348504690,1,1137,1737,-30
1349485681,1349485689,8,1966,1309,-30
1362721926,1362721932,6,3758,1869,-30
1366407191,1366407187,-4,1229,1944,-30
1366503169,1366503171,2,2214,1622,-30
1369241209,1369241212,3,3269,1789,-30
1374811129,1374811136,7,1898,1631,-30
1380731859,1380731862,3,3142,1362,-30
1381235212,1381235215,3,2732,1298,-30
1388836639,1388836643,4,1996,1429,-30
1390800172,1390800177,5,4327,1804,-30
1393641400,1393641406,6,2316,1006,-30
1393966099,1393966095,-4,909,3392,-30
1394985622,1394985627,5,2777,1662,-30
1399209176,1399209180,4,2425,1131,-30
1401297091,1401297094,3,5772,5634,-30
1402047123,1402047129,6,2413,1523,-30
1405163477,1405163483,6,2508,1548,-30
1408851682,1408851686,4,1905,1441,-30
1409206687,1409206668,-19,1535,1201,-30
1410954269,1410954275,6,2418,1834,-30
1415257510,1415257514,4,3207,1068,-30
1417301946,1417301954,8,2144,1172,-30
1418362309,1418362313,4,3090,1963,-30
1420975563,1420975567,4,1581,1280,-30
1428533598,1428533602,4,22922,23768,-30
1428700119,1428700124,5,1842,1750,-30
1433024671,1433024674,3,2297,1634,-30
1433876232,1433876237,5,2771,962,-30
1434882678,1434882682,4,2519,1907,-30
1439946316,1439946312,-4,19647,16823,-30
1440660734,1440660739,5,1820,1611,-30
1441289678,1441289682,4,1713,1133,-30
1441492149,1441492171,22,2284,907,-30
1444192838,1444192845,7,2136,800,-30
1447928694,1447928701,7,3069,1357,-30
1452011253,1452011257,4,2924,1270,-30
1455325981,1455325985,4,2327,1625,-30
1458526138,1458526143,5,3369,1278,-30
1461389886,1461389890,4,1801,1306,-30
1466530075,1466530082,7,2543,1760,-30
1470920790,1470920797,7,1722,1242,-30
1476259089,1476259094,5,2412,1364,-30
1478726458,1478726461,3,2477,1130,-30
1480450355,1480450369,14,1138,641,-30
1480484953,1480484959,6,9342,2223,-30
1484695359,1484695363,4,1826,1283,-30
1488639138,1488639143,5,2183,1565,-30
1490174918,1490174922,4,2779,1324,-30
1490273122,1490273106,-16,3041,1328,-30
1491551587,1491551591,4,1225,852,-30
1495941767,1495941772,5,2453,1244,-30
1496080190,1496080196,6,1701,1334,-30
1497239569,1497239573,4,2035,1523,-30
1502390608,1502390613,5,2026,1625,-30
1505991668,1505991673,5,2797,1640,-30
1506549542,1506549547,5,1801,1221,-30
1512047626,1512047632,6,2931,1805,-30
1514150314,1514150320,6,1962,857,-30
1516349834,1516349838,4,2428,1377,-30
1516616335,1516616352,17,764,322,-30
1518130645,1518130650,5,1671,1538,-30
1518834306,1518834312,6,2219,949,-30
1522122406,1522122411,5,1246,715,-30
1524793618,1524793627,9,2310,1617,-30
1525306428,1525306433,5,2973,1201,-30
1526133523,1526133526,3,1814,1237,-30
1531341817,1531341821,4,2261,1410,-30
1534463618,1534463613,-5,1546,6292,-30
1539811512,1539811517,5,1982,1676,-30
1541425729,1541425734,5,1941,1307,-30
1543398265,1543398270,5,1766,1216,-30
1545795378,1545795382,4,2634,1362,-30
1549201639,1549201637,-2,1163,1974,-30
1549493889,1549493894,5,2348,1178,-30
1549565877,1549565880,3,1457,1087,-30
1549796505,1549796510,5,2424,1582,-30
1549892112,1549892118,6,2084,1141,-30
1550521876,1550521882,6,2326,1352,-30
1554392486,1554392491,5,2517,1091,-30
1567511040,1567511046,6,1937,1043,-30
1570671614,1570671619,5,1452,939,-30
1575573692,1575573698,6,2310,1485,-30
1577039582,1577039586,4,2475,1047,-30
1579087436,1579087441,5,4308,2892,-30
1579677502,1579677508,6,2491,1250,-30
1580319964,1580319967,3,1493,1183,-30
1588008464,1588008458,-6,1275,5007,-30
1590006687,1590006693,6,2977,1093,-30
1590327130,1590327133,3,2418,3024,-30
1594805482,1594805489,7,1748,1072,-30
1595500002,1595500007,5,2276,1107,-30
1596482371,1596482374,3,1975,1238,-30
1598996674,1598996680,6,3463,1307,-30
1601087749,1601087751,2,1934,1414,-30
1601582255,1601582261,6,2434,932,-30
1608589780,1608589784,4,2108,1355,-30
1610052315,1610052322,7,1865,1214,-30
1612075141,1612075145,4,2360,1062,-30
1613536596,1613536590,-6,2415,7123,-30
1614666633,1614666634,1,1956,1846,-30
1615546650,1615546646,-4,2039,6135,-30
1617543473,1617543478,5,1781,1220,-30
1617917129,1617917135,6,3222,1487,-30
1619114312,1619114318,6,2106,1497,-30
1620209898,1620209902,4,2499,1619,-30
1621834558,1621834563,5,1947,1375,-30
1626379217,1626379222,5,1274,1218,-30
1627593999,1627594005,6,2147,1252,-30
1629975309,1629975314,5,2002,1467,-30
1630241364,1630241371,7,3269,1729,-30
1638707163,1638707169,6,2319,1436,-30
1639502470,1639502475,5,3224,1551,-30
1639771149,1639771154,5,2705,1574,-30
1640135315,1640135304,-11,716,172,-30
1640444670,1640444675,5,2666,1622,-30
1641628806,1641628811,5,2373,1563,-30
1651442072,1651442077,5,2365,1564,-30
1660274932,1660274939,7,3735,1314,-30
1661480863,1661480869,6,3174,1212,-30
1662792038,1662792043,5,1881,1349,-30
1663889631,1663889634,3,1426,1027,-30
1664582090,1664582082,-8,1001,4841,-30
1666111451,1666111457,6,2292,1851,-30
1666340918,1666340923,5,933,759,-30
1667193109,1667193091,-18,1485,838,-30
1668417117,1668417123,6,2960,1299,-30
1672124707,1672124713,6,2218,1141,-30
1672161805,1672161809,4,2229,1499,-30
1675503680,1675503686,6,2156,1496,-30
1675851755,1675851761,6,2469,1263,-30
1678941531,1678941538,7,2504,1290,-30
1679558448,1679558452,4,2633,1381,-30
1679715666,1679715674,8,1695,1330,-30
1683319425,1683319429,4,2488,1135,-30
1684031753,1684031754,1,988,1581,-30
1687777213,1687777218,5,1947,1337,-30
1688242458,1688242461,3,2067,984,-30
1691433665,1691433671,6,3330,1609,-30
1692207496,1692207502,6,2051,1153,-30
1693227430,1693227434,4,1839,964,-30
1693674410,1693674416,6,2105,1707,-30
1699210982,1699210987,5,1891,1131,-30
1700388285,1700388283,-2,21156,13364,-30
1701489301,1701489299,-2,1277,1757,-30
1701971706,1701971707,1,2289,3173,-30
